id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
8_cake_negation_affirmative_sref,Michael didn't bake a cake but Adam baked a cake. The cake was the best thing at the picnic.,1,Michael|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-7.9434967041015625, -0.0021324055269360542, -10.96403980255127, -2.515969753265381, -1.1666908264160156, -4.663898468017578, -10.17965316772461, -7.828962326049805, -1.1144345998764038, -0.752666711807251, -1.0961357355117798, -3.6275150775909424, -2.46388840675354, -1.0029441118240356, -3.6450908184051514, -2.5562758445739746, -2.248401641845703, -6.7720489501953125, -0.8064823746681213, -6.257728576660156, -0.9792742729187012]",11,6.530876928125115e-14,negation_affirmative_sref
8_cake_negation_affirmative_pref,Michael didn't bake a cake but Adam baked a cake. The cakes were the best thing at the picnic.,0,Michael|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-7.9434967041015625, -0.0021324055269360542, -10.96403980255127, -2.515969753265381, -1.1666908264160156, -4.663898468017578, -10.17965316772461, -7.828962326049805, -1.1144345998764038, -0.752666711807251, -1.0961357355117798, -3.6275150775909424, -5.539152145385742, -0.8458117246627808, -3.9560999870300293, -2.4740633964538574, -2.5640878677368164, -6.404183864593506, -0.8711908459663391, -6.419736862182617, -1.0044697523117065]",11,2.2989784474710082e-15,negation_affirmative_pref
8_cake_negation_affirmative_nonref,Michael didn't bake a cake but Adam baked a cake. It's not a big deal.,-1,Michael|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-7.9434967041015625, -0.0021324055269360542, -10.96403980255127, -2.515969753265381, -1.1666908264160156, -4.663898468017578, -10.17965316772461, -7.828962326049805, -1.1144345998764038, -0.752666711807251, -1.0961357355117798, -3.37646222114563, -1.3796759843826294, -2.302879571914673, -2.4173543453216553, -3.357250452041626, -0.5404354333877563, -1.0846027135849]",11,5.256339800856576e-07,negation_affirmative_nonref
8_cake_negation_negation_sref,Michael didn't bake a cake and Adam didn't bake a cake either. The cake was the best thing at the picnic.,0,Michael|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġeither|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-7.9434967041015625, -0.0021324055269360542, -10.96403980255127, -2.515969753265381, -1.1666908264160156, -3.484729766845703, -9.6611328125, -1.695621132850647, -0.00020954797219019383, -2.034630298614502, -0.7169182300567627, -0.3583926558494568, -6.2103681564331055, -0.6377189755439758, -3.367570400238037, -3.658649206161499, -1.265369176864624, -3.467714786529541, -2.8226544857025146, -2.1425657272338867, -6.745163440704346, -0.7659589052200317, -6.436104774475098, -1.0674992799758911]",14,1.643685733700619e-14,negation_negation_sref
8_cake_negation_negation_pref,Michael didn't bake a cake and Adam didn't bake a cake either. The cakes were the best thing at the picnic.,0,Michael|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġeither|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-7.9434967041015625, -0.0021324055269360542, -10.96403980255127, -2.515969753265381, -1.1666908264160156, -3.484729766845703, -9.6611328125, -1.695621132850647, -0.00020954797219019383, -2.034630298614502, -0.7169182300567627, -0.3583926558494568, -6.2103681564331055, -0.6377189755439758, -3.367570400238037, -6.333202362060547, -1.0250052213668823, -3.7610199451446533, -2.926785469055176, -2.5655436515808105, -6.416135787963867, -0.8447596430778503, -6.571262359619141, -1.0969702005386353]",14,6.910945418173321e-16,negation_negation_pref
8_cake_negation_negation_nonref,Michael didn't bake a cake and Adam didn't bake a cake either. It's not a big deal.,-1,Michael|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġdidn|'t|Ġbake|Ġa|Ġcake|Ġeither|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-7.9434967041015625, -0.0021324055269360542, -10.96403980255127, -2.515969753265381, -1.1666908264160156, -3.484729766845703, -9.6611328125, -1.695621132850647, -0.00020954797219019383, -2.034630298614502, -0.7169182300567627, -0.3583926558494568, -6.2103681564331055, -0.6377189755439758, -3.200120449066162, -1.1832751035690308, -2.2333648204803467, -2.7523410320281982, -3.34318470954895, -0.4246935546398163, -1.1078513860702515]",14,6.509512675312363e-07,negation_negation_nonref
8_cake_know_doubt_sref,I know that Michael baked a cake but I doubt that Adam baked a cake. The cake was the best thing at the picnic.,1,I|Ġknow|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-6.221470832824707, -2.103665590286255, -8.452485084533691, -14.16533088684082, -2.0581676959991455, -2.481431722640991, -4.896014213562012, -0.9815415143966675, -6.00994348526001, -1.5774916410446167, -8.524370193481445, -5.099780559539795, -1.007025957107544, -0.18597374856472015, -1.3789634704589844, -3.650442123413086, -2.6757984161376953, -1.3490911722183228, -4.101823806762695, -2.5008223056793213, -2.549192428588867, -6.831761360168457, -0.6347986459732056, -6.919702529907227, -1.2483954429626465]",15,7.980077818446234e-15,know_doubt_sref
8_cake_know_doubt_pref,I know that Michael baked a cake but I doubt that Adam baked a cake. The cakes were the best thing at the picnic.,0,I|Ġknow|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-6.221470832824707, -2.103665590286255, -8.452485084533691, -14.16533088684082, -2.0581676959991455, -2.481431722640991, -4.896014213562012, -0.9815415143966675, -6.00994348526001, -1.5774916410446167, -8.524370193481445, -5.099780559539795, -1.007025957107544, -0.18597374856472015, -1.3789634704589844, -3.650442123413086, -5.632928848266602, -1.2731637954711914, -4.285721302032471, -2.412764549255371, -3.048893690109253, -6.475560188293457, -0.6850413084030151, -7.060657501220703, -1.250109076499939]",15,2.9039709833104472e-16,know_doubt_pref
8_cake_know_doubt_nonref,I know that Michael baked a cake but I doubt that Adam baked a cake. It's not a big deal.,-1,I|Ġknow|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.221470832824707, -2.103665590286255, -8.452485084533691, -14.16533088684082, -2.0581676959991455, -2.481431722640991, -4.896014213562012, -0.9815415143966675, -6.00994348526001, -1.5774916410446167, -8.524370193481445, -5.099780559539795, -1.007025957107544, -0.18597374856472015, -1.3789634704589844, -3.286001205444336, -1.013862133026123, -2.1436994075775146, -2.9659361839294434, -3.488219976425171, -0.4285221993923187, -1.1674740314483643]",15,5.07527400049144e-07,know_doubt_nonref
8_cake_know_know_sref,I know that Michael baked a cake and I know that Adam baked a different cake. The cake was the best thing at the picnic.,0,I|Ġknow|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġdifferent|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-6.221470832824707, -2.103665590286255, -8.452485084533691, -14.16533088684082, -2.0581676959991455, -2.481431722640991, -2.819270133972168, -2.3755881786346436, -2.1467201709747314, -0.29953497648239136, -8.174529075622559, -3.2561845779418945, -0.45236343145370483, -7.508602619171143, -0.22297503054141998, -1.4513643980026245, -4.157972812652588, -2.972280263900757, -1.522045373916626, -3.3815524578094482, -2.7634005546569824, -2.787966728210449, -6.757603168487549, -0.6332299113273621, -7.155760765075684, -1.2187939882278442]",16,3.2810725655850128e-15,know_know_sref
8_cake_know_know_pref,I know that Michael baked a cake and I know that Adam baked a different cake. The cakes were the best thing at the picnic.,1,I|Ġknow|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġdifferent|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-6.221470832824707, -2.103665590286255, -8.452485084533691, -14.16533088684082, -2.0581676959991455, -2.481431722640991, -2.819270133972168, -2.3755881786346436, -2.1467201709747314, -0.29953497648239136, -8.174529075622559, -3.2561845779418945, -0.45236343145370483, -7.508602619171143, -0.22297503054141998, -1.4513643980026245, -4.157972812652588, -5.76197624206543, -1.4578133821487427, -3.4661872386932373, -2.779575824737549, -3.211972236633301, -6.349606037139893, -0.6767061352729797, -7.250908374786377, -1.2164194583892822]",16,1.668998499078412e-16,know_know_pref
8_cake_know_know_nonref,I know that Michael baked a cake and I know that Adam baked a different cake. It's not a big deal.,-1,I|Ġknow|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġdifferent|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.221470832824707, -2.103665590286255, -8.452485084533691, -14.16533088684082, -2.0581676959991455, -2.481431722640991, -2.819270133972168, -2.3755881786346436, -2.1467201709747314, -0.29953497648239136, -8.174529075622559, -3.2561845779418945, -0.45236343145370483, -7.508602619171143, -0.22297503054141998, -1.4513643980026245, -3.053607940673828, -0.6673962473869324, -1.9761066436767578, -2.6554393768310547, -3.1054797172546387, -0.2717738449573517, -0.9511367678642273]",16,3.1098360859488757e-06,know_know_nonref
8_cake_doubt_know_sref,I doubt that Michael baked a cake but I know that Adam baked a cake. The cake was the best thing at the picnic.,1,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.057690620422363, -1.8193193674087524, -7.860557556152344, -14.543953895568848, -2.067619562149048, -2.341315984725952, -5.057756423950195, -1.5785000324249268, -3.4754927158355713, -1.2468775510787964, -8.442249298095703, -5.491087436676025, -0.9352776408195496, -0.3860912621021271, -1.1431206464767456, -3.5790719985961914, -2.8143980503082275, -1.2540857791900635, -3.9290287494659424, -2.259794235229492, -2.5720701217651367, -6.847513198852539, -0.6586220860481262, -6.656160831451416, -1.1953504085540771]",15,1.600147547938337e-14,doubt_know_sref
8_cake_doubt_know_pref,I doubt that Michael baked a cake but I know that Adam baked a cake. The cakes were the best thing at the picnic.,0,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.057690620422363, -1.8193193674087524, -7.860557556152344, -14.543953895568848, -2.067619562149048, -2.341315984725952, -5.057756423950195, -1.5785000324249268, -3.4754927158355713, -1.2468775510787964, -8.442249298095703, -5.491087436676025, -0.9352776408195496, -0.3860912621021271, -1.1431206464767456, -3.5790719985961914, -5.625547409057617, -1.1810885667800903, -4.147448539733887, -2.155255079269409, -3.0989174842834473, -6.488870620727539, -0.6967711448669434, -6.818275451660156, -1.1986572742462158]",15,6.369098384575407e-16,doubt_know_pref
8_cake_doubt_know_nonref,I doubt that Michael baked a cake but I know that Adam baked a cake. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-9.057690620422363, -1.8193193674087524, -7.860557556152344, -14.543953895568848, -2.067619562149048, -2.341315984725952, -5.057756423950195, -1.5785000324249268, -3.4754927158355713, -1.2468775510787964, -8.442249298095703, -5.491087436676025, -0.9352776408195496, -0.3860912621021271, -1.1431206464767456, -3.241105079650879, -0.981015145778656, -2.2220864295959473, -2.535094738006592, -3.642016887664795, -0.4479717016220093, -1.136381983757019]",15,6.769476008456547e-07,doubt_know_nonref
8_cake_doubt_doubt_sref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cake was the best thing at the picnic.,0,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.057690620422363, -1.8193193674087524, -7.860557556152344, -14.543953895568848, -2.067619562149048, -2.341315984725952, -3.8125860691070557, -3.942462682723999, -3.2525622844696045, -0.26124826073646545, -8.19176959991455, -3.3891446590423584, -0.48849567770957947, -0.3578684628009796, -5.057750701904297, -0.5396733283996582, -0.8577647805213928, -3.429081916809082, -4.053647994995117, -1.5586018562316895, -4.1697998046875, -2.1357505321502686, -2.6269822120666504, -6.850884437561035, -0.6260969042778015, -6.735835552215576, -1.3699804544448853]",17,2.670096808102298e-15,doubt_doubt_sref
8_cake_doubt_doubt_pref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cakes were the best thing at the picnic.,0,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.057690620422363, -1.8193193674087524, -7.860557556152344, -14.543953895568848, -2.067619562149048, -2.341315984725952, -3.8125860691070557, -3.942462682723999, -3.2525622844696045, -0.26124826073646545, -8.19176959991455, -3.3891446590423584, -0.48849567770957947, -0.3578684628009796, -5.057750701904297, -0.5396733283996582, -0.8577647805213928, -3.429081916809082, -6.542699813842773, -1.4306206703186035, -4.2980451583862305, -2.3068130016326904, -3.1877527236938477, -6.5182342529296875, -0.6884093880653381, -6.838345050811768, -1.3484448194503784]",17,1.2877734147282405e-16,doubt_doubt_pref
8_cake_doubt_doubt_nonref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-9.057690620422363, -1.8193193674087524, -7.860557556152344, -14.543953895568848, -2.067619562149048, -2.341315984725952, -3.8125860691070557, -3.942462682723999, -3.2525622844696045, -0.26124826073646545, -8.19176959991455, -3.3891446590423584, -0.48849567770957947, -0.3578684628009796, -5.057750701904297, -0.5396733283996582, -0.8577647805213928, -3.241703987121582, -0.8851100206375122, -2.274761438369751, -3.0893313884735107, -3.5813405513763428, -0.6231630444526672, -1.245357632637024]",17,3.2456887845368785e-07,doubt_doubt_nonref
8_cake_managed_failed_sref,Michael managed to bake a cake but Adam failed to bake a cake. The cake was the best thing at the picnic.,1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.57979965209961, -0.2313375174999237, -10.317949295043945, -1.7097923755645752, -3.1877455711364746, -5.994269847869873, -10.292534828186035, -5.960827827453613, -0.40948089957237244, -3.4270925521850586, -1.6904022693634033, -0.5401977896690369, -1.0254446268081665, -3.1844089031219482, -2.6197500228881836, -1.074359655380249, -4.640039443969727, -2.8567540645599365, -2.7329368591308594, -6.844809532165527, -0.674610435962677, -6.324251651763916, -1.0343137979507446]",13,1.2839701213531937e-14,managed_failed_sref
8_cake_managed_failed_pref,Michael managed to bake a cake but Adam failed to bake a cake. The cakes were the best thing at the picnic.,0,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.57979965209961, -0.2313375174999237, -10.317949295043945, -1.7097923755645752, -3.1877455711364746, -5.994269847869873, -10.292534828186035, -5.960827827453613, -0.40948089957237244, -3.4270925521850586, -1.6904022693634033, -0.5401977896690369, -1.0254446268081665, -3.1844089031219482, -5.442465782165527, -0.8632326126098633, -4.870004177093506, -2.867917537689209, -2.9127814769744873, -6.508380889892578, -0.7199623584747314, -6.539917469024658, -1.0860013961791992]",13,6.336261239722909e-16,managed_failed_pref
8_cake_managed_failed_nonref,Michael managed to bake a cake but Adam failed to bake a cake. It's not a big deal.,-1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.57979965209961, -0.2313375174999237, -10.317949295043945, -1.7097923755645752, -3.1877455711364746, -5.994269847869873, -10.292534828186035, -5.960827827453613, -0.40948089957237244, -3.4270925521850586, -1.6904022693634033, -0.5401977896690369, -1.0254446268081665, -3.9332492351531982, -2.0901570320129395, -2.040418863296509, -2.6482748985290527, -3.323185920715332, -0.7954204678535461, -1.4788223505020142]",13,8.257748534729656e-08,managed_failed_nonref
8_cake_managed_managed_sref,Michael managed to bake a cake and Adam managed to bake a different cake. The cake was the best thing at the picnic.,0,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġdifferent|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.57979965209961, -0.2313375174999237, -10.317949295043945, -1.7097923755645752, -3.1877455711364746, -3.102508068084717, -10.682005882263184, -5.712324142456055, -0.010850359685719013, -2.6847214698791504, -0.6000365614891052, -6.8644232749938965, -1.0803253650665283, -0.8474417924880981, -3.1935696601867676, -2.605475664138794, -1.1002843379974365, -4.080508232116699, -2.9223697185516357, -2.7989869117736816, -6.6889142990112305, -0.685279369354248, -6.754303932189941, -1.0870047807693481]",14,1.3764316587831229e-14,managed_managed_sref
8_cake_managed_managed_pref,Michael managed to bake a cake and Adam managed to bake a different cake. The cakes were the best thing at the picnic.,1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġdifferent|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.57979965209961, -0.2313375174999237, -10.317949295043945, -1.7097923755645752, -3.1877455711364746, -3.102508068084717, -10.682005882263184, -5.712324142456055, -0.010850359685719013, -2.6847214698791504, -0.6000365614891052, -6.8644232749938965, -1.0803253650665283, -0.8474417924880981, -3.1935696601867676, -5.035185813903809, -0.9458785057067871, -4.336635589599609, -2.9157629013061523, -3.0423097610473633, -6.252664566040039, -0.7179278135299683, -6.888124942779541, -1.1284451484680176]",14,1.0857507599273714e-15,managed_managed_pref
8_cake_managed_managed_nonref,Michael managed to bake a cake and Adam managed to bake a different cake. It's not a big deal.,-1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġdifferent|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.57979965209961, -0.2313375174999237, -10.317949295043945, -1.7097923755645752, -3.1877455711364746, -3.102508068084717, -10.682005882263184, -5.712324142456055, -0.010850359685719013, -2.6847214698791504, -0.6000365614891052, -6.8644232749938965, -1.0803253650665283, -0.8474417924880981, -3.1984829902648926, -1.5417914390563965, -2.4084651470184326, -2.5751922130584717, -3.3049755096435547, -0.8022335767745972, -1.330052137374878]",14,2.6036196183327e-07,managed_managed_nonref
8_cake_failed_managed_sref,Michael failed to bake a cake but Adam managed to bake a cake. The cake was the best thing at the picnic.,1,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.890029907226562, -0.41397544741630554, -10.630818367004395, -1.6823848485946655, -1.8502601385116577, -5.360406398773193, -10.446514129638672, -6.638742923736572, -0.11568073183298111, -3.1607935428619385, -0.9247840046882629, -1.40855872631073, -1.7198424339294434, -3.1802968978881836, -2.428358793258667, -0.9482411742210388, -4.316957950592041, -2.609981060028076, -2.6768078804016113, -6.818764686584473, -0.6745342016220093, -6.505436420440674, -1.018450379371643]",13,2.881646572993431e-14,failed_managed_sref
8_cake_failed_managed_pref,Michael failed to bake a cake but Adam managed to bake a cake. The cakes were the best thing at the picnic.,0,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.890029907226562, -0.41397544741630554, -10.630818367004395, -1.6823848485946655, -1.8502601385116577, -5.360406398773193, -10.446514129638672, -6.638742923736572, -0.11568073183298111, -3.1607935428619385, -0.9247840046882629, -1.40855872631073, -1.7198424339294434, -3.1802968978881836, -5.359457969665527, -0.8068385124206543, -4.633404731750488, -2.5341198444366455, -2.8741116523742676, -6.476380348205566, -0.705291748046875, -6.723511219024658, -1.078758955001831]",13,1.1812869929233786e-15,failed_managed_pref
8_cake_failed_managed_nonref,Michael failed to bake a cake but Adam managed to bake a cake. It's not a big deal.,-1,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-9.890029907226562, -0.41397544741630554, -10.630818367004395, -1.6823848485946655, -1.8502601385116577, -5.360406398773193, -10.446514129638672, -6.638742923736572, -0.11568073183298111, -3.1607935428619385, -0.9247840046882629, -1.40855872631073, -1.7198424339294434, -3.744582176208496, -1.7736819982528687, -2.195805788040161, -2.470480442047119, -3.4317734241485596, -0.9312856793403625, -1.465781569480896]",13,1.1103825254056635e-07,failed_managed_nonref
8_cake_failed_failed_sref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cake was the best thing at the picnic.,0,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.890029907226562, -0.41397544741630554, -10.630818367004395, -1.6823848485946655, -1.8502601385116577, -3.4968504905700684, -10.215822219848633, -3.6696765422821045, -0.009314415045082569, -1.6978331804275513, -0.47595685720443726, -0.7326641082763672, -5.153530120849609, -1.1914299726486206, -0.5335936546325684, -3.075618267059326, -3.8050460815429688, -1.2786198854446411, -4.22393798828125, -3.0046534538269043, -2.4549572467803955, -6.723369121551514, -0.6330085396766663, -6.623532295227051, -1.1459180116653442]",15,4.807203412233702e-15,failed_failed_sref
8_cake_failed_failed_pref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cakes were the best thing at the picnic.,0,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-9.890029907226562, -0.41397544741630554, -10.630818367004395, -1.6823848485946655, -1.8502601385116577, -3.4968504905700684, -10.215822219848633, -3.6696765422821045, -0.009314415045082569, -1.6978331804275513, -0.47595685720443726, -0.7326641082763672, -5.153530120849609, -1.1914299726486206, -0.5335936546325684, -3.075618267059326, -6.2208099365234375, -1.0156652927398682, -4.535495758056641, -3.1546080112457275, -2.748424530029297, -6.432336330413818, -0.6996424794197083, -6.820017337799072, -1.1771880388259888]",15,2.615762143681115e-16,failed_failed_pref
8_cake_failed_failed_nonref,Michael failed to bake a cake and Adam failed to bake a cake as well. It's not a big deal.,-1,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-9.890029907226562, -0.41397544741630554, -10.630818367004395, -1.6823848485946655, -1.8502601385116577, -3.4968504905700684, -10.215822219848633, -3.6696765422821045, -0.009314415045082569, -1.6978331804275513, -0.47595685720443726, -0.7326641082763672, -5.153530120849609, -1.1914299726486206, -0.5335936546325684, -3.6770434379577637, -1.3805015087127686, -2.1150002479553223, -2.659689426422119, -3.012779951095581, -0.42111584544181824, -1.4880890846252441]",15,3.9113248336716024e-07,failed_failed_nonref
9_letter_affirmative_negation_sref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. The letter arrived three days after it was sent.,1,Car|olyn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠThe|Ġletter|Ġarrived|Ġthree|Ġdays|Ġafter|Ġit|Ġwas|Ġsent|.,"[-10.925868034362793, -8.301270484924316, -2.955247640609741, -1.7498670816421509, -0.2250242382287979, -2.8999288082122803, -2.8436439037323, -6.685225009918213, -10.896504402160645, -2.764890670776367, -0.00037651124875992537, -4.564033508300781, -3.927218198776245, -1.280915379524231, -1.2692766189575195, -0.7379747629165649, -1.1478415727615356, -0.781991720199585, -3.537994146347046, -2.237657308578491, -6.238247394561768, -4.770482540130615, -0.4241642951965332, -0.8672899603843689, -4.921473503112793, -0.27761831879615784, -0.825830340385437, -1.2076852321624756]",18,1.0201941815835168e-11,affirmative_negation_sref
