id,sentence,type,expected,order,tokens,log_probs,continuation_log_prob,critical_token_idx
8_cake_failed_managed_nonref,Michael failed to bake a cake but managed to bake a pie. The pie that he was planning to make required too many ingredients.,failed_managed,0,1,Michael| failed| to| bake| a| cake| but| managed| to| bake| a| pie|.| The| pie| that| he| was| planning| to| make| required| too| many| ingredients|.,-10.148544|-0.34031877|-11.990045|-1.5491679|-0.5319524|-5.751846|-4.2003765|-0.06360382|-3.265051|-0.42328247|-2.3397255|-1.0970535|-3.3907824|-1.4290673|-5.5755205|-0.8740135|-5.007643|-4.721709|-0.17812118|-2.8915644|-5.6906943|-6.3890986|-0.9367546|-1.2611765|-1.5634625,-38.34614528,12
8_cake_failed_managed_ref,Michael failed to bake a pie but managed to bake a cake. His cake tasted delicious.,failed_managed,1,2,Michael| failed| to| bake| a| pie| but| managed| to| bake| a| cake|.| His| cake| tasted| delicious|.,-10.147558|-0.3389185|-11.993922|-1.5476748|-3.8890965|-5.384664|-4.4032755|-0.05903902|-2.707225|-0.31035736|-0.41930804|-1.0406289|-4.6132298|-1.902936|-3.8865008|-2.8475606|-0.79719734,-13.2502272,12
8_cake_failed_managed_ref,Michael failed to bake a pie but managed to bake a cake. His pie tasted delicious.,failed_managed,0,2,Michael| failed| to| bake| a| pie| but| managed| to| bake| a| cake|.| His| pie| tasted| delicious|.,-10.147558|-0.3389185|-11.993922|-1.5476692|-3.8890965|-5.384664|-4.403276|-0.059039086|-2.696812|-0.30898708|-0.44480062|-1.040417|-4.6094537|-3.9993775|-5.392711|-3.502481|-1.1936924,-17.504023200000002,12
8_cake_failed_managed_nonref,Michael failed to bake a pie but managed to bake a cake. The pie that he was planning to make required too many ingredients.,failed_managed,1,2,Michael| failed| to| bake| a| pie| but| managed| to| bake| a| cake|.| The| pie| that| he| was| planning| to| make| required| too| many| ingredients|.,-10.147464|-0.33869618|-11.983757|-1.5484707|-3.8856115|-5.381662|-4.400238|-0.058570404|-2.6885653|-0.31011325|-0.44139534|-1.0414151|-3.4617164|-3.6222029|-3.57736|-1.1916296|-1.7060436|-4.366095|-0.14014749|-2.261936|-4.3299093|-6.101428|-1.1755843|-1.2404656|-1.6522651,-33.17451818999999,12
8_cake_failed_managed_nonref,Michael failed to bake a pie but managed to bake a cake. The cake that he was planning to make required too many ingredients.,failed_managed,0,2,Michael| failed| to| bake| a| pie| but| managed| to| bake| a| cake|.| The| cake| that| he| was| planning| to| make| required| too| many| ingredients|.,-10.147464|-0.33869618|-11.983757|-1.548467|-3.885614|-5.381662|-4.400241|-0.058570404|-2.6885617|-0.3106064|-0.44091484|-1.0431067|-3.4542315|-0.7918612|-5.1543813|-0.8721033|-5.323133|-4.611742|-0.14022978|-3.1630063|-5.8203974|-6.2138305|-1.2159904|-1.6433593|-1.5710921,-38.40426598,12
9_letter_affirmative_negation_ref,Carolyn wrote a letter to her parents but she didn't write them a card. Her letter was delivered two days after she sent it.,affirmative_negation,1,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| didn|'t| write| them| a| card|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-6.365025|-8.061842|-2.518721|-2.7314293|-0.3904832|-1.8095036|-3.0716586|-5.6343307|-2.6244|-1.6493264|-0.41654032|-4.4877253|-4.2722526|-1.4108025|-5.017472|-0.6856836|-4.4857836|-2.9409704|-1.1553599|-6.0038676|-4.4598355|-0.5504657|-1.0089325|-2.0943174|-5.6942544|-0.02376652|-0.49004093,-28.417553520000002,16
9_letter_affirmative_negation_ref,Carolyn wrote a letter to her parents but she didn't write them a card. Her card was delivered two days after she sent it.,affirmative_negation,0,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| didn|'t| write| them| a| card|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-6.365625|-8.060229|-2.515762|-2.726647|-0.3893972|-1.8143402|-3.0725775|-5.6241574|-2.6211336|-1.6489949|-0.42321137|-4.480024|-4.2670484|-1.3993613|-4.984916|-0.68780077|-4.5158896|-4.4030175|-1.1878861|-5.7616153|-5.1161585|-0.53892016|-1.3756926|-1.5489218|-4.4461064|-0.8963463|-0.52453196,-29.790554260000004,16
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but she didn't write them a card. The card would have arrived too late.,affirmative_negation,1,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| didn|'t| write| them| a| card|.| The| card| would| have| arrived| too| late|.,-6.36519|-8.066302|-2.5189717|-2.729091|-0.3893845|-1.8132514|-3.0733228|-5.622121|-2.626997|-1.6491069|-0.42463905|-4.4816575|-4.2614675|-1.40832|-5.0117793|-0.6871814|-4.254578|-2.2749243|-2.7876852|-1.0584939|-5.84892|-3.4005382|-0.070215724|-0.8064192,-19.695355324,16
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but she didn't write them a card. The letter would have arrived too late.,affirmative_negation,0,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| didn|'t| write| them| a| card|.| The| letter| would| have| arrived| too| late|.,-6.366177|-8.066341|-2.5184116|-2.7299085|-0.38932222|-1.8100164|-3.0740964|-5.6285367|-2.6258504|-1.645766|-0.42161918|-4.494907|-4.233903|-1.4093313|-5.0174184|-0.6844955|-4.273439|-2.299158|-4.060724|-1.8712803|-4.6061873|-4.589623|-0.049014486|-1.7101941,-21.749426086,16
9_letter_affirmative_negation_ref,Carolyn wrote a card to her parents but she didn't write them a letter. Her card was delivered two days after she sent it.,affirmative_negation,1,2,Car|olyn| wrote| a| card| to| her| parents| but| she| didn|'t| write| them| a| letter|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-6.3651156|-8.061846|-2.510141|-8.10646|-0.9944006|-1.5343021|-3.1664698|-5.422067|-2.5634644|-1.6480347|-0.4216772|-3.7937565|-4.1812997|-0.77012646|-0.4056209|-0.6487524|-4.602511|-2.5744643|-1.4986371|-6.3251843|-4.7074175|-0.47287232|-1.0890874|-1.2888482|-5.0184364|-0.02578279|-0.44949308,-27.60324131,16
9_letter_affirmative_negation_ref,Carolyn wrote a card to her parents but she didn't write them a letter. Her letter was delivered two days after she sent it.,affirmative_negation,0,2,Car|olyn| wrote| a| card| to| her| parents| but| she| didn|'t| write| them| a| letter|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-6.3651896|-8.066302|-2.518972|-8.103951|-0.99173075|-1.5340769|-3.1648545|-5.4166026|-2.5569558|-1.6480262|-0.41372976|-3.7850456|-4.1903925|-0.75929755|-0.4036028|-0.64825535|-4.5999117|-3.5442994|-1.0451155|-6.0296545|-4.6395197|-0.66617835|-1.2357332|-1.0782464|-5.3365865|-0.18671153|-0.46342015,-28.36195678,16
9_letter_affirmative_negation_nonref,Carolyn wrote a card to her parents but she didn't write them a letter. The letter would have arrived too late.,affirmative_negation,1,2,Car|olyn| wrote| a| card| to| her| parents| but| she| didn|'t| write| them| a| letter|.| The| letter| would| have| arrived| too| late|.,-6.365025|-8.061842|-2.518721|-8.1070795|-0.99426115|-1.5310224|-3.15677|-5.4201694|-2.5630286|-1.6462834|-0.41702184|-3.7976673|-4.1780477|-0.7589183|-0.40657324|-0.6486602|-4.23565|-3.2675161|-2.9298227|-1.0427511|-5.0637183|-3.283224|-0.07610662|-0.72877085,-19.89878882,16
9_letter_affirmative_negation_nonref,Carolyn wrote a card to her parents but she didn't write them a letter. The card would have arrived too late.,affirmative_negation,0,2,Car|olyn| wrote| a| card| to| her| parents| but| she| didn|'t| write| them| a| letter|.| The| card| would| have| arrived| too| late|.,-6.36455|-8.059759|-2.5146396|-8.107053|-0.9951515|-1.5239097|-3.16455|-5.4156303|-2.5632327|-1.649058|-0.4199754|-3.7940116|-4.180982|-0.7590261|-0.40085652|-0.6500372|-4.2381396|-1.248937|-5.2386866|-1.569783|-4.8405356|-4.835942|-0.09784511|-1.1240547,-22.06986891,16
9_letter_negation_affirmative_ref,Carolyn didn't write a letter to her parents but she wrote them a card. Her card was delivered two days after she sent it.,negation_affirmative,1,1,Car|olyn| didn|'t| write| a| letter| to| her| parents| but| she| wrote| them| a| card|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-6.3651175|-6.8157024|-0.30880728|-7.833863|-2.6943746|-2.9977875|-1.3853114|-1.7569273|-2.3203206|-4.481745|-1.4481782|-3.1219916|-3.4230049|-0.3547119|-2.968567|-1.0777603|-4.312085|-2.988661|-1.0941999|-6.2771597|-4.554343|-0.4655472|-0.92246884|-1.3996967|-4.1573086|-0.04054764|-0.63226396,-26.21201758,16
9_letter_negation_affirmative_ref,Carolyn didn't write a letter to her parents but she wrote them a card. Her letter was delivered two days after she sent it.,negation_affirmative,0,1,Car|olyn| didn|'t| write| a| letter| to| her| parents| but| she| wrote| them| a| card|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-6.365025|-6.8272843|-0.31622684|-7.8332243|-2.6925519|-3.0071251|-1.3839437|-1.7515463|-2.3222144|-4.4910617|-1.4491408|-3.1127472|-3.4037929|-0.3556069|-2.9743671|-1.0758587|-4.3124413|-3.42794|-1.2123367|-6.3639727|-4.4994307|-0.6059405|-1.260275|-1.3542854|-3.8290496|-0.13873953|-0.62764174,-27.004411429999998,16
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but she wrote them a card. The letter would have arrived too late.,negation_affirmative,1,1,Car|olyn| didn|'t| write| a| letter| to| her| parents| but| she| wrote| them| a| card|.| The| letter| would| have| arrived| too| late|.,-6.3648915|-6.8207183|-0.31099686|-7.838421|-2.6997297|-3.0087698|-1.3860964|-1.7595907|-2.3167832|-4.487705|-1.4435382|-3.1243243|-3.4076567|-0.35548156|-2.9741266|-1.079429|-3.3721216|-3.9132888|-2.5980215|-0.9516189|-5.8747063|-2.8718054|-0.13013527|-1.2608272,-19.711697769999997,16
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but she wrote them a card. The card would have arrived too late.,negation_affirmative,0,1,Car|olyn| didn|'t| write| a| letter| to| her| parents| but| she| wrote| them| a| card|.| The| card| would| have| arrived| too| late|.,-6.3658514|-6.821888|-0.31454176|-7.8430676|-2.6960783|-3.0113714|-1.381857|-1.7599903|-2.3152733|-4.487402|-1.4461219|-3.1289208|-3.4296267|-0.35628462|-2.9777424|-1.0760573|-3.3760028|-0.84947807|-5.270686|-1.5111073|-4.92625|-4.946615|-0.026996903|-2.8585718,-20.907136073,16
9_letter_negation_affirmative_ref,Carolyn didn't write a card to her parents but she wrote them a letter. Her letter was delivered two days after she sent it.,negation_affirmative,1,2,Car|olyn| didn|'t| write| a| card| to| her| parents| but| she| wrote| them| a| letter|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-6.3651056|-6.814807|-0.31786153|-7.839128|-2.6998246|-6.8164473|-2.2470767|-1.7783914|-2.9524643|-4.2164154|-1.4849961|-3.33171|-2.6536586|-0.21493563|-0.35764685|-1.0524492|-4.1033773|-1.9284867|-1.0148572|-6.1040964|-4.304501|-0.5848024|-0.7283225|-1.7972772|-5.6669416|-0.0346213|-0.6145226,-26.267283600000003,16
9_letter_negation_affirmative_ref,Carolyn didn't write a card to her parents but she wrote them a letter. Her card was delivered two days after she sent it.,negation_affirmative,0,2,Car|olyn| didn|'t| write| a| card| to| her| parents| but| she| wrote| them| a| letter|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-6.3656397|-6.8189206|-0.31979725|-7.8354077|-2.6974716|-6.8299394|-2.2547085|-1.7685109|-2.9567447|-4.228055|-1.4852544|-3.3287616|-2.6439562|-0.2148214|-0.3571614|-1.0605398|-4.082185|-5.662499|-1.2083389|-6.6495914|-4.9160714|-0.364408|-1.1275972|-1.6254377|-4.059296|-0.2351488|-0.75570256,-29.9305734,16
9_letter_negation_affirmative_nonref,Carolyn didn't write a card to her parents but she wrote them a letter. The card would have arrived too late.,negation_affirmative,1,2,Car|olyn| didn|'t| write| a| card| to| her| parents| but| she| wrote| them| a| letter|.| The| card| would| have| arrived| too| late|.,-6.364762|-6.8180366|-0.31201276|-7.8417106|-2.6924605|-6.8273573|-2.2490118|-1.7641178|-2.954295|-4.2228575|-1.4921042|-3.3336265|-2.6422303|-0.21540914|-0.35394597|-1.0643553|-3.6750052|-3.637773|-3.2406197|-1.0039004|-5.0494266|-2.9185658|-0.11799679|-1.1302671,-19.64328749,16
9_letter_negation_affirmative_nonref,Carolyn didn't write a card to her parents but she wrote them a letter. The letter would have arrived too late.,negation_affirmative,0,2,Car|olyn| didn|'t| write| a| card| to| her| parents| but| she| wrote| them| a| letter|.| The| letter| would| have| arrived| too| late|.,-6.36455|-6.8182406|-0.31627673|-7.834078|-2.6925676|-6.8241587|-2.2513452|-1.7746532|-2.9613676|-4.2133837|-1.4847566|-3.3235579|-2.648375|-0.21567696|-0.35852394|-1.0556978|-3.6747603|-1.0561606|-3.7636023|-1.6716586|-5.1966953|-4.409373|-0.015969671|-3.0358212,-19.788219771,16
9_letter_know_doubt_ref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. Her letter was delivered two days after she sent it.,know_doubt,1,1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| she| wrote| them| a| card|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-4.262049|-2.39256|-11.103127|-6.89912|-1.642494|-1.8198587|-0.54419446|-2.5286283|-2.7911897|-5.023042|-0.9256017|-5.6826997|-0.90021634|-0.99123967|-3.4106014|-4.07068|-1.945874|-5.1055574|-0.79467636|-4.682179|-3.5410514|-1.0731612|-6.57312|-4.76369|-0.58560383|-0.85319066|-1.2956331|-6.113527|-0.027224049|-0.85785836,-29.508380239,19
9_letter_know_doubt_ref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. Her card was delivered two days after she sent it.,know_doubt,0,1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| she| wrote| them| a| card|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-4.262303|-2.3906283|-11.1003|-6.90757|-1.6421415|-1.8124211|-0.54390764|-2.5268364|-2.7884014|-5.0159583|-0.92585117|-5.6822677|-0.90310335|-0.98691744|-3.4079275|-4.0687027|-1.9507564|-5.1359797|-0.79145736|-4.6830616|-4.8454194|-1.7797714|-5.6369176|-5.487332|-0.525368|-0.7680299|-1.2484354|-5.5731916|-0.85004413|-0.71437573,-31.39757103,19
9_letter_know_doubt_nonref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The card would have arrived too late.,know_doubt,1,1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| she| wrote| them| a| card|.| The| card| would| have| arrived| too| late|.,-4.262049|-2.39256|-11.103127|-6.89912|-1.642494|-1.8198589|-0.54419315|-2.5286283|-2.7911863|-5.023045|-0.92559916|-5.6827|-0.9002159|-0.99123883|-3.410601|-4.070681|-1.9458703|-5.1055574|-0.79467696|-3.6760514|-2.3742054|-2.9787664|-0.75411457|-4.5226374|-4.8764687|-0.20561865|-1.3125757,-19.387862520000002,19
9_letter_know_doubt_nonref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The letter would have arrived too late.,know_doubt,0,1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| she| wrote| them| a| card|.| The| letter| would| have| arrived| too| late|.,-4.262112|-2.389188|-11.132844|-6.907361|-1.6447573|-1.8091532|-0.54404604|-2.5244226|-2.7934246|-5.01945|-0.92599785|-5.683053|-0.90524364|-0.9864394|-3.4133837|-4.0778646|-1.9462546|-5.1365905|-0.7935902|-3.6718254|-3.382993|-2.281458|-0.5783246|-3.5994632|-5.575681|-0.2683963|-1.8765408,-19.358141500000002,19
9_letter_know_doubt_ref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. Her card was delivered two days after she sent it.,know_doubt,1,2,I| know| that| Carolyn| wrote| a| card| to| her| parents| but| I| doubt| that| she| wrote| them| a| letter|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-4.262303|-2.3906283|-11.1003|-6.90757|-1.6421415|-7.5286803|-0.8151956|-2.378706|-3.1142235|-4.2732244|-0.96286285|-5.6088023|-0.9677635|-0.8641672|-2.8658009|-4.1695633|-1.2033474|-0.3801907|-0.5891916|-4.332258|-3.7682378|-1.1294153|-5.9690156|-5.0817847|-0.5396786|-0.70683527|-1.1255269|-5.712684|-0.024946216|-0.84852624,-28.390382386,19
9_letter_know_doubt_ref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. Her letter was delivered two days after she sent it.,know_doubt,0,2,I| know| that| Carolyn| wrote| a| card| to| her| parents| but| I| doubt| that| she| wrote| them| a| letter|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-4.262354|-2.3919423|-11.130078|-6.9147897|-1.6436093|-7.5332537|-0.8144642|-2.3872323|-3.1226432|-4.2632074|-0.9620331|-5.605618|-0.96424294|-0.85875934|-2.8697274|-4.1786647|-1.1989278|-0.39524972|-0.58956987|-4.340044|-3.884937|-1.9874914|-6.340935|-5.218505|-0.7208954|-0.5854578|-1.3296971|-5.9488225|-0.09400051|-0.75142425,-30.450785709999998,19
9_letter_know_doubt_nonref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The letter would have arrived too late.,know_doubt,1,2,I| know| that| Carolyn| wrote| a| card| to| her| parents| but| I| doubt| that| she| wrote| them| a| letter|.| The| letter| would| have| arrived| too| late|.,-4.262112|-2.389189|-11.132841|-6.907359|-1.644757|-7.530568|-0.8143857|-2.383668|-3.1147702|-4.2716823|-0.96257067|-5.6112256|-0.96855944|-0.859004|-2.8739676|-4.1847005|-1.1982032|-0.38090417|-0.59181094|-3.5404155|-3.1182408|-2.822286|-0.7862676|-5.061867|-4.146192|-0.241558|-1.3094611,-19.7168269,19
9_letter_know_doubt_nonref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The card would have arrived too late.,know_doubt,0,2,I| know| that| Carolyn| wrote| a| card| to| her| parents| but| I| doubt| that| she| wrote| them| a| letter|.| The| card| would| have| arrived| too| late|.,-4.262112|-2.389188|-11.132844|-6.907361|-1.6447573|-7.5305653|-0.8143856|-2.3873584|-3.1175566|-4.2717595|-0.96325547|-5.609906|-0.9633142|-0.8630699|-2.8681989|-4.1692476|-1.1911435|-0.38404223|-0.59135705|-3.5486994|-2.3281581|-2.6661446|-0.49701434|-4.0918455|-5.345222|-0.80889744|-1.685661,-19.28598138,19
9_letter_doubt_know_ref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. Her card was delivered two days after she sent it.,doubt_know,1,1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| she| wrote| them| a| card|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-8.072716|-1.9201941|-11.428733|-8.136012|-2.9990282|-2.1185548|-1.0107727|-2.2692726|-2.8421142|-5.513586|-1.3362665|-3.221871|-0.798268|-0.9142433|-2.23366|-4.3025355|-1.367168|-2.6913006|-1.1693193|-4.1156855|-2.6141515|-1.2821217|-4.7097826|-4.8960476|-0.5520968|-0.529746|-1.3667283|-5.5115128|-0.06508973|-0.69855803,-25.642962529999995,19
9_letter_doubt_know_ref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. Her letter was delivered two days after she sent it.,doubt_know,0,1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| she| wrote| them| a| card|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-8.071818|-1.9218339|-11.424879|-8.129717|-2.9986367|-2.1295574|-1.0128763|-2.2656424|-2.847929|-5.507314|-1.3594542|-3.2196517|-0.81657535|-0.91208667|-2.2262936|-4.3210993|-1.3624963|-2.6993763|-1.169848|-4.121424|-3.0869768|-2.0146248|-5.749629|-4.9560013|-0.56805515|-0.8114585|-1.5057194|-5.0041623|-0.12535879|-0.7360454,-27.94341004,19
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The letter would have arrived too late.,doubt_know,1,1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| she| wrote| them| a| card|.| The| letter| would| have| arrived| too| late|.,-8.07201|-1.9214945|-11.4237795|-8.140087|-2.9931726|-2.1173613|-1.0105243|-2.270982|-2.8425858|-5.5111957|-1.3605335|-3.216278|-0.81433344|-0.91363585|-2.2343585|-4.3068705|-1.363405|-2.6883814|-1.1662711|-3.292749|-3.107574|-2.540259|-0.43560615|-3.6574593|-4.1230993|-0.08269717|-1.4601316,-17.23944392,19
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The card would have arrived too late.,doubt_know,0,1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| she| wrote| them| a| card|.| The| card| would| have| arrived| too| late|.,-8.072716|-1.9201941|-11.428733|-8.136012|-2.9990282|-2.1185546|-1.0107775|-2.2692728|-2.8421147|-5.513586|-1.3362665|-3.221871|-0.798268|-0.91424346|-2.2336636|-4.302535|-1.3671649|-2.6913006|-1.169319|-3.2959518|-1.5758027|-3.8591814|-0.490769|-3.5045736|-5.6904263|-0.038452156|-2.9353836,-18.455156956000003,19
9_letter_doubt_know_ref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. Her letter was delivered two days after she sent it.,doubt_know,1,2,I| doubt| that| Carolyn| wrote| a| card| to| her| parents| but| I| know| that| she| wrote| them| a| letter|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-8.072626|-1.9209074|-11.436556|-8.126618|-2.997876|-6.7066684|-1.6420621|-2.33662|-3.5514073|-5.2523966|-1.3656213|-2.961069|-0.93270844|-0.89473724|-2.0807252|-4.134591|-0.77117926|-0.3159667|-0.8742728|-4.02132|-1.7865013|-1.250836|-4.816698|-4.732552|-0.7626304|-0.36875227|-1.394557|-6.3728256|-0.05999418|-0.74429417,-25.56666675,19
9_letter_doubt_know_ref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. Her card was delivered two days after she sent it.,doubt_know,0,2,I| doubt| that| Carolyn| wrote| a| card| to| her| parents| but| I| know| that| she| wrote| them| a| letter|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-8.071818|-1.9218339|-11.424879|-8.129717|-2.9986367|-6.7043543|-1.6385114|-2.3275783|-3.558452|-5.2578597|-1.3666004|-2.95513|-0.952013|-0.9002689|-2.0953028|-4.131624|-0.7700898|-0.31582436|-0.8697233|-4.0292497|-5.023525|-2.0558276|-5.811927|-5.0362706|-0.44816238|-0.80567974|-1.4712183|-5.2512407|-0.15956385|-0.7641095,-30.09266487,19
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The card would have arrived too late.,doubt_know,1,2,I| doubt| that| Carolyn| wrote| a| card| to| her| parents| but| I| know| that| she| wrote| them| a| letter|.| The| card| would| have| arrived| too| late|.,-8.071772|-1.9192207|-11.426206|-8.144911|-2.9980752|-6.6870546|-1.6435115|-2.3274257|-3.5631347|-5.2570295|-1.3874246|-2.9564362|-0.93394905|-0.8956486|-2.107579|-4.127853|-0.77513885|-0.3135117|-0.8704229|-3.4277515|-2.922778|-3.0976505|-0.45031288|-4.0011396|-4.664913|-0.18040192|-1.3505425,-18.7449474,19
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The letter would have arrived too late.,doubt_know,0,2,I| doubt| that| Carolyn| wrote| a| card| to| her| parents| but| I| know| that| she| wrote| them| a| letter|.| The| letter| would| have| arrived| too| late|.,-8.072716|-1.9201941|-11.428733|-8.136012|-2.9990282|-6.6841674|-1.6430734|-2.3274996|-3.5568495|-5.2515697|-1.366172|-2.9572797|-0.9344284|-0.89380777|-2.0842404|-4.1482115|-0.77323955|-0.31520665|-0.87098044|-3.4351091|-1.6728369|-3.4142187|-0.5909006|-3.3572247|-5.0813007|-0.025244415|-2.6086934,-17.576835114999998,19
9_letter_affirmative_modal_ref,Carolyn wrote a letter to her parents but she wanted to write them a card. Her letter was delivered two days after she sent it.,affirmative_modal,1,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| wanted| to| write| them| a| card|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-6.365686|-8.060914|-2.5145726|-2.7301784|-0.38953286|-1.8133228|-3.070531|-5.6289525|-2.6242044|-4.7952814|-0.42481798|-2.8043938|-3.7278419|-0.94333327|-3.5279474|-1.4453758|-4.024764|-4.226828|-1.1087191|-6.5802546|-5.02977|-0.7342134|-1.2774842|-1.4474361|-4.4485636|-0.025391195|-0.7012002,-28.903424195000003,16
9_letter_affirmative_modal_ref,Carolyn wrote a letter to her parents but she wanted to write them a card. Her card was delivered two days after she sent it.,affirmative_modal,0,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| wanted| to| write| them| a| card|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-6.3656273|-8.060229|-2.5157638|-2.726647|-0.38939816|-1.8143393|-3.072577|-5.6241574|-2.621133|-4.793156|-0.4265003|-2.8000426|-3.7149124|-0.9438389|-3.546668|-1.4440693|-4.0248075|-3.8193502|-1.4326423|-6.307053|-5.060049|-0.6066588|-1.2506196|-1.5023433|-3.2755578|-0.3990007|-0.58318526,-27.678082200000002,16
9_letter_affirmative_modal_nonref,Carolyn wrote a letter to her parents but she wanted to write them a card. The card would have arrived too late.,affirmative_modal,1,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| wanted| to| write| them| a| card|.| The| card| would| have| arrived| too| late|.,-6.365686|-8.060914|-2.5145726|-2.7301784|-0.38953286|-1.8133228|-3.070531|-5.6289525|-2.6242044|-4.7952814|-0.4248195|-2.804397|-3.7278423|-0.94333386|-3.5279438|-1.445373|-3.5144758|-1.3881702|-2.4697967|-1.9554871|-6.5159774|-5.1005654|-0.037431818|-1.4782033,-20.981904418000003,16
9_letter_affirmative_modal_nonref,Carolyn wrote a letter to her parents but she wanted to write them a card. The letter would have arrived too late.,affirmative_modal,0,1,Car|olyn| wrote| a| letter| to| her| parents| but| she| wanted| to| write| them| a| card|.| The| letter| would| have| arrived| too| late|.,-6.365686|-8.060914|-2.5145726|-2.7301784|-0.38953286|-1.8133228|-3.070531|-5.6289525|-2.6242044|-4.7952814|-0.4248195|-2.804397|-3.7278423|-0.94333386|-3.5279438|-1.445373|-3.5144758|-3.3857782|-2.373134|-2.0233076|-4.70004|-4.3222156|-0.12338234|-1.2913585,-20.44233354,16
9_letter_affirmative_modal_ref,Carolyn wrote a card to her parents but she wanted to write them a letter. Her card was delivered two days after she sent it.,affirmative_modal,1,2,Car|olyn| wrote| a| card| to| her| parents| but| she| wanted| to| write| them| a| letter|.| Her| card| was| delivered| two| days| after| she| sent| it|.,-6.3651605|-8.060082|-2.500105|-8.1017885|-0.99284905|-1.5313798|-3.1581643|-5.4189043|-2.566047|-4.536728|-0.41033408|-2.049885|-3.387365|-0.5158766|-0.32862586|-1.2038196|-3.8683891|-4.8506994|-1.0176873|-6.6893864|-5.3183575|-0.48442164|-1.198243|-1.5692797|-4.311218|-0.022815524|-0.7631273,-29.330497564,16
9_letter_affirmative_modal_ref,Carolyn wrote a card to her parents but she wanted to write them a letter. Her letter was delivered two days after she sent it.,affirmative_modal,0,2,Car|olyn| wrote| a| card| to| her| parents| but| she| wanted| to| write| them| a| letter|.| Her| letter| was| delivered| two| days| after| she| sent| it|.,-6.365686|-8.060914|-2.5145726|-8.110148|-0.9947988|-1.5343311|-3.166756|-5.416422|-2.5655553|-4.5353947|-0.408032|-2.0476425|-3.3812141|-0.5130474|-0.32795876|-1.1990725|-3.880021|-3.4327729|-1.2304311|-5.9355097|-4.5508547|-0.80998665|-0.94255656|-1.4159169|-5.2243514|-0.06529122|-0.5576237,-27.487692129999996,16
