id,sentence,type,pronoun,tokens,log_probs
12_ticket_doubt,I doubt that Thomas booked a ticket in advance. It was much cheaper than he expected.,doubt,it,I| doubt| that| Thomas| booked| a| ticket| in| advance|.| It| was| much| cheaper| than| he| expected|.,-8.072716|-1.9201941|-9.142634|-12.646482|-1.6528364|-3.3170245|-3.2041564|-0.963305|-1.435613|-3.455393|-1.6982801|-5.4766574|-1.9004804|-3.544722|-4.0386987|-1.1789389|-0.52039677
12_ticket_doubt,I doubt that Thomas booked a ticket in advance. It's not a big deal.,doubt,subj,I| doubt| that| Thomas| booked| a| ticket| in| advance|.| It|'s| not| a| big| deal|.,-8.072716|-1.9201941|-9.142634|-12.646484|-1.645719|-3.3225353|-3.2021625|-0.97002894|-1.4386659|-3.449997|-1.3436924|-2.1127903|-3.0890028|-2.600739|-0.581658|-1.0340321
12_ticket_modal,Thomas wants to book a ticket in advance and it was much cheaper than he expected.,modal,it,Thomas| wants| to| book| a| ticket| in| advance| and| it| was| much| cheaper| than| he| expected|.,-9.069434|-0.5157409|-9.152029|-1.1036305|-3.5743787|-4.3449717|-1.8592209|-3.0165145|-4.9325747|-4.657495|-5.601668|-0.47817206|-1.7525439|-4.2865825|-1.0486445|-0.3870305
12_ticket_modal,Thomas wants to book a ticket in advance and it's not a big deal.,modal,subj,Thomas| wants| to| book| a| ticket| in| advance| and| it|'s| not| a| big| deal|.,-9.069465|-0.51619786|-9.1576805|-1.1006811|-3.5782619|-4.3332047|-1.8702533|-3.0173695|-4.928437|-1.9252247|-2.3283062|-3.1117425|-3.5068655|-0.58900356|-1.830589
12_ticket_managed,Thomas managed to book a ticket. It was much cheaper than he expected.,managed,it,Thomas| managed| to| book| a| ticket|.| It| was| much| cheaper| than| he| expected|.,-10.682742|-0.18693723|-8.542214|-1.1976867|-2.853222|-4.0698876|-4.2135186|-0.8839246|-6.124028|-1.8867978|-0.61130035|-1.2666107|-1.548469|-0.47906572
12_ticket_managed,Thomas managed to book a ticket. It's not a big deal.,managed,subj,Thomas| managed| to| book| a| ticket|.| It|'s| not| a| big| deal|.,-10.68234|-0.18911794|-8.537837|-1.1965493|-2.8521051|-4.0647044|-4.2094665|-2.0904522|-2.2991893|-2.3891375|-1.8534601|-0.6052101|-0.4193152
12_ticket_failed,Thomas failed to book a ticket. It was much cheaper than he expected.,failed,it,Thomas| failed| to| book| a| ticket|.| It| was| much| cheaper| than| he| expected|.,-10.697759|-0.22503|-8.481238|-1.3286754|-2.7113829|-5.3352733|-4.541386|-1.263417|-7.032277|-3.6809258|-1.1090404|-4.6432433|-1.4670826|-0.1775501
12_ticket_failed,Thomas failed to book a ticket. It's not a big deal.,failed,subj,Thomas| failed| to| book| a| ticket|.| It|'s| not| a| big| deal|.,-10.697484|-0.2272514|-8.466566|-1.3283557|-2.6995363|-5.3312516|-4.5428247|-1.4863402|-2.199626|-2.4412348|-2.0306249|-0.12940851|-0.42522806
13_bed_affirmative,Luke bought a bed and it was delivered the next day.,affirmative,it,Luke| bought| a| bed| and| it| was| delivered| the| next| day|.,-10.498474|-1.6492096|-7.303627|-1.9741235|-5.892668|-0.93075746|-0.54739946|-2.5783556|-0.4057071|-0.111234635|-0.5217149
13_bed_affirmative,Luke bought a bed and it's not a big deal.,affirmative,subj,Luke| bought| a| bed| and| it|'s| not| a| big| deal|.,-10.497978|-1.658538|-7.3061275|-1.9692289|-5.898237|-2.716263|-3.3546245|-2.1149287|-3.9341676|-1.4424056|-1.3042731
13_bed_negated,Luke didn't buy a bed and it was delivered the next day.,negated,it,Luke| didn|'t| buy| a| bed| and| it| was| delivered| the| next| day|.,-7.2791896|-0.3261247|-6.2811294|-3.296933|-6.200014|-4.287841|-5.079682|-1.3482299|-7.1324735|-2.9297137|-0.67222846|-0.16691226|-0.7274791
13_bed_negated,Luke didn't buy a bed and it's not a big deal.,negated,subj,Luke| didn|'t| buy| a| bed| and| it|'s| not| a| big| deal|.,-7.278582|-0.32594335|-6.2899175|-3.293929|-6.1957016|-4.2916565|-5.0557413|-2.09717|-2.049053|-3.2303255|-2.186627|-0.23107743|-0.9291938
13_bed_know,I know that Luke bought a bed. It was delivered the next day.,know,it,I| know| that| Luke| bought| a| bed|.| It| was| delivered| the| next| day|.,-4.26207|-2.391085|-9.407257|-7.987106|-1.696187|-6.4737983|-3.1256967|-3.1536484|-1.397223|-2.9773948|-3.2275288|-3.635274|-0.14813747|-0.80529106
13_bed_know,I know that Luke bought a bed. It's not a big deal.,know,subj,I| know| that| Luke| bought| a| bed|.| It|'s| not| a| big| deal|.,-4.26245|-2.389608|-9.40701|-7.975578|-1.6990829|-6.465834|-3.1197963|-3.1685011|-1.1432233|-2.5211906|-2.1476936|-2.1195846|-0.6502752|-0.98039895
13_bed_doubt,I doubt that Luke bought a bed. It was delivered the next day.,doubt,it,I| doubt| that| Luke| bought| a| bed|.| It| was| delivered| the| next| day|.,-8.071987|-1.9223536|-9.936893|-7.9996834|-2.5007524|-6.8484974|-2.648628|-3.3500364|-2.206111|-6.6291633|-4.6589313|-2.1090395|-0.22606081|-1.0278813
13_bed_doubt,I doubt that Luke bought a bed. It's not a big deal.,doubt,subj,I| doubt| that| Luke| bought| a| bed|.| It|'s| not| a| big| deal|.,-8.07201|-1.9216126|-9.932558|-8.0005045|-2.5124044|-6.84166|-2.6526728|-3.3460886|-1.1875192|-2.1027713|-3.26095|-2.575422|-1.0732522|-1.0426326
13_bed_modal,Luke wants to buy a bed and it was delivered the next day.,modal,it,Luke| wants| to| buy| a| bed| and| it| was| delivered| the| next| day|.,-9.493365|-0.5193889|-5.5047503|-1.1121657|-7.035008|-2.7634187|-5.2563252|-4.4305816|-4.5256753|-3.1328857|-0.5687451|-0.09068608|-0.7674749
13_bed_modal,Luke wants to buy a bed and it's not a big deal.,modal,subj,Luke| wants| to| buy| a| bed| and| it|'s| not| a| big| deal|.,-9.493605|-0.51713616|-5.5087385|-1.1189754|-7.0145197|-2.7704332|-5.2536163|-1.3548574|-2.344303|-2.5520027|-3.5751114|-0.77626204|-1.2468361
13_bed_managed,Luke managed to buy a bed. It was delivered the next day.,managed,it,Luke| managed| to| buy| a| bed|.| It| was| delivered| the| next| day|.,-10.014566|-0.3859028|-7.0964465|-1.5372746|-6.9841557|-2.6856327|-2.0966754|-0.71467274|-6.0534043|-2.5589297|-0.6887822|-0.16984531|-0.8352815
13_bed_managed,Luke managed to buy a bed. It's not a big deal.,managed,subj,Luke| managed| to| buy| a| bed|.| It|'s| not| a| big| deal|.,-10.013879|-0.38741603|-7.0966372|-1.5330582|-6.978223|-2.6932578|-2.080709|-2.4492722|-1.6620513|-2.0530996|-2.6088047|-2.0509584|-1.3801712
13_bed_failed,Luke failed to buy a bed. It was delivered the next day.,failed,it,Luke| failed| to| buy| a| bed|.| It| was| delivered| the| next| day|.,-10.240045|-0.20149662|-7.5610523|-1.7782387|-6.990735|-2.0632744|-4.353451|-0.81869674|-7.2597504|-3.231398|-0.69322485|-0.14856128|-1.0830917
13_bed_failed,Luke failed to buy a bed. It's not a big deal.,failed,subj,Luke| failed| to| buy| a| bed|.| It|'s| not| a| big| deal|.,-10.24032|-0.20082286|-7.558545|-1.7748896|-6.982139|-2.057615|-4.351517|-2.6145647|-1.9853357|-2.7297158|-1.3052814|-0.15765926|-1.0236914
14_gin_affirmative,Dan drank a gin tonic and it was very strong.,affirmative,it,Dan| drank| a| gin| ton|ic| and| it| was| very| strong|.,-11.2773|-1.9029543|-7.7619|-5.7097306|-0.0002539584|-1.3649998|-6.664491|-1.5572127|-3.1090474|-2.6418278|-0.7757253
14_gin_affirmative,Dan drank a gin tonic and it's not a big deal.,affirmative,subj,Dan| drank| a| gin| ton|ic| and| it|'s| not| a| big| deal|.,-11.277577|-1.8946539|-7.7595096|-5.7171474|-0.00025240867|-1.3654977|-6.65112|-5.7676826|-2.477063|-2.5556805|-3.3611066|-0.55902857|-1.1314267
14_gin_negated,Dan didn't drink a gin tonic and it was very strong.,negated,it,Dan| didn|'t| drink| a| gin| ton|ic| and| it| was| very| strong|.,-7.398486|-0.29822147|-7.3780913|-3.9839199|-9.785074|-4.707749|-0.00042580004|-4.116036|-4.826978|-1.2313099|-4.669076|-4.640617|-0.9115583
14_gin_negated,Dan didn't drink a gin tonic and it's not a big deal.,negated,subj,Dan| didn|'t| drink| a| gin| ton|ic| and| it|'s| not| a| big| deal|.,-7.399967|-0.29753476|-7.379628|-3.989786|-9.8050785|-4.6972165|-0.0004266345|-4.1182065|-4.827152|-2.380745|-1.2624837|-2.2515256|-4.592497|-0.491266|-1.0834639
14_gin_know,I know that Dan drank a gin tonic. It was very strong.,know,it,I| know| that| Dan| drank| a| gin| ton|ic|.| It| was| very| strong|.,-4.262452|-2.389607|-9.490878|-11.445304|-1.5164772|-8.851747|-4.9197006|-0.00043545783|-2.4776201|-4.098335|-1.0489262|-3.8774679|-2.5471485|-1.1088516
14_gin_know,I know that Dan drank a gin tonic. It's not a big deal.,know,subj,I| know| that| Dan| drank| a| gin| ton|ic|.| It|'s| not| a| big| deal|.,-4.262303|-2.3906283|-9.493841|-11.430265|-1.5183192|-8.866326|-4.9200964|-0.00045203813|-2.4751103|-4.0845113|-1.7444528|-2.391314|-2.4364336|-2.104301|-0.20934616|-0.9630298
14_gin_doubt,I doubt that Dan drank a gin tonic. It was very strong.,doubt,it,I| doubt| that| Dan| drank| a| gin| ton|ic|.| It| was| very| strong|.,-8.071989|-1.9223536|-9.302816|-11.898737|-2.9607048|-8.107547|-5.1325884|-0.00026648093|-2.0810678|-3.3094084|-1.4129634|-4.4765773|-4.3906546|-1.4871184
14_gin_doubt,I doubt that Dan drank a gin tonic. It's not a big deal.,doubt,subj,I| doubt| that| Dan| drank| a| gin| ton|ic|.| It|'s| not| a| big| deal|.,-8.072716|-1.9201941|-9.289887|-11.9092|-2.9592545|-8.112019|-5.1589417|-0.00026516683|-2.0844417|-3.2988698|-1.7449778|-1.9045112|-2.4335227|-5.0438643|-2.4750433|-1.1156379
14_gin_modal,Dan wants to drink a gin tonic and it was very strong.,modal,it,Dan| wants| to| drink| a| gin| ton|ic| and| it| was| very| strong|.,-8.815215|-0.36937815|-7.8353086|-2.6738374|-7.653621|-4.095039|-0.00095855753|-2.7423935|-5.615885|-4.5185747|-4.061208|-5.310871|-1.1760105
14_gin_modal,Dan wants to drink a gin tonic and it's not a big deal.,modal,subj,Dan| wants| to| drink| a| gin| ton|ic| and| it|'s| not| a| big| deal|.,-8.815212|-0.369378|-7.835307|-2.673838|-7.653621|-4.095039|-0.0009346924|-2.7401352|-5.617786|-1.3629841|-2.3330736|-2.7943702|-3.7405825|-0.1703328|-1.1616673
14_gin_managed,Dan managed to mix a gin tonic. It was very strong.,managed,it,Dan| managed| to| mix| a| gin| ton|ic|.| It| was| very| strong|.,-10.282484|-0.26015216|-9.377958|-2.405327|-9.006511|-5.369427|-0.0003591943|-3.0909252|-3.123116|-0.80208224|-3.9395192|-2.2526562|-0.9546122
14_gin_managed,Dan managed to mix a gin tonic. It's not a big deal.,managed,subj,Dan| managed| to| mix| a| gin| ton|ic|.| It|'s| not| a| big| deal|.,-10.280818|-0.25940287|-9.368903|-2.408171|-9.002781|-5.398028|-0.00036634682|-3.0852444|-3.1287117|-4.5440187|-1.6755797|-2.4593663|-4.7670994|-0.90616804|-1.2408262
14_gin_failed,Dan failed to mix a gin tonic. It was very strong.,failed,it,Dan| failed| to| mix| a| gin| ton|ic|.| It| was| very| strong|.,-11.862346|-0.3833205|-10.336363|-3.619883|-9.280403|-5.8089657|-0.0003210935|-1.8602849|-4.0722394|-0.8400662|-4.8278313|-4.4897933|-1.0456374
14_gin_failed,Dan failed to mix a gin tonic. It's not a big deal.,failed,subj,Dan| failed| to| mix| a| gin| ton|ic|.| It|'s| not| a| big| deal|.,-11.863548|-0.38538215|-10.325254|-3.6099608|-9.287682|-5.8450375|-0.0003176346|-1.8661443|-4.0688334|-2.6480458|-2.105948|-2.3171182|-1.8963647|-0.1239533|-1.257963
15_bone_affirmative,David discovered a bone on his archeological expedition and it likely belonged to an extinct bird species.,affirmative,it,David| discovered| a| bone| on| his| arche|ological| expedition| and| it| likely| belonged| to| an| extinct| bird| species|.,-10.933354|-2.7851374|-9.758828|-3.883357|-2.3556125|-11.171374|-0.0845872|-3.613001|-2.1684773|-3.037893|-9.92281|-1.2655643|-0.009649389|-2.115981|-2.6290014|-4.908241|-2.1358063|-0.6444929
15_bone_affirmative,David discovered a bone on his archeological expedition and it's not a big deal.,affirmative,subj,David| discovered| a| bone| on| his| arche|ological| expedition| and| it|'s| not| a| big| deal|.,-10.933384|-2.78604|-9.749777|-3.8808618|-2.3434765|-11.174578|-0.08393777|-3.5898273|-2.163052|-3.0434597|-2.7976062|-3.139858|-2.286165|-5.3772254|-0.382058|-1.2231392
15_bone_negated,David didn't discover a bone on his archeological expedition and it likely belonged to an extinct bird species.,negated,it,David| didn|'t| discover| a| bone| on| his| arche|ological| expedition| and| it| likely| belonged| to| an| extinct| bird| species|.,-7.5989456|-0.42519242|-9.826015|-3.4890993|-8.207678|-4.627212|-1.7916204|-11.2353945|-0.056593522|-3.1183956|-4.7315693|-3.3686838|-7.493943|-3.6133027|-0.010965548|-1.6036243|-2.1640944|-4.692281|-2.7216027|-0.7835386
15_bone_negated,David didn't discover a bone on his archeological expedition and it's not a big deal.,negated,subj,David| didn|'t| discover| a| bone| on| his| arche|ological| expedition| and| it|'s| not| a| big| deal|.,-7.5989456|-0.42519242|-9.826015|-3.4890993|-8.207678|-4.627212|-1.7916204|-11.2353945|-0.056593522|-3.1183956|-4.7315693|-3.3686838|-1.7135787|-1.1592226|-2.0895991|-3.7895393|-0.28802267|-0.941883
15_bone_know,I know that David discovered a bone on his archeological expedition. It likely belonged to an extinct bird species.,know,it,I| know| that| David| discovered| a| bone| on| his| arche|ological| expedition|.| It| likely| belonged| to| an| extinct| bird| species|.,-4.262354|-2.388538|-8.085552|-9.844796|-2.504449|-8.250028|-3.6081798|-2.305853|-10.187664|-0.057610042|-3.6188998|-1.6282|-2.6052485|-8.780248|-1.4763584|-0.0055881236|-2.0276387|-2.693691|-4.761676|-2.6582859|-0.9935226
15_bone_know,I know that David discovered a bone on his archeological expedition. It's not a big deal.,know,subj,I| know| that| David| discovered| a| bone| on| his| arche|ological| expedition|.| It|'s| not| a| big| deal|.,-4.2623844|-2.3904886|-8.0901785|-9.843647|-2.4995692|-8.245841|-3.600668|-2.3087676|-10.175393|-0.05720244|-3.6283689|-1.6264143|-2.6060576|-2.3686512|-2.7368205|-2.1210976|-2.3842857|-0.45294023|-0.9592468
15_bone_doubt,I doubt that David discovered a bone on his archeological expedition. It likely belonged to an extinct bird species.,doubt,it,I| doubt| that| David| discovered| a| bone| on| his| arche|ological| expedition|.| It| likely| belonged| to| an| extinct| bird| species|.,-8.072716|-1.9201941|-8.33011|-10.081807|-3.0112925|-8.262399|-4.53278|-1.8734818|-9.578822|-0.025541909|-2.9626954|-1.3617297|-2.317872|-6.5366225|-2.488136|-0.010058474|-1.9066997|-3.971604|-4.6825047|-3.0410135|-1.1434525
15_bone_doubt,I doubt that David discovered a bone on his archeological expedition. It's not a big deal.,doubt,subj,I| doubt| that| David| discovered| a| bone| on| his| arche|ological| expedition|.| It|'s| not| a| big| deal|.,-8.072626|-1.9209074|-8.33351|-10.09485|-3.0119672|-8.272759|-4.496494|-1.8624904|-9.57103|-0.025286715|-2.9641397|-1.3527542|-2.3247223|-1.7105169|-3.652761|-2.813606|-3.4561088|-1.115055|-1.3281637
15_bone_modal,David wants to discover a bone on his archeological expedition and it likely belonged to an extinct bird species.,modal,it,David| wants| to| discover| a| bone| on| his| arche|ological| expedition| and| it| likely| belonged| to| an| extinct| bird| species|.,-9.359065|-0.3952907|-8.308825|-3.3830698|-10.17879|-5.315007|-2.1097212|-10.333427|-0.10135923|-2.966498|-2.9041762|-4.632884|-11.007798|-4.9738846|-0.008800696|-2.0939667|-2.4253826|-5.2532096|-2.5611033|-0.5607382
15_bone_modal,David wants to discover a bone on his archeological expedition and it's not a big deal.,modal,subj,David| wants| to| discover| a| bone| on| his| arche|ological| expedition| and| it|'s| not| a| big| deal|.,-9.359034|-0.3953784|-8.309295|-3.3865805|-10.179566|-5.315391|-2.1091092|-10.315164|-0.09941475|-2.9662354|-2.913303|-4.6374097|-1.8292451|-2.7507992|-2.6822228|-4.1930265|-0.53733355|-1.360985
15_bone_managed,David managed to discover a bone on his archeological expedition. It likely belonged to an extinct bird species.,managed,it,David| managed| to| discover| a| bone| on| his| arche|ological| expedition|.| It| likely| belonged| to| an| extinct| bird| species|.,-10.866278|-0.211903|-8.186679|-1.9756266|-10.143336|-4.5185103|-1.7711895|-11.759413|-0.08327725|-3.035919|-1.3613079|-2.7816157|-9.169194|-1.0579746|-0.009988996|-1.9634091|-2.5047581|-4.621204|-2.3123598|-0.9380012
15_bone_managed,David managed to discover a bone on his archeological expedition. It's not a big deal.,managed,subj,David| managed| to| discover| a| bone| on| his| arche|ological| expedition|.| It|'s| not| a| big| deal|.,-10.866631|-0.21239999|-8.176375|-1.9790418|-10.139945|-4.523252|-1.7688823|-11.745625|-0.08379375|-3.0562449|-1.3603051|-2.791638|-2.3300555|-3.112396|-1.8731396|-2.6956213|-0.9245353|-1.8541887
15_bone_failed,David failed to discover a bone on his archeological expedition. It likely belonged to an extinct bird species.,failed,it,David| failed| to| discover| a| bone| on| his| arche|ological| expedition|.| It| likely| belonged| to| an| extinct| bird| species|.,-11.304076|-0.30047518|-7.379245|-2.7013848|-8.713136|-5.4999013|-1.7742265|-10.999137|-0.060989417|-2.697754|-1.3138971|-4.4499254|-9.412893|-4.0036154|-0.019710371|-1.9898549|-1.8460358|-4.512484|-2.4319499|-1.1230439
15_bone_failed,David failed to discover a bone on his archeological expedition. It's not a big deal.,failed,subj,David| failed| to| discover| a| bone| on| his| arche|ological| expedition|.| It|'s| not| a| big| deal|.,-11.303491|-0.29996997|-7.3911886|-2.703059|-8.697859|-5.5164814|-1.7715899|-11.01038|-0.06144598|-2.72382|-1.3130099|-4.4469943|-2.3413393|-2.4227755|-2.48141|-1.8263619|-0.18417127|-1.2918402
16_house_affirmative,Lisa built a house and it is the most beautiful building I have ever seen.,affirmative,it,Lisa| built| a| house| and| it| is| the| most| beautiful| building| I| have| ever| seen|.,-10.505818|-1.3245318|-3.675074|-3.0485373|-3.4960668|-2.1777906|-3.7050166|-1.9982748|-1.1587653|-5.6301427|-1.0949149|-0.43029714|-0.10209446|-0.09769427|-0.52078086
16_house_affirmative,Lisa built a house and it's not a big deal.,affirmative,subj,Lisa| built| a| house| and| it|'s| not| a| big| deal|.,-10.506585|-1.3302448|-3.6638074|-3.0487123|-3.4947052|-2.3848467|-3.4012108|-2.026078|-4.203788|-1.2722021|-1.3177315
16_house_negated,Lisa didn't build a house and it is the most beautiful building I have ever seen.,negated,it,Lisa| didn|'t| build| a| house| and| it| is| the| most| beautiful| building| I| have| ever| seen|.,-6.691344|-0.2892337|-10.483938|-2.1654837|-3.1080148|-4.149324|-4.333582|-3.1221836|-3.9103715|-3.1007307|-2.1481912|-5.3107953|-0.94546956|-0.6011127|-0.15843661|-0.2500577|-0.60715526
16_house_negated,Lisa didn't build a house and it's not a big deal.,negated,subj,Lisa| didn|'t| build| a| house| and| it|'s| not| a| big| deal|.,-6.6917686|-0.28653598|-10.486916|-2.162485|-3.102955|-4.15797|-4.360427|-1.6216117|-0.9576688|-2.4147513|-3.488864|-0.7251957|-0.99263144
16_house_know,I know that Lisa built a house. It is the most beautiful building I have ever seen.,know,it,I| know| that| Lisa| built| a| house|.| It| is| the| most| beautiful| building| I| have| ever| seen|.,-4.262303|-2.3906283|-9.834592|-10.274545|-1.5564458|-3.384918|-3.163802|-3.0708137|-2.1172142|-3.6529994|-2.6940463|-0.9222374|-5.3148184|-0.8419367|-0.4510037|-0.0671212|-0.057941515|-0.4310911
16_house_know,I know that Lisa built a house. It's not a big deal.,know,subj,I| know| that| Lisa| built| a| house|.| It|'s| not| a| big| deal|.,-4.2621613|-2.3928525|-9.868032|-10.303559|-1.5593215|-3.3892407|-3.1524584|-3.0667038|-1.2890744|-2.6157148|-2.040892|-1.5545808|-1.7889022|-0.93141633
16_house_doubt,I doubt that Lisa built a house. It is the most beautiful building I have ever seen.,doubt,it,I| doubt| that| Lisa| built| a| house|.| It| is| the| most| beautiful| building| I| have| ever| seen|.,-8.071772|-1.9192162|-10.134556|-10.369559|-2.2348962|-3.780934|-2.6102705|-3.4854105|-1.9492857|-4.2864037|-2.970525|-2.0812228|-3.0343685|-0.74758035|-0.5772219|-0.073922224|-0.050300997|-0.37865642
16_house_doubt,I doubt that Lisa built a house. It's not a big deal.,doubt,subj,I| doubt| that| Lisa| built| a| house|.| It|'s| not| a| big| deal|.,-8.072808|-1.919848|-10.122232|-10.360068|-2.237209|-3.7630408|-2.6158273|-3.4883213|-1.2456017|-2.480073|-2.545123|-3.462454|-0.6049298|-1.0746658
16_house_modal,Lisa wants to build a house and it is the most beautiful building I have ever seen.,modal,it,Lisa| wants| to| build| a| house| and| it| is| the| most| beautiful| building| I| have| ever| seen|.,-8.66596|-0.38691574|-5.607444|-0.658614|-2.6989172|-3.0738266|-4.9828053|-1.825885|-3.4552085|-3.3400047|-2.535868|-5.0645685|-2.4407537|-0.49697083|-0.110774875|-0.057022713|-0.5218122
16_house_modal,Lisa wants to build a house and it's not a big deal.,modal,subj,Lisa| wants| to| build| a| house| and| it|'s| not| a| big| deal|.,-8.666033|-0.38752607|-5.606792|-0.6590058|-2.709219|-3.0708802|-4.981991|-2.0040147|-2.8630457|-2.5821579|-3.1576443|-0.8896874|-1.3498996
16_house_managed,Lisa managed to build a house. It is the most beautiful building I have ever seen.,managed,it,Lisa| managed| to| build| a| house|.| It| is| the| most| beautiful| building| I| have| ever| seen|.,-9.757705|-0.10132433|-7.3653736|-0.8334578|-4.394945|-3.6742442|-2.7013416|-2.4088998|-3.1849382|-2.8079908|-1.1991062|-4.5474277|-1.4471236|-0.5536559|-0.13325481|-0.05434489|-0.4850194
16_house_managed,Lisa managed to build a house. It's not a big deal.,managed,subj,Lisa| managed| to| build| a| house|.| It|'s| not| a| big| deal|.,-9.759827|-0.10106686|-7.364663|-0.8313224|-4.3978934|-3.6703317|-2.7047257|-2.1993878|-1.4989928|-2.1119812|-1.8201421|-3.3552918|-1.2813411
16_house_failed,Lisa failed to build a house. It is the most beautiful building I have ever seen.,failed,it,Lisa| failed| to| build| a| house|.| It| is| the| most| beautiful| building| I| have| ever| seen|.,-11.308472|-0.17479235|-7.7066755|-1.4965571|-5.1323414|-3.187074|-4.3017516|-2.1530802|-3.700494|-3.1603405|-2.1887214|-3.4994082|-1.524282|-0.5035135|-0.0841916|-0.060679603|-0.47520715
16_house_failed,Lisa failed to build a house. It's not a big deal.,failed,subj,Lisa| failed| to| build| a| house|.| It|'s| not| a| big| deal|.,-11.308484|-0.17374188|-7.7125335|-1.498274|-5.1409965|-3.1928146|-4.322013|-2.2955832|-2.0928028|-2.6329837|-1.8778564|-0.27155912|-0.9879106
