id,sentence,type,pronoun,tokens,log_probs
10_hat_failed,Chris failed to knit a hat. It's not a big deal.,failed,subj,Chris|##failed|##to|##knit|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.206356|-10.976902|-9.418343|-8.064751|-9.86245|-8.218674|-9.284035|-14.265121|-10.702072|-7.641327|-9.818665|-8.819603|-13.044899|-10.030594|-11.736717
11_cod_affirmative,Sarah caught a cod and it made a fantastic dinner.,affirmative,it,Sarah|##caught|##a|##cod|##and|##it|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-12.864319|-9.236679|-10.656837|-8.991348|-7.583664|-9.450897|-11.07663|-8.770874|-11.465546|-7.238678|-9.420784|-11.9785
11_cod_affirmative,Sarah caught a cod and it's not a big deal.,affirmative,subj,Sarah|##caught|##a|##cod|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.864319|-9.236679|-10.656837|-8.991348|-7.583664|-9.450897|-8.446373|-7.092308|-9.182289|-6.766609|-10.548164|-9.830208|-11.98613
11_cod_negated,Sarah didn't catch a cod and it made a fantastic dinner.,negated,it,Sarah|##didn|'t|##catch|##a|##cod|##and|##it|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-12.864319|-18.663101|-11.553253|-10.562683|-11.231911|-8.511421|-7.4668884|-10.204041|-11.372887|-9.075729|-11.375145|-6.6435165|-9.263039|-11.810059
11_cod_negated,Sarah didn't catch a cod and it's not a big deal.,negated,subj,Sarah|##didn|'t|##catch|##a|##cod|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.864319|-18.663101|-11.553253|-10.562683|-11.231911|-8.511421|-7.4668884|-10.204041|-9.686615|-7.689972|-9.33609|-8.00045|-11.728256|-9.779663|-11.822884
11_cod_know,I know that Sarah caught a cod. It made a fantastic dinner.,know,it,I|##know|##that|##Sarah|##caught|##a|##cod|.|##It|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.3382874|-9.998268|-9.900963|-8.352055|-9.324753|-13.885895|-11.604553|-9.523155|-11.82299|-6.9378357|-9.466431|-11.819168
11_cod_know,I know that Sarah caught a cod. It's not a big deal.,know,subj,I|##know|##that|##Sarah|##caught|##a|##cod|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.3382874|-9.998268|-9.900963|-8.352055|-9.324753|-13.885895|-10.299454|-7.3227234|-9.558563|-8.095207|-12.271614|-9.876839|-11.86013
11_cod_doubt,I doubt that Sarah caught a cod. It made a fantastic dinner.,doubt,it,I|##doubt|##that|##Sarah|##caught|##a|##cod|.|##It|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-7.942032|-10.219452|-10.757858|-8.024822|-9.316124|-14.256783|-11.289169|-9.386772|-11.817139|-6.8596725|-9.242706|-11.782906
11_cod_doubt,I doubt that Sarah caught a cod. It's not a big deal.,doubt,subj,I|##doubt|##that|##Sarah|##caught|##a|##cod|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-7.942032|-10.219452|-10.757858|-8.024822|-9.316124|-14.256783|-10.45369|-7.7824173|-9.646477|-8.123207|-12.708305|-9.78495|-11.80529
11_cod_modal,Sarah wants to catch a cod and it made a fantastic dinner.,modal,it,Sarah|##wants|##to|##catch|##a|##cod|##and|##it|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-12.864319|-10.254158|-8.888176|-9.745079|-10.252098|-8.399731|-7.387375|-9.769928|-11.174637|-9.225349|-11.366249|-6.5558853|-9.174438|-11.854118
11_cod_modal,Sarah wants to catch a cod and it's not a big deal.,modal,subj,Sarah|##wants|##to|##catch|##a|##cod|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.864319|-10.254158|-8.888176|-9.745079|-10.252098|-8.399731|-7.387375|-9.769928|-9.310005|-7.300194|-9.154282|-6.6106186|-10.517708|-9.833|-11.922668
11_cod_managed,Sarah managed to catch a cod. It made a fantastic dinner.,managed,it,Sarah|##managed|##to|##catch|##a|##cod|.|##It|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-12.864319|-9.92271|-8.94429|-9.506096|-11.037025|-7.8059998|-9.521797|-14.116287|-11.099037|-8.521439|-11.621353|-7.592552|-9.36322|-11.880852
11_cod_managed,Sarah managed to catch a cod. It's not a big deal.,managed,subj,Sarah|##managed|##to|##catch|##a|##cod|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.864319|-9.92271|-8.94429|-9.506096|-11.037025|-7.8059998|-9.521797|-14.116287|-9.541176|-7.3715363|-9.52729|-7.5067444|-11.661072|-10.021355|-11.914528
11_cod_failed,Sarah failed to catch a cod. It made a fantastic dinner.,failed,it,Sarah|##failed|##to|##catch|##a|##cod|.|##It|##made|##a|##fantastic|##dinner|.|<|endoftext|>,-12.864319|-11.040205|-9.652603|-9.380455|-10.350479|-7.8167496|-9.4552765|-14.378914|-11.268356|-8.794579|-11.572868|-6.9493103|-9.24675|-11.819977
11_cod_failed,Sarah failed to catch a cod. It's not a big deal.,failed,subj,Sarah|##failed|##to|##catch|##a|##cod|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.864319|-11.040205|-9.652603|-9.380455|-10.350479|-7.8167496|-9.4552765|-14.378914|-10.101112|-7.9034195|-9.733963|-8.369804|-12.571175|-9.930786|-11.836021
12_ticket_affirmative,Thomas booked a ticket in advance and it was much cheaper than he expected.,affirmative,it,Thomas|##booked|##a|##ticket|##in|##advance|##and|##it|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-13.0850525|-10.050026|-9.282555|-8.340111|-9.165642|-13.338898|-7.5217514|-10.993378|-9.759293|-7.0084305|-11.35696|-10.627716|-11.099457|-10.693428|-9.775978|-11.823357
12_ticket_affirmative,Thomas booked a ticket in advance and it's not a big deal.,affirmative,subj,Thomas|##booked|##a|##ticket|##in|##advance|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.0850525|-10.050026|-9.282555|-8.340111|-9.165642|-13.338898|-7.5217514|-10.993378|-10.114098|-7.8894043|-9.311821|-8.400238|-12.462364|-10.177704|-11.9394455
12_ticket_negated,Thomas didn't book a ticket in advance and it was much cheaper than he expected.,negated,it,Thomas|##didn|'t|##book|##a|##ticket|##in|##advance|##and|##it|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-13.0850525|-18.570557|-11.354431|-8.8544655|-10.781212|-9.024033|-8.051155|-14.888145|-7.6586304|-10.803032|-9.49192|-6.5064774|-9.703888|-10.564278|-11.246056|-10.635925|-9.822891|-11.857346
12_ticket_negated,Thomas didn't book a ticket in advance and it's not a big deal.,negated,subj,Thomas|##didn|'t|##book|##a|##ticket|##in|##advance|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.0850525|-18.570557|-11.354431|-8.8544655|-10.781212|-9.024033|-8.051155|-14.888145|-7.6586304|-10.803032|-10.769028|-8.260513|-9.428993|-8.514389|-13.516914|-10.22728|-11.927856
12_ticket_know,I know that Thomas booked a ticket in advance. It was much cheaper than he expected.,know,it,I|##know|##that|##Thomas|##booked|##a|##ticket|##in|##advance|.|##It|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.4176636|-10.499001|-9.675499|-8.504913|-8.119392|-13.995323|-9.934105|-15.085396|-9.288963|-6.1271973|-10.650917|-10.382759|-10.589188|-11.861225|-9.794342|-11.942589
12_ticket_know,I know that Thomas booked a ticket in advance. It's not a big deal.,know,subj,I|##know|##that|##Thomas|##booked|##a|##ticket|##in|##advance|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.4176636|-10.499001|-9.675499|-8.504913|-8.119392|-13.995323|-9.934105|-15.085396|-11.100685|-7.532379|-9.445732|-8.238419|-13.059921|-10.281464|-12.032425
12_ticket_doubt,I doubt that Thomas booked a ticket in advance. It was much cheaper than he expected.,doubt,it,I|##doubt|##that|##Thomas|##booked|##a|##ticket|##in|##advance|.|##It|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.3285522|-10.658722|-10.132286|-9.14267|-8.497002|-14.798485|-10.180153|-15.23098|-9.550545|-6.2926407|-10.087189|-10.142838|-10.74263|-11.403019|-9.856049|-11.879913
12_ticket_doubt,I doubt that Thomas booked a ticket in advance. It's not a big deal.,doubt,subj,I|##doubt|##that|##Thomas|##booked|##a|##ticket|##in|##advance|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.3285522|-10.658722|-10.132286|-9.14267|-8.497002|-14.798485|-10.180153|-15.23098|-11.041565|-8.018669|-9.610428|-8.184494|-13.187286|-10.523117|-11.980919
12_ticket_modal,Thomas wants to book a ticket in advance and it was much cheaper than he expected.,modal,it,Thomas|##wants|##to|##book|##a|##ticket|##in|##advance|##and|##it|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-13.0850525|-12.298571|-9.012283|-8.672638|-9.901749|-8.697792|-7.895584|-13.108513|-7.6524963|-10.641998|-9.548531|-7.095146|-10.122314|-10.350128|-11.233467|-10.315361|-9.527298|-11.77787
12_ticket_modal,Thomas wants to book a ticket in advance and it's not a big deal.,modal,subj,Thomas|##wants|##to|##book|##a|##ticket|##in|##advance|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.0850525|-12.298571|-9.012283|-8.672638|-9.901749|-8.697792|-7.895584|-13.108513|-7.6524963|-10.641998|-10.071838|-7.2326355|-9.210037|-7.885803|-12.057808|-10.147537|-11.882233
12_ticket_managed,Thomas managed to book a ticket. It was much cheaper than he expected.,managed,it,Thomas|##managed|##to|##book|##a|##ticket|.|##It|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-13.0850525|-11.918455|-8.880409|-8.639648|-9.595047|-9.162941|-9.598953|-15.064262|-9.318817|-6.612587|-11.362663|-10.6538315|-11.065086|-11.418785|-9.768631|-11.767174
12_ticket_managed,Thomas managed to book a ticket. It's not a big deal.,managed,subj,Thomas|##managed|##to|##book|##a|##ticket|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.0850525|-11.918455|-8.880409|-8.639648|-9.595047|-9.162941|-9.598953|-15.064262|-10.592751|-7.5266113|-9.595413|-8.403381|-12.707176|-10.570816|-11.910271
12_ticket_failed,Thomas failed to book a ticket. It was much cheaper than he expected.,failed,it,Thomas|##failed|##to|##book|##a|##ticket|.|##It|##was|##much|##cheaper|##than|##he|##expected|.|<|endoftext|>,-13.0850525|-11.082761|-9.528709|-8.151775|-10.526535|-8.644386|-9.679047|-15.341858|-9.459869|-6.835861|-9.602943|-10.506676|-10.937866|-11.439533|-9.720512|-11.721031
12_ticket_failed,Thomas failed to book a ticket. It's not a big deal.,failed,subj,Thomas|##failed|##to|##book|##a|##ticket|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.0850525|-11.082761|-9.528709|-8.151775|-10.526535|-8.644386|-9.679047|-15.341858|-11.060448|-8.301178|-9.956184|-8.687065|-13.044014|-10.402237|-11.837265
13_bed_affirmative,Luke bought a bed and it was delivered the next day.,affirmative,it,Luke|##bought|##a|##bed|##and|##it|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-12.578804|-10.788216|-9.010048|-7.3216095|-8.042236|-9.816772|-9.987938|-8.944946|-9.598518|-8.816959|-10.110512|-9.996429|-11.825569
13_bed_affirmative,Luke bought a bed and it's not a big deal.,affirmative,subj,Luke|##bought|##a|##bed|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.578804|-10.788216|-9.010048|-7.3216095|-8.042236|-9.816772|-10.730484|-6.9376984|-9.627129|-6.1228485|-11.21933|-10.1655655|-11.961983
13_bed_negated,Luke didn't buy a bed and it was delivered the next day.,negated,it,Luke|##didn|'t|##buy|##a|##bed|##and|##it|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-12.578804|-16.89061|-11.355606|-12.407158|-10.194267|-8.238785|-8.806297|-10.434631|-9.926216|-8.102066|-9.556381|-9.115799|-10.139587|-9.824715|-11.814995
13_bed_negated,Luke didn't buy a bed and it's not a big deal.,negated,subj,Luke|##didn|'t|##buy|##a|##bed|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.578804|-16.89061|-11.355606|-12.407158|-10.194267|-8.238785|-8.806297|-10.434631|-10.413208|-7.1259155|-9.605202|-6.9678497|-12.259903|-10.136475|-11.939369
13_bed_know,I know that Luke bought a bed. It was delivered the next day.,know,it,I|##know|##that|##Luke|##bought|##a|##bed|.|##It|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.6739273|-11.449341|-9.16806|-7.5768127|-9.313965|-14.497818|-9.396477|-8.590103|-8.770515|-9.447891|-11.161934|-9.490906|-11.762817
13_bed_know,I know that Luke bought a bed. It's not a big deal.,know,subj,I|##know|##that|##Luke|##bought|##a|##bed|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.6739273|-11.449341|-9.16806|-7.5768127|-9.313965|-14.497818|-10.779549|-7.0223236|-9.244057|-6.5268173|-12.730782|-9.890099|-11.900558
13_bed_doubt,I doubt that Luke bought a bed. It was delivered the next day.,doubt,it,I|##doubt|##that|##Luke|##bought|##a|##bed|.|##It|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-8.143921|-11.485283|-9.108795|-7.903282|-9.310844|-14.767189|-9.371696|-8.497154|-8.951172|-9.345371|-11.03817|-9.451172|-11.738838
13_bed_doubt,I doubt that Luke bought a bed. It's not a big deal.,doubt,subj,I|##doubt|##that|##Luke|##bought|##a|##bed|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-8.143921|-11.485283|-9.108795|-7.903282|-9.310844|-14.767189|-10.676956|-7.5922318|-9.292191|-7.188019|-13.093834|-10.029373|-11.865196
13_bed_modal,Luke wants to buy a bed and it was delivered the next day.,modal,it,Luke|##wants|##to|##buy|##a|##bed|##and|##it|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-12.578804|-9.88475|-8.841042|-10.458481|-9.232872|-7.174782|-8.320717|-10.220963|-9.537392|-8.1831665|-9.26107|-9.030285|-10.246246|-9.726334|-11.716202
13_bed_modal,Luke wants to buy a bed and it's not a big deal.,modal,subj,Luke|##wants|##to|##buy|##a|##bed|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.578804|-9.88475|-8.841042|-10.458481|-9.232872|-7.174782|-8.320717|-10.220963|-10.12899|-7.175247|-9.280533|-6.3262253|-11.467964|-10.244675|-11.879532
13_bed_managed,Luke managed to buy a bed. It was delivered the next day.,managed,it,Luke|##managed|##to|##buy|##a|##bed|.|##It|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-12.578804|-10.138874|-8.809013|-10.119858|-9.344063|-7.897728|-9.602951|-14.786316|-9.602814|-9.317192|-9.27169|-9.13998|-10.802334|-9.731827|-11.730156
13_bed_managed,Luke managed to buy a bed. It's not a big deal.,managed,subj,Luke|##managed|##to|##buy|##a|##bed|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.578804|-10.138874|-8.809013|-10.119858|-9.344063|-7.897728|-9.602951|-14.786316|-10.813667|-7.3802185|-9.804886|-6.9611588|-12.543098|-10.495094|-11.885529
13_bed_failed,Luke failed to buy a bed. It was delivered the next day.,failed,it,Luke|##failed|##to|##buy|##a|##bed|.|##It|##was|##delivered|##the|##next|##day|.|<|endoftext|>,-12.578804|-10.2573395|-9.594856|-9.5716095|-9.897858|-8.04335|-9.715126|-15.121445|-9.619232|-8.885025|-9.675713|-9.155357|-10.8446045|-9.779526|-11.749939
13_bed_failed,Luke failed to buy a bed. It's not a big deal.,failed,subj,Luke|##failed|##to|##buy|##a|##bed|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.578804|-10.2573395|-9.594856|-9.5716095|-9.897858|-8.04335|-9.715126|-15.121445|-10.699547|-7.67292|-9.677086|-7.709671|-12.925499|-10.414825|-11.868843
14_gin_affirmative,Dan drank a gin tonic and it was very strong.,affirmative,it,Dan|##drank|##a|##gin|##ton|ic|##and|##it|##was|##very|##strong|.|<|endoftext|>,-10.06871|-10.690689|-10.0364|-4.7941628|-10.917389|-13.3426895|-7.3601074|-9.471039|-9.941917|-4.974243|-9.363243|-9.862892|-11.847649
14_gin_affirmative,Dan drank a gin tonic and it's not a big deal.,affirmative,subj,Dan|##drank|##a|##gin|##ton|ic|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.06871|-10.690689|-10.0364|-4.7941628|-10.917389|-13.3426895|-7.3601074|-9.471039|-10.43998|-7.009903|-9.597298|-7.5146255|-11.241241|-9.955719|-11.912743
14_gin_negated,Dan didn't drink a gin tonic and it was very strong.,negated,it,Dan|##didn|'t|##drink|##a|##gin|##ton|ic|##and|##it|##was|##very|##strong|.|<|endoftext|>,-10.06871|-19.102753|-11.132126|-7.723816|-12.085587|-4.315895|-11.460342|-14.509514|-7.3411255|-10.035973|-9.3702545|-5.6005096|-9.686668|-9.78215|-11.776901
14_gin_negated,Dan didn't drink a gin tonic and it's not a big deal.,negated,subj,Dan|##didn|'t|##drink|##a|##gin|##ton|ic|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.06871|-19.102753|-11.132126|-7.723816|-12.085587|-4.315895|-11.460342|-14.509514|-7.3411255|-10.035973|-10.670456|-7.5407104|-9.2631|-7.8614197|-12.290176|-9.982117|-11.848038
14_gin_know,I know that Dan drank a gin tonic. It was very strong.,know,it,I|##know|##that|##Dan|##drank|##a|##gin|##ton|ic|.|##It|##was|##very|##strong|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1705093|-11.40654|-10.138863|-4.8201675|-10.767094|-14.573891|-9.514183|-14.270317|-9.069275|-5.4425583|-10.062408|-9.882828|-11.8507
14_gin_know,I know that Dan drank a gin tonic. It's not a big deal.,know,subj,I|##know|##that|##Dan|##drank|##a|##gin|##ton|ic|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1705093|-11.40654|-10.138863|-4.8201675|-10.767094|-14.573891|-9.514183|-14.270317|-10.787338|-7.3375015|-9.251175|-8.424393|-12.739891|-9.947327|-11.914543
14_gin_doubt,I doubt that Dan drank a gin tonic. It was very strong.,doubt,it,I|##doubt|##that|##Dan|##drank|##a|##gin|##ton|ic|.|##It|##was|##very|##strong|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.5992813|-11.157974|-10.834625|-4.475189|-11.628979|-14.174438|-9.616432|-14.909149|-9.208771|-5.47641|-9.392265|-9.776024|-11.7447815
14_gin_doubt,I doubt that Dan drank a gin tonic. It's not a big deal.,doubt,subj,I|##doubt|##that|##Dan|##drank|##a|##gin|##ton|ic|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.5992813|-11.157974|-10.834625|-4.475189|-11.628979|-14.174438|-9.616432|-14.909149|-10.62664|-7.719078|-9.273018|-8.855194|-13.194092|-10.003418|-11.841042
14_gin_modal,Dan wants to drink a gin tonic and it was very strong.,modal,it,Dan|##wants|##to|##drink|##a|##gin|##ton|ic|##and|##it|##was|##very|##strong|.|<|endoftext|>,-10.06871|-11.504702|-8.802208|-7.404442|-9.711716|-4.869873|-11.980061|-13.19545|-7.548912|-9.90287|-9.647079|-5.7707367|-9.112648|-9.717438|-11.777748
14_gin_modal,Dan wants to drink a gin tonic and it's not a big deal.,modal,subj,Dan|##wants|##to|##drink|##a|##gin|##ton|ic|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.06871|-11.504702|-8.802208|-7.404442|-9.711716|-4.869873|-11.980061|-13.19545|-7.548912|-9.90287|-9.903069|-7.290329|-9.316948|-7.1564484|-11.237793|-9.97934|-11.865654
14_gin_managed,Dan managed to mix a gin tonic. It was very strong.,managed,it,Dan|##managed|##to|##mix|##a|##gin|##ton|ic|.|##It|##was|##very|##strong|.|<|endoftext|>,-10.06871|-11.423286|-8.734291|-10.187721|-9.653885|-5.4081917|-10.439924|-13.486908|-9.451965|-14.141266|-9.322533|-5.15609|-9.252666|-9.719551|-11.697815
14_gin_managed,Dan managed to mix a gin tonic. It's not a big deal.,managed,subj,Dan|##managed|##to|##mix|##a|##gin|##ton|ic|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.06871|-11.423286|-8.734291|-10.187721|-9.653885|-5.4081917|-10.439924|-13.486908|-9.451965|-14.141266|-10.470833|-7.304283|-9.468323|-8.155121|-11.855179|-10.186928|-11.779938
14_gin_failed,Dan failed to mix a gin tonic. It was very strong.,failed,it,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|.|##It|##was|##very|##strong|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-5.4359894|-10.47962|-13.970612|-9.287949|-14.378967|-9.125748|-5.3031616|-8.853527|-9.397858|-11.720833
14_gin_failed,Dan failed to mix a gin tonic. It's not a big deal.,failed,subj,Dan|##failed|##to|##mix|##a|##gin|##ton|ic|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.06871|-10.725126|-9.323952|-10.102669|-10.276634|-5.4359894|-10.47962|-13.970612|-9.287949|-14.378967|-10.528397|-7.614113|-9.557106|-8.36853|-12.624527|-10.055222|-11.799049
15_bone_affirmative,David discovered a bone on his archeological expedition and it likely belonged to an extinct bird species.,affirmative,it,David|##discovered|##a|##bone|##on|##his|##arche|ological|##expedition|##and|##it|##likely|##belonged|##to|##an|##extinct|##bird|##species|.|<|endoftext|>,-13.036484|-11.548534|-9.777824|-5.818039|-10.22126|-10.830963|-12.540422|-15.185677|-9.1831665|-7.6012573|-9.994125|-9.549171|-17.676758|-9.765312|-6.998581|-5.1977997|-7.47834|-8.649826|-9.993202|-11.967087
15_bone_affirmative,David discovered a bone on his archeological expedition and it's not a big deal.,affirmative,subj,David|##discovered|##a|##bone|##on|##his|##arche|ological|##expedition|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.036484|-11.548534|-9.777824|-5.818039|-10.22126|-10.830963|-12.540422|-15.185677|-9.1831665|-7.6012573|-9.994125|-10.286942|-8.122253|-9.868034|-7.3730164|-12.561523|-10.354828|-12.008934
15_bone_negated,David didn't discover a bone on his archeological expedition and it likely belonged to an extinct bird species.,negated,it,David|##didn|'t|##discover|##a|##bone|##on|##his|##arche|ological|##expedition|##and|##it|##likely|##belonged|##to|##an|##extinct|##bird|##species|.|<|endoftext|>,-13.036484|-18.950684|-10.875336|-12.433739|-10.244537|-5.442856|-10.2165985|-10.762619|-12.302707|-15.42363|-10.305504|-7.7470703|-10.677536|-8.5889435|-14.769775|-9.818531|-7.1084137|-5.1569443|-7.6677246|-9.247589|-10.093384|-11.894562
15_bone_negated,David didn't discover a bone on his archeological expedition and it's not a big deal.,negated,subj,David|##didn|'t|##discover|##a|##bone|##on|##his|##arche|ological|##expedition|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.036484|-18.950684|-10.875336|-12.433739|-10.244537|-5.442856|-10.2165985|-10.762619|-12.302707|-15.42363|-10.305504|-7.7470703|-10.677536|-10.5125885|-7.9541473|-9.700066|-7.722885|-13.586472|-10.142639|-11.9105835
15_bone_know,I know that David discovered a bone on his archeological expedition. It likely belonged to an extinct bird species.,know,it,I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##arche|ological|##expedition|.|##It|##likely|##belonged|##to|##an|##extinct|##bird|##species|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-9.858925|-5.86364|-9.999466|-10.725914|-11.495202|-15.711922|-8.971008|-9.837372|-14.555084|-9.147682|-16.773575|-9.623421|-6.8348007|-5.5190125|-7.536255|-8.969147|-9.6072235|-11.827232
15_bone_know,I know that David discovered a bone on his archeological expedition. It's not a big deal.,know,subj,I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##arche|ological|##expedition|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-7.1716766|-12.538315|-9.858925|-5.86364|-9.999466|-10.725914|-11.495202|-15.711922|-8.971008|-9.837372|-14.555084|-10.599258|-7.8189545|-9.827248|-7.3294296|-13.350021|-10.304962|-11.905418
15_bone_doubt,I doubt that David discovered a bone on his archeological expedition. It likely belonged to an extinct bird species.,doubt,it,I|##doubt|##that|##David|##discovered|##a|##bone|##on|##his|##arche|ological|##expedition|.|##It|##likely|##belonged|##to|##an|##extinct|##bird|##species|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-7.399658|-12.415413|-9.865768|-5.4212875|-9.955933|-10.603584|-11.847542|-16.36853|-10.301323|-10.030693|-15.110367|-7.4486923|-14.644501|-9.820129|-6.8057785|-5.347397|-7.6125793|-9.094681|-9.881691|-11.849403
15_bone_doubt,I doubt that David discovered a bone on his archeological expedition. It's not a big deal.,doubt,subj,I|##doubt|##that|##David|##discovered|##a|##bone|##on|##his|##arche|ological|##expedition|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-7.399658|-12.415413|-9.865768|-5.4212875|-9.955933|-10.603584|-11.847542|-16.36853|-10.301323|-10.030693|-15.110367|-10.885025|-7.8909225|-9.812492|-7.864998|-14.031464|-10.071182|-11.908493
15_bone_modal,David wants to discover a bone on his archeological expedition and it likely belonged to an extinct bird species.,modal,it,David|##wants|##to|##discover|##a|##bone|##on|##his|##arche|ological|##expedition|##and|##it|##likely|##belonged|##to|##an|##extinct|##bird|##species|.|<|endoftext|>,-13.036484|-12.26767|-8.979683|-12.337433|-10.122948|-5.490692|-10.09919|-10.435501|-12.814581|-14.562569|-9.370827|-7.540489|-10.111504|-9.242668|-15.626465|-9.461697|-7.2558136|-5.2852783|-7.581993|-8.643143|-9.881836|-11.822769
15_bone_modal,David wants to discover a bone on his archeological expedition and it's not a big deal.,modal,subj,David|##wants|##to|##discover|##a|##bone|##on|##his|##arche|ological|##expedition|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.036484|-12.26767|-8.979683|-12.337433|-10.122948|-5.490692|-10.09919|-10.435501|-12.814581|-14.562569|-9.370827|-7.540489|-10.111504|-9.724602|-7.9678497|-9.802422|-7.062233|-12.579788|-10.278198|-11.853973
15_bone_managed,David managed to discover a bone on his archeological expedition. It likely belonged to an extinct bird species.,managed,it,David|##managed|##to|##discover|##a|##bone|##on|##his|##arche|ological|##expedition|.|##It|##likely|##belonged|##to|##an|##extinct|##bird|##species|.|<|endoftext|>,-13.036484|-11.877518|-8.856712|-13.075718|-10.046661|-5.447647|-10.04306|-10.842072|-12.456982|-14.896652|-8.50634|-10.062347|-14.603004|-10.092468|-16.40715|-9.601311|-6.904442|-5.27137|-7.4527817|-8.343376|-9.828949|-11.80098
15_bone_managed,David managed to discover a bone on his archeological expedition. It's not a big deal.,managed,subj,David|##managed|##to|##discover|##a|##bone|##on|##his|##arche|ological|##expedition|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.036484|-11.877518|-8.856712|-13.075718|-10.046661|-5.447647|-10.04306|-10.842072|-12.456982|-14.896652|-8.50634|-10.062347|-14.603004|-10.553673|-8.052689|-10.140007|-7.7157364|-12.778206|-10.667282|-11.885086
