id,sentence,type,expected,order,tokens,log_probs,continuation_log_prob,critical_token_idx
8_cake_negation_affirmative_nonref,Michael didn't bake a cake but he baked a pie. The pie that he was planning to make required too many ingredients.,negation_affirmative,0,1,Michael|##didn|'t|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-9.648422|-8.544998|-9.38324|-7.6750107|-9.535561|-7.1576004|-9.300545|-10.013794|-6.036583|-7.0845184|-9.812851|-10.070717|-14.550798|-9.200943|-11.769211|-12.193771|-11.345539|-9.647392|-12.45517|-9.884064|-11.634651,-143.3658964,11
8_cake_negation_affirmative_ref,Michael didn't bake a pie but he baked a cake. His cake tasted delicious.,negation_affirmative,1,2,Michael|##didn|'t|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-6.9435883|-8.473946|-9.362366|-7.693283|-9.5095825|-8.815308|-9.318451|-14.266174|-7.4862595|-11.853462|-11.384876|-9.520195|-11.676262,-63.8294175,11
8_cake_negation_affirmative_ref,Michael didn't bake a pie but he baked a cake. His pie tasted delicious.,negation_affirmative,0,2,Michael|##didn|'t|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-6.9435883|-8.473946|-9.362366|-7.693283|-9.5095825|-8.815308|-9.318451|-14.266174|-6.5937157|-11.883606|-11.367508|-9.560837|-11.671005,-62.9902917,11
8_cake_negation_affirmative_nonref,Michael didn't bake a pie but he baked a cake. The pie that he was planning to make required too many ingredients.,negation_affirmative,1,2,Michael|##didn|'t|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-6.9435883|-8.473946|-9.362366|-7.693283|-9.5095825|-8.815308|-9.318451|-10.088211|-6.8863525|-6.998787|-9.871063|-10.246269|-14.432863|-9.280228|-11.7619095|-12.184288|-11.299492|-9.662018|-12.435726|-9.906067|-11.632919,-144.371725,11
8_cake_negation_affirmative_nonref,Michael didn't bake a pie but he baked a cake. The cake that he was planning to make required too many ingredients.,negation_affirmative,0,2,Michael|##didn|'t|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-6.9435883|-8.473946|-9.362366|-7.693283|-9.5095825|-8.815308|-9.318451|-10.088211|-7.6863556|-7.0099792|-9.665039|-10.061821|-14.458255|-9.145218|-11.7732315|-12.256226|-11.369081|-9.42955|-12.438789|-9.878067|-11.627213,-144.57827429999998,11
8_cake_know_doubt_ref,I know that Michael baked a cake but I doubt that he baked a pie. His cake tasted delicious.,know_doubt,1,1,I|##know|##that|##Michael|##baked|##a|##cake|##but|##I|##doubt|##that|##he|##baked|##a|##pie|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-8.145721|-8.458656|-10.360153|-14.677681|-4.627121|-9.194305|-8.380135|-8.595501|-6.5616455|-9.080673|-13.31942|-6.415497|-10.93367|-11.605606|-9.543144|-11.667717,-60.89801,15
8_cake_know_doubt_ref,I know that Michael baked a cake but I doubt that he baked a pie. His pie tasted delicious.,know_doubt,0,1,I|##know|##that|##Michael|##baked|##a|##cake|##but|##I|##doubt|##that|##he|##baked|##a|##pie|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-8.145721|-8.458656|-10.360153|-14.677681|-4.627121|-9.194305|-8.380135|-8.595501|-6.5616455|-9.080673|-13.31942|-5.240654|-10.863182|-11.434231|-9.317955|-11.644997,-59.256114999999994,15
8_cake_know_doubt_nonref,I know that Michael baked a cake but I doubt that he baked a pie. The pie that he was planning to make required too many ingredients.,know_doubt,1,1,I|##know|##that|##Michael|##baked|##a|##cake|##but|##I|##doubt|##that|##he|##baked|##a|##pie|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-8.145721|-8.458656|-10.360153|-14.677681|-4.627121|-9.194305|-8.380135|-8.595501|-6.5616455|-9.080673|-9.994659|-5.306343|-7.018959|-9.711708|-9.963295|-14.000046|-9.245094|-11.721344|-11.992607|-11.438894|-9.684906|-11.893478|-9.748009|-11.632271,-140.800015,15
8_cake_know_doubt_nonref,I know that Michael baked a cake but I doubt that he baked a pie. The cake that he was planning to make required too many ingredients.,know_doubt,0,1,I|##know|##that|##Michael|##baked|##a|##cake|##but|##I|##doubt|##that|##he|##baked|##a|##pie|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-8.145721|-8.458656|-10.360153|-14.677681|-4.627121|-9.194305|-8.380135|-8.595501|-6.5616455|-9.080673|-9.994659|-5.8150406|-7.1832504|-9.895065|-10.099312|-14.156297|-9.378853|-11.516159|-12.028152|-11.41143|-9.56459|-11.796028|-9.842758|-11.6549,-141.762267,15
8_cake_know_doubt_ref,I know that Michael baked a pie but I doubt that he baked a cake. His pie tasted delicious.,know_doubt,1,2,I|##know|##that|##Michael|##baked|##a|##pie|##but|##I|##doubt|##that|##he|##baked|##a|##cake|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-5.852669|-8.297302|-10.307434|-14.452148|-4.680847|-9.092606|-8.339027|-8.539207|-8.607239|-9.079056|-13.480713|-5.4244843|-10.942825|-11.458492|-9.4182205|-11.631187,-59.8037908,15
8_cake_know_doubt_ref,I know that Michael baked a pie but I doubt that he baked a cake. His cake tasted delicious.,know_doubt,0,2,I|##know|##that|##Michael|##baked|##a|##pie|##but|##I|##doubt|##that|##he|##baked|##a|##cake|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-5.852669|-8.297302|-10.307434|-14.452148|-4.680847|-9.092606|-8.339027|-8.539207|-8.607239|-9.079056|-13.480713|-6.887352|-10.875481|-11.470528|-9.363892|-11.633362,-61.157022000000005,15
8_cake_know_doubt_nonref,I know that Michael baked a pie but I doubt that he baked a cake. The cake that he was planning to make required too many ingredients.,know_doubt,1,2,I|##know|##that|##Michael|##baked|##a|##pie|##but|##I|##doubt|##that|##he|##baked|##a|##cake|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-5.852669|-8.297302|-10.307434|-14.452148|-4.680847|-9.092606|-8.339027|-8.539207|-8.607239|-9.079056|-10.022514|-6.619484|-7.0583496|-9.618103|-10.104691|-14.157011|-9.342506|-11.636429|-12.171494|-11.517834|-9.451897|-11.840454|-9.747734|-11.620644,-142.3675566,15
8_cake_know_doubt_nonref,I know that Michael baked a pie but I doubt that he baked a cake. The pie that he was planning to make required too many ingredients.,know_doubt,0,2,I|##know|##that|##Michael|##baked|##a|##pie|##but|##I|##doubt|##that|##he|##baked|##a|##cake|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-5.852669|-8.297302|-10.307434|-14.452148|-4.680847|-9.092606|-8.339027|-8.539207|-8.607239|-9.079056|-10.022514|-5.596573|-7.1929016|-9.78479|-10.154091|-14.177235|-9.326958|-11.55442|-11.911072|-11.477913|-9.545067|-11.7992325|-9.777443|-11.6278,-141.3992661,15
8_cake_doubt_know_ref,I doubt that Michael baked a cake but I know that he baked a pie. His pie tasted delicious.,doubt_know,1,1,I|##doubt|##that|##Michael|##baked|##a|##cake|##but|##I|##know|##that|##he|##baked|##a|##pie|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-8.421814|-8.721275|-10.336304|-12.076416|-6.1408615|-9.327774|-6.975441|-9.220787|-6.8428802|-9.334488|-13.500717|-5.572563|-11.506187|-11.117836|-9.409317|-11.745834,-60.441108,15
8_cake_doubt_know_ref,I doubt that Michael baked a cake but I know that he baked a pie. His cake tasted delicious.,doubt_know,0,1,I|##doubt|##that|##Michael|##baked|##a|##cake|##but|##I|##know|##that|##he|##baked|##a|##pie|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-8.421814|-8.721275|-10.336304|-12.076416|-6.1408615|-9.327774|-6.975441|-9.220787|-6.8428802|-9.334488|-13.500717|-6.73468|-11.492249|-11.308716|-9.567429|-11.760017,-61.93827900000001,15
8_cake_doubt_know_nonref,I doubt that Michael baked a cake but I know that he baked a pie. The cake that he was planning to make required too many ingredients.,doubt_know,1,1,I|##doubt|##that|##Michael|##baked|##a|##cake|##but|##I|##know|##that|##he|##baked|##a|##pie|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-8.421814|-8.721275|-10.336304|-12.076416|-6.1408615|-9.327774|-6.975441|-9.220787|-6.8428802|-9.334488|-10.096916|-6.196785|-7.1054916|-10.082092|-10.058434|-14.11787|-9.332237|-11.558517|-12.156914|-11.436218|-9.593414|-11.838264|-9.933899|-11.722916,-142.8415396,15
8_cake_doubt_know_nonref,I doubt that Michael baked a cake but I know that he baked a pie. The pie that he was planning to make required too many ingredients.,doubt_know,0,1,I|##doubt|##that|##Michael|##baked|##a|##cake|##but|##I|##know|##that|##he|##baked|##a|##pie|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-8.421814|-8.721275|-10.336304|-12.076416|-6.1408615|-9.327774|-6.975441|-9.220787|-6.8428802|-9.334488|-10.096916|-5.6410217|-6.927803|-9.952217|-9.944702|-14.014713|-9.281723|-11.680962|-12.02417|-11.507578|-9.609261|-11.893208|-9.846497|-11.709412,-141.75525969999998,15
8_cake_doubt_know_ref,I doubt that Michael baked a pie but I know that he baked a cake. His cake tasted delicious.,doubt_know,1,2,I|##doubt|##that|##Michael|##baked|##a|##pie|##but|##I|##know|##that|##he|##baked|##a|##cake|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-6.1963043|-8.670403|-10.38002|-12.176537|-6.252159|-9.22496|-7.1401596|-9.327057|-8.439125|-9.359695|-13.796608|-7.0329285|-11.460014|-11.128471|-9.414223|-11.73674,-62.1919395,15
8_cake_doubt_know_ref,I doubt that Michael baked a pie but I know that he baked a cake. His pie tasted delicious.,doubt_know,0,2,I|##doubt|##that|##Michael|##baked|##a|##pie|##but|##I|##know|##that|##he|##baked|##a|##cake|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-6.1963043|-8.670403|-10.38002|-12.176537|-6.252159|-9.22496|-7.1401596|-9.327057|-8.439125|-9.359695|-13.796608|-5.611759|-11.527771|-11.232742|-9.429131|-11.726929,-60.957706,15
8_cake_doubt_know_nonref,I doubt that Michael baked a pie but I know that he baked a cake. The pie that he was planning to make required too many ingredients.,doubt_know,1,2,I|##doubt|##that|##Michael|##baked|##a|##pie|##but|##I|##know|##that|##he|##baked|##a|##cake|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-6.1963043|-8.670403|-10.38002|-12.176537|-6.252159|-9.22496|-7.1401596|-9.327057|-8.439125|-9.359695|-10.134743|-5.796837|-6.995987|-10.033936|-10.119217|-14.060558|-9.400398|-11.599281|-12.01902|-11.454079|-9.59668|-11.871834|-9.883118|-11.701248,-142.32538300000002,15
8_cake_doubt_know_nonref,I doubt that Michael baked a pie but I know that he baked a cake. The cake that he was planning to make required too many ingredients.,doubt_know,0,2,I|##doubt|##that|##Michael|##baked|##a|##pie|##but|##I|##know|##that|##he|##baked|##a|##cake|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-6.1963043|-8.670403|-10.38002|-12.176537|-6.252159|-9.22496|-7.1401596|-9.327057|-8.439125|-9.359695|-10.134743|-6.7039413|-6.879051|-9.865196|-10.013115|-14.158136|-9.330124|-11.679924|-12.123825|-11.523785|-9.393936|-11.859402|-9.832153|-11.699181,-142.8570263,15
8_cake_affirmative_modal_ref,Michael baked a cake but he wanted to bake a pie. His cake tasted delicious.,affirmative_modal,1,1,Michael|##baked|##a|##cake|##but|##he|##wanted|##to|##bake|##a|##pie|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-7.7062607|-8.749588|-9.835342|-12.65872|-8.691933|-10.786797|-8.536224|-7.6045914|-9.254349|-14.4555435|-6.331932|-11.252663|-11.787449|-9.783821|-11.712334,-62.8657575,11
8_cake_affirmative_modal_ref,Michael baked a cake but he wanted to bake a pie. His pie tasted delicious.,affirmative_modal,0,1,Michael|##baked|##a|##cake|##but|##he|##wanted|##to|##bake|##a|##pie|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-7.7062607|-8.749588|-9.835342|-12.65872|-8.691933|-10.786797|-8.536224|-7.6045914|-9.254349|-14.4555435|-5.304676|-11.235458|-11.649952|-9.561142|-11.686722,-61.46112049999999,11
8_cake_affirmative_modal_nonref,Michael baked a cake but he wanted to bake a pie. The pie that he was planning to make required too many ingredients.,affirmative_modal,1,1,Michael|##baked|##a|##cake|##but|##he|##wanted|##to|##bake|##a|##pie|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-7.7062607|-8.749588|-9.835342|-12.65872|-8.691933|-10.786797|-8.536224|-7.6045914|-9.254349|-10.3936615|-5.7819595|-7.2850113|-9.711685|-10.606148|-14.388302|-9.963116|-11.738106|-11.986267|-11.297852|-9.972298|-12.125637|-9.799759|-11.64064,-144.3041513,11
8_cake_affirmative_modal_nonref,Michael baked a cake but he wanted to bake a pie. The cake that he was planning to make required too many ingredients.,affirmative_modal,0,1,Michael|##baked|##a|##cake|##but|##he|##wanted|##to|##bake|##a|##pie|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-7.7062607|-8.749588|-9.835342|-12.65872|-8.691933|-10.786797|-8.536224|-7.6045914|-9.254349|-10.3936615|-6.4880295|-7.4377213|-9.75354|-10.83403|-14.34963|-10.07119|-11.529579|-12.017784|-11.274967|-9.934387|-12.026672|-9.864113|-11.662575,-145.22965330000002,11
8_cake_affirmative_modal_ref,Michael baked a pie but he wanted to bake a cake. His pie tasted delicious.,affirmative_modal,1,2,Michael|##baked|##a|##pie|##but|##he|##wanted|##to|##bake|##a|##cake|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-6.1932983|-8.649536|-9.789642|-12.79171|-8.773613|-11.040451|-8.628883|-9.107651|-9.266418|-14.71508|-6.066826|-11.275558|-11.666748|-9.673759|-11.664307,-62.664389,11
8_cake_affirmative_modal_ref,Michael baked a pie but he wanted to bake a cake. His cake tasted delicious.,affirmative_modal,0,2,Michael|##baked|##a|##pie|##but|##he|##wanted|##to|##bake|##a|##cake|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-6.1932983|-8.649536|-9.789642|-12.79171|-8.773613|-11.040451|-8.628883|-9.107651|-9.266418|-14.71508|-6.450058|-11.245285|-11.652462|-9.572105|-11.668701,-62.901408,11
8_cake_affirmative_modal_nonref,Michael baked a pie but he wanted to bake a cake. The cake that he was planning to make required too many ingredients.,affirmative_modal,1,2,Michael|##baked|##a|##pie|##but|##he|##wanted|##to|##bake|##a|##cake|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-6.1932983|-8.649536|-9.789642|-12.79171|-8.773613|-11.040451|-8.628883|-9.107651|-9.266418|-10.3407135|-6.91111|-7.309021|-9.606667|-10.706924|-14.091195|-10.000427|-11.732582|-12.072952|-11.311813|-9.868164|-12.057018|-9.816803|-11.621803,-145.0918075,11
8_cake_affirmative_modal_nonref,Michael baked a pie but he wanted to bake a cake. The pie that he was planning to make required too many ingredients.,affirmative_modal,0,2,Michael|##baked|##a|##pie|##but|##he|##wanted|##to|##bake|##a|##cake|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-6.1932983|-8.649536|-9.789642|-12.79171|-8.773613|-11.040451|-8.628883|-9.107651|-9.266418|-10.3407135|-6.5061264|-7.4545364|-9.772636|-10.910393|-14.418342|-10.165348|-11.535179|-11.961838|-11.277777|-10.026733|-12.018551|-9.808311|-11.629997,-145.4629023,11
8_cake_modal_affirmative_ref,Michael wanted to bake a cake but he baked a pie. His pie tasted delicious.,modal_affirmative,1,1,Michael|##wanted|##to|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-7.8548813|-8.947456|-10.585587|-8.321556|-8.545818|-7.383705|-9.280945|-14.6287155|-6.3312035|-11.386368|-11.8626995|-9.59774|-11.697617,-63.0876715,11
8_cake_modal_affirmative_ref,Michael wanted to bake a cake but he baked a pie. His cake tasted delicious.,modal_affirmative,0,1,Michael|##wanted|##to|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-7.8548813|-8.947456|-10.585587|-8.321556|-8.545818|-7.383705|-9.280945|-14.6287155|-6.6745987|-11.299957|-11.968163|-9.733627|-11.717651,-63.5860062,11
8_cake_modal_affirmative_nonref,Michael wanted to bake a cake but he baked a pie. The cake that he was planning to make required too many ingredients.,modal_affirmative,1,1,Michael|##wanted|##to|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-7.8548813|-8.947456|-10.585587|-8.321556|-8.545818|-7.383705|-9.280945|-10.889534|-7.0322113|-7.300255|-9.735283|-10.454773|-14.074748|-10.187508|-11.555229|-12.031784|-11.255011|-10.11483|-12.154781|-9.82135|-11.682053,-145.8882423,11
8_cake_modal_affirmative_nonref,Michael wanted to bake a cake but he baked a pie. The pie that he was planning to make required too many ingredients.,modal_affirmative,0,1,Michael|##wanted|##to|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-7.8548813|-8.947456|-10.585587|-8.321556|-8.545818|-7.383705|-9.280945|-10.889534|-6.9104614|-7.263214|-9.726997|-10.251617|-14.386978|-9.879173|-11.46225|-11.991066|-11.267252|-10.135895|-12.280777|-9.757935|-11.662598,-145.4840944,11
8_cake_modal_affirmative_ref,Michael wanted to bake a pie but he baked a cake. His cake tasted delicious.,modal_affirmative,1,2,Michael|##wanted|##to|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-6.3734207|-8.965637|-10.565689|-8.265244|-8.801155|-9.006577|-9.353416|-14.802467|-7.219757|-11.325417|-11.836948|-9.627098|-11.69973,-64.165103,11
8_cake_modal_affirmative_ref,Michael wanted to bake a pie but he baked a cake. His pie tasted delicious.,modal_affirmative,0,2,Michael|##wanted|##to|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-6.3734207|-8.965637|-10.565689|-8.265244|-8.801155|-9.006577|-9.353416|-14.802467|-6.3670654|-11.343658|-11.804182|-9.681793|-11.696129,-63.352581400000005,11
8_cake_modal_affirmative_nonref,Michael wanted to bake a pie but he baked a cake. The pie that he was planning to make required too many ingredients.,modal_affirmative,1,2,Michael|##wanted|##to|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-6.3734207|-8.965637|-10.565689|-8.265244|-8.801155|-9.006577|-9.353416|-10.78759|-6.981758|-7.278908|-9.729225|-10.424942|-14.312111|-10.167404|-11.562035|-11.999847|-11.276869|-10.091103|-12.181496|-9.81852|-11.667,-145.965224,11
8_cake_modal_affirmative_nonref,Michael wanted to bake a pie but he baked a cake. The cake that he was planning to make required too many ingredients.,modal_affirmative,0,2,Michael|##wanted|##to|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.608469|-8.908813|-8.812744|-9.923347|-6.3734207|-8.965637|-10.565689|-8.265244|-8.801155|-9.006577|-9.353416|-10.78759|-7.6434174|-7.196518|-9.573723|-10.281212|-14.32683|-10.013313|-11.536064|-12.071159|-11.30477|-9.965355|-12.203056|-9.804909|-11.660255,-146.0613324,11
8_cake_managed_failed_ref,Michael managed to bake a cake but failed to bake a pie. His cake tasted delicious.,managed_failed,1,1,Michael|##managed|##to|##bake|##a|##cake|##but|##failed|##to|##bake|##a|##pie|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-7.5660706|-8.837769|-11.134989|-9.198959|-11.862747|-9.736801|-8.148674|-9.435745|-13.988579|-7.0043945|-10.772858|-12.432848|-9.792679|-11.733002,-63.4271035,12
8_cake_managed_failed_ref,Michael managed to bake a cake but failed to bake a pie. His pie tasted delicious.,managed_failed,0,1,Michael|##managed|##to|##bake|##a|##cake|##but|##failed|##to|##bake|##a|##pie|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-7.5660706|-8.837769|-11.134989|-9.198959|-11.862747|-9.736801|-8.148674|-9.435745|-13.988579|-6.2695274|-10.8246|-12.3004875|-9.628746|-11.714188,-62.447684900000006,12
8_cake_managed_failed_nonref,Michael managed to bake a cake but failed to bake a pie. The pie that he was planning to make required too many ingredients.,managed_failed,1,1,Michael|##managed|##to|##bake|##a|##cake|##but|##failed|##to|##bake|##a|##pie|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-7.5660706|-8.837769|-11.134989|-9.198959|-11.862747|-9.736801|-8.148674|-9.435745|-9.966255|-7.036438|-7.992302|-9.75753|-10.978386|-14.113778|-9.878952|-11.844177|-12.075851|-11.244629|-10.371727|-11.764801|-9.811584|-11.651382,-146.27215500000003,12
8_cake_managed_failed_nonref,Michael managed to bake a cake but failed to bake a pie. The cake that he was planning to make required too many ingredients.,managed_failed,0,1,Michael|##managed|##to|##bake|##a|##cake|##but|##failed|##to|##bake|##a|##pie|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-7.5660706|-8.837769|-11.134989|-9.198959|-11.862747|-9.736801|-8.148674|-9.435745|-9.966255|-7.380516|-8.0012665|-9.814079|-11.341682|-14.002647|-10.1762085|-11.578621|-12.0989|-11.299178|-10.37719|-11.70216|-9.8569565|-11.665611,-147.03140449999998,12
8_cake_managed_failed_ref,Michael managed to bake a pie but failed to bake a cake. His pie tasted delicious.,managed_failed,1,2,Michael|##managed|##to|##bake|##a|##pie|##but|##failed|##to|##bake|##a|##cake|.|##His|##pie|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-6.6208725|-8.847153|-11.214479|-9.21489|-11.912617|-9.719246|-9.660194|-9.506561|-14.18515|-6.920204|-10.821678|-12.345177|-9.733604|-11.704056,-63.512373999999994,12
8_cake_managed_failed_ref,Michael managed to bake a pie but failed to bake a cake. His cake tasted delicious.,managed_failed,0,2,Michael|##managed|##to|##bake|##a|##pie|##but|##failed|##to|##bake|##a|##cake|.|##His|##cake|##tasted|##delicious|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-6.6208725|-8.847153|-11.214479|-9.21489|-11.912617|-9.719246|-9.660194|-9.506561|-14.18515|-7.1736145|-10.784767|-12.294121|-9.668938|-11.708672,-63.6131515,12
8_cake_managed_failed_nonref,Michael managed to bake a pie but failed to bake a cake. The cake that he was planning to make required too many ingredients.,managed_failed,1,2,Michael|##managed|##to|##bake|##a|##pie|##but|##failed|##to|##bake|##a|##cake|.|##The|##cake|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-6.6208725|-8.847153|-11.214479|-9.21489|-11.912617|-9.719246|-9.660194|-9.506561|-9.889107|-7.7559433|-8.053253|-9.542877|-11.155846|-14.122547|-10.007431|-11.936676|-12.136307|-11.210758|-10.356285|-11.764114|-9.857468|-11.641441,-147.29517330000002,12
8_cake_managed_failed_nonref,Michael managed to bake a pie but failed to bake a cake. The pie that he was planning to make required too many ingredients.,managed_failed,0,2,Michael|##managed|##to|##bake|##a|##pie|##but|##failed|##to|##bake|##a|##cake|.|##The|##pie|##that|##he|##was|##planning|##to|##make|##required|##too|##many|##ingredients|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-6.6208725|-8.847153|-11.214479|-9.21489|-11.912617|-9.719246|-9.660194|-9.506561|-9.889107|-7.6405106|-7.9555283|-9.906204|-11.283478|-14.108652|-10.075356|-11.530693|-12.02549|-11.203271|-10.378204|-11.660957|-9.853737|-11.646919,-147.01774890000002,12
