id,sent,expected,tokens,logprobs
8_cake_negation_affirmative_sref,Michael didn't bake a cake but Adam baked a cake. The cake was the best thing at the picnic.,1,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-8.266905784606934, -0.6877089738845825, -8.511180931236595e-05, -7.083596229553223, -4.1183295249938965, -2.768296957015991, -0.6545642614364624, -0.007026367355138063, -4.9046406745910645, -9.497452735900879, -3.508998394012451, -0.05623742192983627, -0.9100421071052551, -0.7256259918212891, -0.008555307984352112, -1.5111347436904907, -3.264993667602539, -1.8395882844924927, -0.11782892048358917, -0.8206920027732849, -4.05174446105957, -1.5493766069412231, -3.2525224685668945, -3.3504655361175537, -0.1503765881061554, -4.6559295654296875, -0.006653536111116409, -0.45339056849479675]"
8_cake_negation_affirmative_pref,Michael didn't bake a cake but Adam baked a cake. The cakes were the best thing at the picnic.,0,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-8.266905784606934, -0.6877089738845825, -8.511180931236595e-05, -7.083596229553223, -4.1183295249938965, -2.768296957015991, -0.6545642614364624, -0.007026367355138063, -4.9046406745910645, -9.497452735900879, -3.508998394012451, -0.05623742192983627, -0.9100421071052551, -0.7256259918212891, -0.008555307984352112, -1.5111347436904907, -3.264993667602539, -1.8395882844924927, -2.3703389167785645, -0.6575509309768677, -2.8040170669555664, -3.5836517810821533, -3.3661770820617676, -2.348956346511841, -0.18924923241138458, -4.449396133422852, -0.011045502498745918, -0.47889840602874756]"
8_cake_negation_two_sref,Michael didn't bake a cake but Adam baked two cakes. The cake was the best thing at the picnic.,0,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁b|aked|▁two|▁c|akes|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-8.266905784606934, -0.6877089738845825, -8.511180931236595e-05, -7.083596229553223, -4.1183295249938965, -2.768296957015991, -0.6545642614364624, -0.007026367355138063, -4.9046406745910645, -9.497452735900879, -3.508998394012451, -0.05623742192983627, -3.1764461994171143, -1.299380898475647, -0.008429069072008133, -1.268441915512085, -2.8915481567382812, -2.092111825942993, -1.0785865783691406, -1.5583531856536865, -4.02322244644165, -1.4407002925872803, -2.974025249481201, -2.7489447593688965, -0.1487443596124649, -4.8969011306762695, -0.008717338554561138, -0.4284379482269287]"
8_cake_negation_two_pref,Michael didn't bake a cake but Adam baked two cakes. The cakes were the best thing at the picnic.,1,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁b|aked|▁two|▁c|akes|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-8.266905784606934, -0.6877089738845825, -8.511180931236595e-05, -7.083596229553223, -4.1183295249938965, -2.768296957015991, -0.6545642614364624, -0.007026367355138063, -4.9046406745910645, -9.497452735900879, -3.508998394012451, -0.05623742192983627, -3.1764461994171143, -1.299380898475647, -0.008429069072008133, -1.268441915512085, -2.8915481567382812, -2.092111825942993, -0.448921263217926, -0.5413995981216431, -3.842363119125366, -1.57053542137146, -4.137649059295654, -2.4876549243927, -0.14166435599327087, -4.648602485656738, -0.008614284917712212, -0.4225834608078003]"
8_cake_negation_negation_sref,Michael didn't bake a cake and Adam didn't bake a cake either. The cake was the best thing at the picnic.,0,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁and|▁Adam|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁either|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-8.266905784606934, -0.6877089738845825, -8.511180931236595e-05, -7.083596229553223, -4.1183295249938965, -2.768296957015991, -0.6545642614364624, -0.007026367355138063, -3.6084494590759277, -8.54167652130127, -0.9679471850395203, -0.002401922130957246, -0.00048601735034026206, -2.738842010498047, -0.04326080530881882, -0.15040192008018494, -0.14462821185588837, -0.0016498061595484614, -3.2209315299987793, -0.5323274731636047, -3.383728265762329, -2.521307945251465, -0.4132961332798004, -1.1117855310440063, -4.337800025939941, -3.3474903106689453, -2.68446946144104, -3.1158740520477295, -0.2857881784439087, -5.171314239501953, -0.007382019888609648, -0.6996627449989319]"
8_cake_negation_negation_pref,Michael didn't bake a cake and Adam didn't bake a cake either. The cakes were the best thing at the picnic.,0,▁Michael|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁and|▁Adam|▁didn|'|t|▁b|ake|▁a|▁c|ake|▁either|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-8.266905784606934, -0.6877089738845825, -8.511180931236595e-05, -7.083596229553223, -4.1183295249938965, -2.768296957015991, -0.6545642614364624, -0.007026367355138063, -3.6084494590759277, -8.54167652130127, -0.9679471850395203, -0.002401922130957246, -0.00048601735034026206, -2.738842010498047, -0.04326080530881882, -0.15040192008018494, -0.14462821185588837, -0.0016498061595484614, -3.2209315299987793, -0.5323274731636047, -3.383728265762329, -2.521307945251465, -1.1711868047714233, -0.7274788022041321, -4.745114326477051, -2.5057191848754883, -3.410628318786621, -2.6326818466186523, -0.3203393518924713, -4.948707580566406, -0.013350967317819595, -0.693366527557373]"
8_cake_know_doubt_sref,I know that Michael baked a cake but I doubt that Adam baked a cake. The cake was the best thing at the picnic.,1,▁I|▁know|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁but|▁I|▁doubt|▁that|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-4.491086006164551, -1.9560984373092651, -8.565709114074707, -9.594612121582031, -3.1703474521636963, -1.9049034118652344, -0.8355473875999451, -0.015342430211603642, -5.2212419509887695, -0.7855476140975952, -6.512747764587402, -1.2559947967529297, -7.933373928070068, -2.082505464553833, -0.030283257365226746, -0.6120514869689941, -0.029522432014346123, -0.0012240068754181266, -0.4937380254268646, -3.523169755935669, -3.087071418762207, -0.0464901439845562, -1.2940328121185303, -5.143520355224609, -1.6186795234680176, -3.260915517807007, -2.7086822986602783, -0.17452450096607208, -4.299293041229248, -0.0069390032440423965, -0.41231077909469604]"
8_cake_know_doubt_pref,I know that Michael baked a cake but I doubt that Adam baked a cake. The cakes were the best thing at the picnic.,0,▁I|▁know|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁but|▁I|▁doubt|▁that|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-4.491086006164551, -1.9560984373092651, -8.565709114074707, -9.594612121582031, -3.1703474521636963, -1.9049034118652344, -0.8355473875999451, -0.015342430211603642, -5.2212419509887695, -0.7855476140975952, -6.512747764587402, -1.2559947967529297, -7.933373928070068, -2.082505464553833, -0.030283257365226746, -0.6120514869689941, -0.029522432014346123, -0.0012240068754181266, -0.4937380254268646, -3.523169755935669, -3.087071418762207, -3.5093979835510254, -1.3887125253677368, -4.132613658905029, -2.5036349296569824, -3.90736722946167, -2.278852701187134, -0.28956547379493713, -4.0890655517578125, -0.0116850221529603, -0.4217938780784607]"
8_cake_two_doubt_sref,I know that Michael baked two cakes but I doubt that Adam baked a cake. The cake was the best thing at the picnic.,0,▁I|▁know|▁that|▁Michael|▁b|aked|▁two|▁c|akes|▁but|▁I|▁doubt|▁that|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-4.491086006164551, -1.9560984373092651, -8.565709114074707, -9.594612121582031, -3.1703474521636963, -5.047660827636719, -1.2966935634613037, -0.013303915038704872, -4.932018280029297, -1.1944987773895264, -6.603192329406738, -1.158100962638855, -8.128055572509766, -2.0449283123016357, -0.014312822371721268, -2.475663661956787, -0.22664664685726166, -0.00390671519562602, -0.7171818614006042, -3.270087242126465, -3.0518627166748047, -0.2651403248310089, -1.642609715461731, -4.809744358062744, -1.701207160949707, -3.3393971920013428, -2.5252273082733154, -0.1587073653936386, -4.571431636810303, -0.006586745847016573, -0.407065749168396]"
8_cake_two_doubt_pref,I know that Michael baked two cakes but I doubt that Adam baked a cake. The cakes were the best thing at the picnic.,1,▁I|▁know|▁that|▁Michael|▁b|aked|▁two|▁c|akes|▁but|▁I|▁doubt|▁that|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-4.491086006164551, -1.9560984373092651, -8.565709114074707, -9.594612121582031, -3.1703474521636963, -5.047660827636719, -1.2966935634613037, -0.013303915038704872, -4.932018280029297, -1.1944987773895264, -6.603192329406738, -1.158100962638855, -8.128055572509766, -2.0449283123016357, -0.014312822371721268, -2.475663661956787, -0.22664664685726166, -0.00390671519562602, -0.7171818614006042, -3.270087242126465, -3.0518627166748047, -1.5470960140228271, -1.0224136114120483, -4.645245552062988, -1.8094478845596313, -4.265081405639648, -2.347230911254883, -0.19617310166358948, -4.479977607727051, -0.00829725805670023, -0.4502994418144226]"
8_cake_know_know_sref,I know that Michael baked a cake and I know that Adam baked a cake as well. The cake was the best thing at the picnic.,0,▁I|▁know|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁and|▁I|▁know|▁that|▁Adam|▁b|aked|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-4.491086006164551, -1.9560984373092651, -8.565709114074707, -9.594612121582031, -3.1703474521636963, -1.9049034118652344, -0.8355473875999451, -0.015342430211603642, -2.513019323348999, -2.5663623809814453, -1.5288646221160889, -0.4288237988948822, -7.286397457122803, -2.9887800216674805, -0.03253873065114021, -0.15325382351875305, -0.09948809444904327, -0.0019086254760622978, -5.085818767547607, -0.05307156592607498, -0.49495431780815125, -3.660080909729004, -3.217550277709961, -0.52203768491745, -2.319141387939453, -4.502502918243408, -2.0792720317840576, -2.830913543701172, -3.5992255210876465, -0.19148020446300507, -4.707847595214844, -0.009291030466556549, -0.6129987835884094]"
8_cake_know_know_pref,I know that Michael baked a cake and I know that Adam baked a cake as well. The cakes were the best thing at the picnic.,1,▁I|▁know|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁and|▁I|▁know|▁that|▁Adam|▁b|aked|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-4.491086006164551, -1.9560984373092651, -8.565709114074707, -9.594612121582031, -3.1703474521636963, -1.9049034118652344, -0.8355473875999451, -0.015342430211603642, -2.513019323348999, -2.5663623809814453, -1.5288646221160889, -0.4288237988948822, -7.286397457122803, -2.9887800216674805, -0.03253873065114021, -0.15325382351875305, -0.09948809444904327, -0.0019086254760622978, -5.085818767547607, -0.05307156592607498, -0.49495431780815125, -3.660080909729004, -3.217550277709961, -0.9224149584770203, -1.2598398923873901, -3.9154300689697266, -2.882565975189209, -3.6336259841918945, -2.7751541137695312, -0.1998441219329834, -4.489006519317627, -0.013592076487839222, -0.6365755796432495]"
8_cake_doubt_know_sref,I doubt that Michael baked a cake but I know that Adam baked a cake. The cake was the best thing at the picnic.,1,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁but|▁I|▁know|▁that|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-6.956676959991455, -1.6479310989379883, -8.52578353881836, -9.857478141784668, -3.9253056049346924, -2.5190353393554688, -0.48559966683387756, -0.009624980390071869, -5.70280647277832, -1.5395455360412598, -3.551410675048828, -0.8854770064353943, -7.526199817657471, -2.605257272720337, -0.06673969328403473, -0.6640639901161194, -0.16046547889709473, -0.0032980830874294043, -0.6574947237968445, -3.475851535797119, -3.254016876220703, -0.06256744265556335, -0.9565325975418091, -4.478597164154053, -1.1936787366867065, -3.481639862060547, -3.2434396743774414, -0.18579359352588654, -4.038969993591309, -0.0076004378497600555, -0.3954762816429138]"
8_cake_doubt_know_pref,I doubt that Michael baked a cake but I know that Adam baked a cake. The cakes were the best thing at the picnic.,0,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁but|▁I|▁know|▁that|▁Adam|▁b|aked|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-6.956676959991455, -1.6479310989379883, -8.52578353881836, -9.857478141784668, -3.9253056049346924, -2.5190353393554688, -0.48559966683387756, -0.009624980390071869, -5.70280647277832, -1.5395455360412598, -3.551410675048828, -0.8854770064353943, -7.526199817657471, -2.605257272720337, -0.06673969328403473, -0.6640639901161194, -0.16046547889709473, -0.0032980830874294043, -0.6574947237968445, -3.475851535797119, -3.254016876220703, -3.011763334274292, -1.0748507976531982, -3.1616077423095703, -3.3629820346832275, -4.11722993850708, -2.285062313079834, -0.2957836985588074, -3.81689190864563, -0.012451530434191227, -0.4069434702396393]"
8_cake_doubt_two_sref,I doubt that Michael baked a cake but I know that Adam baked two cakes. The cake was the best thing at the picnic.,0,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁but|▁I|▁know|▁that|▁Adam|▁b|aked|▁two|▁c|akes|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-6.956676959991455, -1.6479310989379883, -8.52578353881836, -9.857478141784668, -3.9253056049346924, -2.5190353393554688, -0.48559966683387756, -0.009624980390071869, -5.70280647277832, -1.5395455360412598, -3.551410675048828, -0.8854770064353943, -7.526199817657471, -2.605257272720337, -0.06673969328403473, -4.459339618682861, -1.0399826765060425, -0.003274438437074423, -0.8759987354278564, -3.241983413696289, -2.2957143783569336, -0.931837797164917, -1.6123522520065308, -4.441857814788818, -1.5546246767044067, -2.8947510719299316, -2.7031311988830566, -0.17271170020103455, -4.421231269836426, -0.008251858875155449, -0.41000112891197205]"
8_cake_doubt_two_pref,I doubt that Michael baked a cake but I know that Adam baked two cakes. The cakes were the best thing at the picnic.,1,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁but|▁I|▁know|▁that|▁Adam|▁b|aked|▁two|▁c|akes|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-6.956676959991455, -1.6479310989379883, -8.52578353881836, -9.857478141784668, -3.9253056049346924, -2.5190353393554688, -0.48559966683387756, -0.009624980390071869, -5.70280647277832, -1.5395455360412598, -3.551410675048828, -0.8854770064353943, -7.526199817657471, -2.605257272720337, -0.06673969328403473, -4.459339618682861, -1.0399826765060425, -0.003274438437074423, -0.8759987354278564, -3.241983413696289, -2.2957143783569336, -0.5293643474578857, -0.6593561768531799, -4.337416648864746, -1.2883495092391968, -4.428192138671875, -2.40195631980896, -0.18914741277694702, -3.996410608291626, -0.00804257020354271, -0.409098744392395]"
8_cake_doubt_doubt_sref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cake was the best thing at the picnic.,0,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁and|▁I|▁doubt|▁that|▁Adam|▁b|aked|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-6.956676959991455, -1.6479310989379883, -8.52578353881836, -9.857478141784668, -3.9253056049346924, -2.5190353393554688, -0.48559966683387756, -0.009624980390071869, -3.2784640789031982, -3.262752056121826, -0.9800635576248169, -0.3104139268398285, -6.934811115264893, -2.4601223468780518, -0.04064890742301941, -0.11175058037042618, -0.027894247323274612, -0.0007597897201776505, -4.869112014770508, -0.17547917366027832, -0.24596326053142548, -3.3256707191467285, -3.671995162963867, -0.19196537137031555, -1.023453950881958, -4.770908355712891, -3.8576295375823975, -2.893155097961426, -2.832174777984619, -0.3644535541534424, -4.94539213180542, -0.007125323638319969, -0.9131249785423279]"
8_cake_doubt_doubt_pref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cakes were the best thing at the picnic.,0,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|▁and|▁I|▁doubt|▁that|▁Adam|▁b|aked|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-6.956676959991455, -1.6479310989379883, -8.52578353881836, -9.857478141784668, -3.9253056049346924, -2.5190353393554688, -0.48559966683387756, -0.009624980390071869, -3.2784640789031982, -3.262752056121826, -0.9800635576248169, -0.3104139268398285, -6.934811115264893, -2.4601223468780518, -0.04064890742301941, -0.11175058037042618, -0.027894247323274612, -0.0007597897201776505, -4.869112014770508, -0.17547917366027832, -0.24596326053142548, -3.3256707191467285, -3.671995162963867, -1.8879587650299072, -1.0377452373504639, -4.828768730163574, -3.4226608276367188, -3.6125078201293945, -2.3910698890686035, -0.4593879282474518, -4.9188642501831055, -0.01402463298290968, -0.9044921398162842]"
8_cake_managed_failed_sref,Michael managed to bake a cake but Adam failed to bake a cake. The cake was the best thing at the picnic.,1,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.877066612243652, -0.15238311886787415, -6.299112796783447, -3.8461263179779053, -1.269587516784668, -1.2095696926116943, -0.021518800407648087, -5.465439796447754, -7.60337495803833, -3.627866506576538, -1.123897910118103, -2.644888162612915, -0.007121891248971224, -0.7564355134963989, -0.696855902671814, -0.004287693649530411, -0.8088854551315308, -2.9076690673828125, -2.7493982315063477, -0.6627883911132812, -1.8156499862670898, -4.170641899108887, -2.840184211730957, -2.4449667930603027, -3.4078192710876465, -0.2566322088241577, -5.135493755340576, -0.007209594361484051, -0.7409813404083252]"
8_cake_managed_failed_pref,Michael managed to bake a cake but Adam failed to bake a cake. The cakes were the best thing at the picnic.,0,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.877066612243652, -0.15238311886787415, -6.299112796783447, -3.8461263179779053, -1.269587516784668, -1.2095696926116943, -0.021518800407648087, -5.465439796447754, -7.60337495803833, -3.627866506576538, -1.123897910118103, -2.644888162612915, -0.007121891248971224, -0.7564355134963989, -0.696855902671814, -0.004287693649530411, -0.8088854551315308, -2.9076690673828125, -2.7493982315063477, -0.7659854888916016, -0.5976584553718567, -4.8607001304626465, -2.1872024536132812, -3.278381824493408, -3.7003002166748047, -0.27326324582099915, -5.286726951599121, -0.009470182470977306, -0.8792883157730103]"
8_cake_two_failed_sref,Michael managed to bake two cakes but Adam failed to bake a cake. The cake was the best thing at the picnic.,0,▁Michael|▁managed|▁to|▁b|ake|▁two|▁c|akes|▁but|▁Adam|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.877066612243652, -0.15238311886787415, -6.299112796783447, -3.8461263179779053, -4.083644866943359, -1.851154088973999, -0.01397620141506195, -5.374917030334473, -8.21583080291748, -3.9653518199920654, -0.8761510252952576, -1.8826732635498047, -0.0022916740272194147, -1.5106292963027954, -0.786431074142456, -0.008725374937057495, -1.1449447870254517, -2.9762747287750244, -2.9033515453338623, -1.5150978565216064, -2.5145325660705566, -4.387333869934082, -3.3755900859832764, -2.5150182247161865, -3.531175136566162, -0.25537970662117004, -5.606016159057617, -0.007443787530064583, -0.8766772150993347]"
8_cake_two_failed_pref,Michael managed to bake two cakes but Adam failed to bake a cake. The cakes were the best thing at the picnic.,1,▁Michael|▁managed|▁to|▁b|ake|▁two|▁c|akes|▁but|▁Adam|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.877066612243652, -0.15238311886787415, -6.299112796783447, -3.8461263179779053, -4.083644866943359, -1.851154088973999, -0.01397620141506195, -5.374917030334473, -8.21583080291748, -3.9653518199920654, -0.8761510252952576, -1.8826732635498047, -0.0022916740272194147, -1.5106292963027954, -0.786431074142456, -0.008725374937057495, -1.1449447870254517, -2.9762747287750244, -2.9033515453338623, -0.2743523120880127, -0.6149188280105591, -4.945405006408691, -1.9811216592788696, -3.8343799114227295, -3.5122852325439453, -0.2182111144065857, -5.7341084480285645, -0.008091172203421593, -0.9811007976531982]"
8_cake_managed_managed_sref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cake was the best thing at the picnic.,0,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁and|▁Adam|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.877066612243652, -0.15238311886787415, -6.299112796783447, -3.8461263179779053, -1.269587516784668, -1.2095696926116943, -0.021518800407648087, -2.5024940967559814, -9.970996856689453, -2.4490013122558594, -0.05078777298331261, -2.939995288848877, -0.04703643172979355, -0.6152662038803101, -1.3596992492675781, -0.031667016446590424, -4.027267932891846, -0.11155878007411957, -0.6607641577720642, -3.0375165939331055, -1.8317941427230835, -1.514951229095459, -1.5377256870269775, -4.379266262054443, -1.9213906526565552, -2.2574353218078613, -3.7612240314483643, -0.2500481903553009, -5.421538829803467, -0.008251622319221497, -0.9634830951690674]"
8_cake_managed_managed_pref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cakes were the best thing at the picnic.,1,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁and|▁Adam|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.877066612243652, -0.15238311886787415, -6.299112796783447, -3.8461263179779053, -1.269587516784668, -1.2095696926116943, -0.021518800407648087, -2.5024940967559814, -9.970996856689453, -2.4490013122558594, -0.05078777298331261, -2.939995288848877, -0.04703643172979355, -0.6152662038803101, -1.3596992492675781, -0.031667016446590424, -4.027267932891846, -0.11155878007411957, -0.6607641577720642, -3.0375165939331055, -1.8317941427230835, -0.25644636154174805, -0.6307201981544495, -4.769189834594727, -1.5950630903244019, -3.0594048500061035, -3.7139456272125244, -0.2425347864627838, -5.352512359619141, -0.008940900675952435, -1.0645815134048462]"
8_cake_failed_managed_sref,Michael failed to bake a cake but Adam managed to bake a cake. The cake was the best thing at the picnic.,1,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.398162841796875, -0.4884580075740814, -7.579293251037598, -3.7554430961608887, -1.648996353149414, -0.6546977758407593, -0.009883278980851173, -6.35344123840332, -8.170620918273926, -3.5461602210998535, -0.17570510506629944, -2.215860605239868, -0.021372133865952492, -0.903765082359314, -1.1342315673828125, -0.023553229868412018, -1.8408726453781128, -2.604822874069214, -2.027526378631592, -0.3322236239910126, -0.8225282430648804, -4.683170795440674, -1.4686051607131958, -3.6701111793518066, -4.150139808654785, -0.2116050124168396, -5.060820579528809, -0.007289006374776363, -0.772228479385376]"
8_cake_failed_managed_pref,Michael failed to bake a cake but Adam managed to bake a cake. The cakes were the best thing at the picnic.,0,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.398162841796875, -0.4884580075740814, -7.579293251037598, -3.7554430961608887, -1.648996353149414, -0.6546977758407593, -0.009883278980851173, -6.35344123840332, -8.170620918273926, -3.5461602210998535, -0.17570510506629944, -2.215860605239868, -0.021372133865952492, -0.903765082359314, -1.1342315673828125, -0.023553229868412018, -1.8408726453781128, -2.604822874069214, -2.027526378631592, -1.30454421043396, -0.47824952006340027, -4.849675178527832, -2.1046223640441895, -3.644439697265625, -4.195270538330078, -0.271778404712677, -5.329680919647217, -0.00918768160045147, -0.8901554346084595]"
8_cake_failed_two_sref,Michael failed to bake a cake but Adam managed to bake two cakes. The cake was the best thing at the picnic.,0,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁managed|▁to|▁b|ake|▁two|▁c|akes|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.398162841796875, -0.4884580075740814, -7.579293251037598, -3.7554430961608887, -1.648996353149414, -0.6546977758407593, -0.009883278980851173, -6.35344123840332, -8.170620918273926, -3.5461602210998535, -0.17570510506629944, -2.215860605239868, -0.021372133865952492, -2.6475605964660645, -1.4549775123596191, -0.007397876121103764, -1.390161156654358, -2.4898977279663086, -2.500196933746338, -1.7629553079605103, -1.8475701808929443, -4.567804336547852, -2.543933868408203, -2.815516471862793, -3.3961474895477295, -0.20446762442588806, -5.080841064453125, -0.008030863478779793, -0.8839125633239746]"
8_cake_failed_two_pref,Michael failed to bake a cake but Adam managed to bake two cakes. The cakes were the best thing at the picnic.,1,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁Adam|▁managed|▁to|▁b|ake|▁two|▁c|akes|.|▁The|▁c|akes|▁were|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.398162841796875, -0.4884580075740814, -7.579293251037598, -3.7554430961608887, -1.648996353149414, -0.6546977758407593, -0.009883278980851173, -6.35344123840332, -8.170620918273926, -3.5461602210998535, -0.17570510506629944, -2.215860605239868, -0.021372133865952492, -2.6475605964660645, -1.4549775123596191, -0.007397876121103764, -1.390161156654358, -2.4898977279663086, -2.500196933746338, -0.20557080209255219, -0.47820407152175903, -5.093940734863281, -1.4692834615707397, -4.05330753326416, -3.7295913696289062, -0.21989627182483673, -5.12760591506958, -0.007342969533056021, -0.9529374241828918]"
8_cake_failed_failed_sref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cake was the best thing at the picnic.,0,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁and|▁Adam|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁as|▁well|.|▁The|▁c|ake|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.,"[-10.398162841796875, -0.4884580075740814, -7.579293251037598, -3.7554430961608887, -1.648996353149414, -0.6546977758407593, -0.009883278980851173, -3.501591920852661, -8.735641479492188, -2.913599729537964, -0.10500451922416687, -3.2474312782287598, -0.051388680934906006, -0.3670932948589325, -0.7843462824821472, -0.014161686412990093, -4.479107856750488, -0.2267450988292694, -0.38988539576530457, -2.689896821975708, -3.2748048305511475, -0.8251437544822693, -1.9200226068496704, -4.38404655456543, -3.626176357269287, -2.6850829124450684, -3.2037158012390137, -0.28564977645874023, -5.043149948120117, -0.006827833596616983, -0.7557372450828552]"
