id,sent,expected,tokens,logprobs
9_letter_failed_two_pref,Carolyn failed to write a letter to her parents but Jennifer managed to write two letters to her parents. The letters arrived three days after they were sent.,1,▁Carol|yn|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁but|▁Jenn|ifer|▁managed|▁to|▁write|▁two|▁letters|▁to|▁her|▁parents|.|▁The|▁letters|▁arrived|▁three|▁days|▁after|▁they|▁were|▁sent|.,"[-1.4564675092697144, -11.239089965820312, -0.35770466923713684, -6.1521382331848145, -1.75627601146698, -2.8274526596069336, -0.7544328570365906, -1.2400164604187012, -2.138301372528076, -5.785825252532959, -9.62523078918457, -0.207807719707489, -4.642068862915039, -0.08410681039094925, -1.5522369146347046, -2.928666114807129, -0.7211371660232544, -1.1266143321990967, -0.35072803497314453, -0.6196502447128296, -0.9439300894737244, -2.591893196105957, -2.4264795780181885, -5.95621395111084, -4.790628433227539, -0.539646327495575, -1.1948843002319336, -2.750797748565674, -0.7230044007301331, -1.521992802619934, -0.6498818397521973]"
9_letter_failed_failed_sref,Carolyn failed to write a letter to her parents and Jennifer failed to write a letter to her parents as well. The letter arrived three days after it was sent.,0,▁Carol|yn|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁and|▁Jenn|ifer|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁as|▁well|.|▁The|▁letter|▁arrived|▁three|▁days|▁after|▁it|▁was|▁sent|.,"[-1.4564675092697144, -11.239089965820312, -0.35770466923713684, -6.1521382331848145, -1.75627601146698, -2.8274526596069336, -0.7544328570365906, -1.2400164604187012, -2.138301372528076, -2.921988010406494, -9.056070327758789, -0.20559342205524445, -3.0452027320861816, -0.021027259528636932, -1.0089329481124878, -0.3677886426448822, -0.20277619361877441, -0.05077757686376572, -0.36533260345458984, -3.331855535507202, -3.9028561115264893, -0.1891535371541977, -0.27991411089897156, -2.805339813232422, -3.6578805446624756, -7.773148536682129, -4.8085784912109375, -0.5194240212440491, -1.0485635995864868, -3.4226090908050537, -0.0912805125117302, -1.3738211393356323, -0.7127475738525391]"
9_letter_failed_failed_pref,Carolyn failed to write a letter to her parents and Jennifer failed to write a letter to her parents as well. The letters arrived three days after they were sent.,0,▁Carol|yn|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁and|▁Jenn|ifer|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁as|▁well|.|▁The|▁letters|▁arrived|▁three|▁days|▁after|▁they|▁were|▁sent|.,"[-1.4564675092697144, -11.239089965820312, -0.35770466923713684, -6.1521382331848145, -1.75627601146698, -2.8274526596069336, -0.7544328570365906, -1.2400164604187012, -2.138301372528076, -2.921988010406494, -9.056070327758789, -0.20559342205524445, -3.0452027320861816, -0.021027259528636932, -1.0089329481124878, -0.3677886426448822, -0.20277619361877441, -0.05077757686376572, -0.36533260345458984, -3.331855535507202, -3.9028561115264893, -0.1891535371541977, -0.27991411089897156, -2.805339813232422, -3.785133123397827, -7.033261299133301, -4.912981033325195, -0.5215556621551514, -1.149427890777588, -2.2772560119628906, -0.4505908787250519, -1.860058069229126, -0.6687867641448975]"
10_hat_affirmative_negation_sref,Chris knitted a hat but George didn't knit a hat. The hat was very colorful.,1,▁Chris|▁kn|itted|▁a|▁hat|▁but|▁George|▁didn|'|t|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-11.690939903259277, -3.683250904083252, -1.8619731664657593, -3.466888189315796, -6.997437953948975, -9.436293601989746, -2.806658983230591, -0.7285819053649902, -4.136476854910143e-05, -4.214961051940918, -0.003874653484672308, -1.4778082370758057, -0.4457705318927765, -0.7385239005088806, -3.50873064994812, -2.7062783241271973, -1.4996414184570312, -3.5722999572753906, -5.29957389831543, -0.006784853991121054, -1.0224515199661255]"
10_hat_affirmative_negation_pref,Chris knitted a hat but George didn't knit a hat. The hats were very colorful.,0,▁Chris|▁kn|itted|▁a|▁hat|▁but|▁George|▁didn|'|t|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-11.690939903259277, -3.683250904083252, -1.8619731664657593, -3.466888189315796, -6.997437953948975, -9.436293601989746, -2.806658983230591, -0.7285819053649902, -4.136476854910143e-05, -4.214961051940918, -0.003874653484672308, -1.4778082370758057, -0.4457705318927765, -0.7385239005088806, -3.50873064994812, -4.969269275665283, -0.03966577723622322, -1.0963281393051147, -3.6925718784332275, -4.464941024780273, -0.0057863350957632065, -0.8766191601753235]"
10_hat_two_negation_sref,Chris knitted two hats but George didn't knit a hat. The hat was very colorful.,0,▁Chris|▁kn|itted|▁two|▁h|ats|▁but|▁George|▁didn|'|t|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-11.690939903259277, -3.683250904083252, -4.898682117462158, -3.1775295734405518, -0.02504236437380314, -6.907201766967773, -9.881705284118652, -3.0858166217803955, -0.7281537055969238, -4.303362584323622e-05, -3.3799095153808594, -0.0019975011236965656, -2.005876064300537, -1.2290081977844238, -0.9185371398925781, -3.330930471420288, -3.595010995864868, -2.2584428787231445, -4.121136665344238, -5.2790632247924805, -0.008081593550741673, -1.267000436782837]"
10_hat_two_negation_pref,Chris knitted two hats but George didn't knit a hat. The hats were very colorful.,1,▁Chris|▁kn|itted|▁two|▁h|ats|▁but|▁George|▁didn|'|t|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-11.690939903259277, -3.683250904083252, -4.898682117462158, -3.1775295734405518, -0.02504236437380314, -6.907201766967773, -9.881705284118652, -3.0858166217803955, -0.7281537055969238, -4.303362584323622e-05, -3.3799095153808594, -0.0019975011236965656, -2.005876064300537, -1.2290081977844238, -0.9185371398925781, -3.330930471420288, -2.8218157291412354, -0.01020924374461174, -0.7489668726921082, -3.656280994415283, -4.265163421630859, -0.0060889930464327335, -1.142103672027588]"
10_hat_affirmative_affirmative_sref,Chris knitted a hat and George knitted a hat too. The hat was very colorful.,0,▁Chris|▁kn|itted|▁a|▁hat|▁and|▁George|▁kn|itted|▁a|▁hat|▁too|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-11.690939903259277, -3.683250904083252, -1.8619731664657593, -3.466888189315796, -2.2171683311462402, -10.858856201171875, -1.5549455881118774, -0.01947893761098385, -0.2631946802139282, -2.6554789543151855, -3.374080181121826, -0.5609445571899414, -3.2079508304595947, -2.5827643871307373, -2.019702672958374, -3.8196816444396973, -5.890622138977051, -0.007813840173184872, -1.5218695402145386]"
10_hat_affirmative_affirmative_pref,Chris knitted a hat and George knitted a hat too. The hats were very colorful.,1,▁Chris|▁kn|itted|▁a|▁hat|▁and|▁George|▁kn|itted|▁a|▁hat|▁too|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-11.690939903259277, -3.683250904083252, -1.8619731664657593, -3.466888189315796, -2.2171683311462402, -10.858856201171875, -1.5549455881118774, -0.01947893761098385, -0.2631946802139282, -2.6554789543151855, -3.374080181121826, -0.5609445571899414, -3.2079508304595947, -2.484710454940796, -0.006332925520837307, -0.691968560218811, -3.759721040725708, -5.553641319274902, -0.006377700716257095, -1.4932310581207275]"
10_hat_negation_affirmative_sref,Chris didn't knit a hat but George knitted a hat. The hat was very colorful.,1,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁but|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.752389907836914, -0.8081606030464172, -0.0002503081923350692, -10.511853218078613, -1.2931469678878784, -3.245088815689087, -3.3425023555755615, -4.161736011505127, -11.855183601379395, -3.4605493545532227, -0.7427917122840881, -1.0930331945419312, -1.1688259840011597, -1.1819239854812622, -3.5339555740356445, -2.526527166366577, -1.3179036378860474, -3.935418128967285, -5.494594573974609, -0.00949840433895588, -1.4884119033813477]"
10_hat_negation_affirmative_pref,Chris didn't knit a hat but George knitted a hat. The hats were very colorful.,0,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁but|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.752389907836914, -0.8081606030464172, -0.0002503081923350692, -10.511853218078613, -1.2931469678878784, -3.245088815689087, -3.3425023555755615, -4.161736011505127, -11.855183601379395, -3.4605493545532227, -0.7427917122840881, -1.0930331945419312, -1.1688259840011597, -1.1819239854812622, -3.5339555740356445, -4.92588996887207, -0.032606348395347595, -1.0627213716506958, -3.883324146270752, -5.00241756439209, -0.010761677287518978, -1.299511432647705]"
10_hat_negation_two_sref,Chris didn't knit a hat but George knitted two hats. The hat was very colorful.,0,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁but|▁George|▁kn|itted|▁two|▁h|ats|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.752389907836914, -0.8081606030464172, -0.0002503081923350692, -10.511853218078613, -1.2931469678878784, -3.245088815689087, -3.3425023555755615, -4.161736011505127, -11.855183601379395, -3.4605493545532227, -0.7427917122840881, -3.5550684928894043, -1.5688937902450562, -0.0022972640581429005, -1.618321180343628, -3.1257143020629883, -3.8088512420654297, -3.1420722007751465, -4.310225009918213, -5.442629337310791, -0.011881652288138866, -1.6618883609771729]"
10_hat_negation_two_pref,Chris didn't knit a hat but George knitted two hats. The hats were very colorful.,1,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁but|▁George|▁kn|itted|▁two|▁h|ats|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.752389907836914, -0.8081606030464172, -0.0002503081923350692, -10.511853218078613, -1.2931469678878784, -3.245088815689087, -3.3425023555755615, -4.161736011505127, -11.855183601379395, -3.4605493545532227, -0.7427917122840881, -3.5550684928894043, -1.5688937902450562, -0.0022972640581429005, -1.618321180343628, -3.1257143020629883, -2.5822315216064453, -0.01128846500068903, -0.9187177419662476, -4.135804176330566, -4.6638407707214355, -0.010098201222717762, -1.5929043292999268]"
10_hat_negation_negation_sref,Chris didn't knit a hat and George didn't knit a hat either. The hat was very colorful.,0,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁and|▁George|▁didn|'|t|▁kn|it|▁a|▁hat|▁either|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.752389907836914, -0.8081606030464172, -0.0002503081923350692, -10.511853218078613, -1.2931469678878784, -3.245088815689087, -3.3425023555755615, -3.425178050994873, -10.819096565246582, -1.475570559501648, -0.0031670196913182735, -0.0004400238685775548, -1.705808162689209, -0.0011069605825468898, -0.2842431366443634, -1.0192760229110718, -3.8503804206848145, -0.5260975956916809, -3.631023406982422, -3.6488447189331055, -2.064016819000244, -4.632913589477539, -6.098033905029297, -0.011015673168003559, -1.8820154666900635]"
10_hat_negation_negation_pref,Chris didn't knit a hat and George didn't knit a hat either. The hats were very colorful.,0,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁and|▁George|▁didn|'|t|▁kn|it|▁a|▁hat|▁either|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.752389907836914, -0.8081606030464172, -0.0002503081923350692, -10.511853218078613, -1.2931469678878784, -3.245088815689087, -3.3425023555755615, -3.425178050994873, -10.819096565246582, -1.475570559501648, -0.0031670196913182735, -0.0004400238685775548, -1.705808162689209, -0.0011069605825468898, -0.2842431366443634, -1.0192760229110718, -3.8503804206848145, -0.5260975956916809, -3.631023406982422, -4.261476516723633, -0.029159285128116608, -1.2021074295043945, -4.489492416381836, -5.414261341094971, -0.010661900974810123, -1.7107244729995728]"
10_hat_know_doubt_sref,I know that Chris knitted a hat but I doubt that George knitted a hat. The hat was very colorful.,1,▁I|▁know|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-3.9444615840911865, -2.1107523441314697, -8.852396011352539, -12.256214141845703, -2.640847682952881, -1.9984629154205322, -3.10036039352417, -6.107314109802246, -0.7734935879707336, -6.159532070159912, -1.289705514907837, -8.676738739013672, -3.119872570037842, -0.16658064723014832, -1.4894524812698364, -1.0796318054199219, -0.7104590535163879, -3.8135170936584473, -3.360949754714966, -1.989734172821045, -4.498118877410889, -6.1286444664001465, -0.010159682482481003, -1.4338042736053467]"
10_hat_know_doubt_pref,I know that Chris knitted a hat but I doubt that George knitted a hat. The hats were very colorful.,0,▁I|▁know|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-3.9444615840911865, -2.1107523441314697, -8.852396011352539, -12.256214141845703, -2.640847682952881, -1.9984629154205322, -3.10036039352417, -6.107314109802246, -0.7734935879707336, -6.159532070159912, -1.289705514907837, -8.676738739013672, -3.119872570037842, -0.16658064723014832, -1.4894524812698364, -1.0796318054199219, -0.7104590535163879, -3.8135170936584473, -5.805583953857422, -0.05840863287448883, -1.7130860090255737, -3.8636162281036377, -5.8657331466674805, -0.011345159262418747, -1.3956279754638672]"
10_hat_two_doubt_sref,I know that Chris knitted two hats but I doubt that George knitted a hat. The hat was very colorful.,0,▁I|▁know|▁that|▁Chris|▁kn|itted|▁two|▁h|ats|▁but|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-3.9444615840911865, -2.1107523441314697, -8.852396011352539, -12.256214141845703, -2.640847682952881, -5.312773704528809, -2.909669876098633, -0.01393517479300499, -5.992199420928955, -1.1597317457199097, -6.3516926765441895, -1.1214311122894287, -9.11783504486084, -3.2689714431762695, -0.12639671564102173, -2.6244468688964844, -0.9557591676712036, -0.9391830563545227, -3.617032766342163, -3.813401460647583, -1.980912208557129, -4.559660911560059, -6.320953845977783, -0.011638598516583443, -1.6481317281723022]"
10_hat_two_doubt_pref,I know that Chris knitted two hats but I doubt that George knitted a hat. The hats were very colorful.,1,▁I|▁know|▁that|▁Chris|▁kn|itted|▁two|▁h|ats|▁but|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-3.9444615840911865, -2.1107523441314697, -8.852396011352539, -12.256214141845703, -2.640847682952881, -5.312773704528809, -2.909669876098633, -0.01393517479300499, -5.992199420928955, -1.1597317457199097, -6.3516926765441895, -1.1214311122894287, -9.11783504486084, -3.2689714431762695, -0.12639671564102173, -2.6244468688964844, -0.9557591676712036, -0.9391830563545227, -3.617032766342163, -3.891629457473755, -0.028183450922369957, -1.4878077507019043, -4.287885665893555, -5.715641975402832, -0.011727792210876942, -1.551325798034668]"
10_hat_know_know_sref,I know that Chris knitted a hat and I know that George knitted a hat as well. The hat was very colorful.,0,▁I|▁know|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁know|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-3.9444615840911865, -2.1107523441314697, -8.852396011352539, -12.256214141845703, -2.640847682952881, -1.9984629154205322, -3.10036039352417, -2.6116602420806885, -3.2102065086364746, -2.061995267868042, -0.3249708414077759, -7.274285316467285, -1.8135312795639038, -0.07570605725049973, -0.3020707666873932, -0.6177374124526978, -4.39059591293335, -0.08056584745645523, -0.6608549356460571, -3.8562638759613037, -3.223060131072998, -2.900332450866699, -3.999521493911743, -5.520073890686035, -0.008915025740861893, -1.5140025615692139]"
10_hat_know_know_pref,I know that Chris knitted a hat and I know that George knitted a hat as well. The hats were very colorful.,1,▁I|▁know|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁know|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-3.9444615840911865, -2.1107523441314697, -8.852396011352539, -12.256214141845703, -2.640847682952881, -1.9984629154205322, -3.10036039352417, -2.6116602420806885, -3.2102065086364746, -2.061995267868042, -0.3249708414077759, -7.274285316467285, -1.8135312795639038, -0.07570605725049973, -0.3020707666873932, -0.6177374124526978, -4.39059591293335, -0.08056584745645523, -0.6608549356460571, -3.8562638759613037, -4.1019206047058105, -0.015970995649695396, -1.3337701559066772, -3.910773515701294, -5.354173183441162, -0.008643358945846558, -1.497074007987976]"
10_hat_doubt_know_sref,I doubt that Chris knitted a hat but I know that George knitted a hat. The hat was very colorful.,1,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁know|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.04864501953125, -1.5054593086242676, -9.128265380859375, -12.917366027832031, -3.886624813079834, -3.065103530883789, -3.239306926727295, -5.154681205749512, -1.3775054216384888, -2.7711527347564697, -1.3324167728424072, -7.816929817199707, -2.855900526046753, -0.2503710389137268, -1.1117311716079712, -0.9913511872291565, -0.9429260492324829, -3.6330466270446777, -2.840960741043091, -1.4420052766799927, -4.2153520584106445, -5.563441276550293, -0.008007684722542763, -1.6775391101837158]"
10_hat_doubt_know_pref,I doubt that Chris knitted a hat but I know that George knitted a hat. The hats were very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁know|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.04864501953125, -1.5054593086242676, -9.128265380859375, -12.917366027832031, -3.886624813079834, -3.065103530883789, -3.239306926727295, -5.154681205749512, -1.3775054216384888, -2.7711527347564697, -1.3324167728424072, -7.816929817199707, -2.855900526046753, -0.2503710389137268, -1.1117311716079712, -0.9913511872291565, -0.9429260492324829, -3.6330466270446777, -5.415961265563965, -0.05552203580737114, -1.325037956237793, -3.932913303375244, -5.285314559936523, -0.0085811922326684, -1.404386281967163]"
10_hat_doubt_two_sref,I doubt that Chris knitted a hat but I know that George knitted two hats. The hat was very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁know|▁that|▁George|▁kn|itted|▁two|▁h|ats|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.04864501953125, -1.5054593086242676, -9.128265380859375, -12.917366027832031, -3.886624813079834, -3.065103530883789, -3.239306926727295, -5.154681205749512, -1.3775054216384888, -2.7711527347564697, -1.3324167728424072, -7.816929817199707, -2.855900526046753, -0.2503710389137268, -4.192946910858154, -1.5908172130584717, -0.0030484178569167852, -1.621543049812317, -3.176980495452881, -3.5754082202911377, -3.0509495735168457, -4.443994045257568, -5.881721496582031, -0.009969914332032204, -1.8878010511398315]"
10_hat_doubt_two_pref,I doubt that Chris knitted a hat but I know that George knitted two hats. The hats were very colorful.,1,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁know|▁that|▁George|▁kn|itted|▁two|▁h|ats|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.04864501953125, -1.5054593086242676, -9.128265380859375, -12.917366027832031, -3.886624813079834, -3.065103530883789, -3.239306926727295, -5.154681205749512, -1.3775054216384888, -2.7711527347564697, -1.3324167728424072, -7.816929817199707, -2.855900526046753, -0.2503710389137268, -4.192946910858154, -1.5908172130584717, -0.0030484178569167852, -1.621543049812317, -3.176980495452881, -3.145493745803833, -0.018282586708664894, -0.9285386800765991, -4.364032745361328, -5.033308029174805, -0.010796467773616314, -1.8700978755950928]"
10_hat_doubt_doubt_sref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hat was very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.04864501953125, -1.5054593086242676, -9.128265380859375, -12.917366027832031, -3.886624813079834, -3.065103530883789, -3.239306926727295, -3.249032735824585, -4.123363971710205, -2.0306553840637207, -0.27500075101852417, -6.986168384552002, -2.4922375679016113, -0.11878960579633713, -0.301452100276947, -0.4736631512641907, -5.107935905456543, -0.2699216306209564, -0.35684436559677124, -3.7248992919921875, -3.2660231590270996, -2.2715377807617188, -4.611700057983398, -6.905605316162109, -0.015844281762838364, -1.8875470161437988]"
10_hat_doubt_doubt_pref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hats were very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.04864501953125, -1.5054593086242676, -9.128265380859375, -12.917366027832031, -3.886624813079834, -3.065103530883789, -3.239306926727295, -3.249032735824585, -4.123363971710205, -2.0306553840637207, -0.27500075101852417, -6.986168384552002, -2.4922375679016113, -0.11878960579633713, -0.301452100276947, -0.4736631512641907, -5.107935905456543, -0.2699216306209564, -0.35684436559677124, -3.7248992919921875, -4.8522515296936035, -0.027369409799575806, -1.7837724685668945, -4.446814060211182, -6.734557628631592, -0.020694877952337265, -1.821767807006836]"
10_hat_managed_failed_sref,Chris managed to knit a hat but George failed to knit a hat. The hat was very colorful.,1,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-8.929645538330078, -0.4825628697872162, -9.779073715209961, -0.7372860908508301, -1.8528721332550049, -3.3115627765655518, -6.716427326202393, -10.59887981414795, -5.881115913391113, -0.8958340287208557, -2.6321218013763428, -0.0014230611268430948, -0.9716147184371948, -1.3721200227737427, -1.0451939105987549, -2.8897624015808105, -3.2654237747192383, -1.786241888999939, -4.564347267150879, -6.606783390045166, -0.007671419531106949, -1.7062342166900635]"
10_hat_managed_failed_pref,Chris managed to knit a hat but George failed to knit a hat. The hats were very colorful.,0,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-8.929645538330078, -0.4825628697872162, -9.779073715209961, -0.7372860908508301, -1.8528721332550049, -3.3115627765655518, -6.716427326202393, -10.59887981414795, -5.881115913391113, -0.8958340287208557, -2.6321218013763428, -0.0014230611268430948, -0.9716147184371948, -1.3721200227737427, -1.0451939105987549, -2.8897624015808105, -5.547869682312012, -0.06431636959314346, -0.6988865733146667, -4.639105796813965, -5.619407653808594, -0.006203325465321541, -1.5295612812042236]"
10_hat_two_failed_sref,Chris managed to knit two hats but George failed to knit a hat. The hat was very colorful.,0,▁Chris|▁managed|▁to|▁kn|it|▁two|▁h|ats|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-8.929645538330078, -0.4825628697872162, -9.779073715209961, -0.7372860908508301, -4.351622581481934, -2.8605172634124756, -0.01930086873471737, -6.700981140136719, -10.506863594055176, -5.981324672698975, -0.6183947920799255, -1.8794317245483398, -0.0008036244544200599, -1.3340216875076294, -1.6261686086654663, -1.2676557302474976, -2.8328680992126465, -3.275312662124634, -2.026498317718506, -5.041909217834473, -6.812173843383789, -0.0077369543723762035, -2.079437017440796]"
10_hat_two_failed_pref,Chris managed to knit two hats but George failed to knit a hat. The hats were very colorful.,1,▁Chris|▁managed|▁to|▁kn|it|▁two|▁h|ats|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-8.929645538330078, -0.4825628697872162, -9.779073715209961, -0.7372860908508301, -4.351622581481934, -2.8605172634124756, -0.01930086873471737, -6.700981140136719, -10.506863594055176, -5.981324672698975, -0.6183947920799255, -1.8794317245483398, -0.0008036244544200599, -1.3340216875076294, -1.6261686086654663, -1.2676557302474976, -2.8328680992126465, -3.5828440189361572, -0.01783793419599533, -0.6300675868988037, -4.431532859802246, -5.3369879722595215, -0.00643953075632453, -2.0502538681030273]"
10_hat_managed_managed_sref,Chris managed to knit a hat and George managed to knit a hat as well. The hat was very colorful.,0,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-8.929645538330078, -0.4825628697872162, -9.779073715209961, -0.7372860908508301, -1.8528721332550049, -3.3115627765655518, -2.3684353828430176, -11.732486724853516, -3.252326726913452, -0.05967588350176811, -1.60739004611969, -0.0009812070056796074, -0.38429513573646545, -2.1736936569213867, -3.308767557144165, -0.03966440260410309, -0.5667523741722107, -3.204425811767578, -2.701713800430298, -2.22208833694458, -4.035290241241455, -6.23477840423584, -0.009625335223972797, -2.268014430999756]"
10_hat_managed_managed_pref,Chris managed to knit a hat and George managed to knit a hat as well. The hats were very colorful.,1,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-8.929645538330078, -0.4825628697872162, -9.779073715209961, -0.7372860908508301, -1.8528721332550049, -3.3115627765655518, -2.3684353828430176, -11.732486724853516, -3.252326726913452, -0.05967588350176811, -1.60739004611969, -0.0009812070056796074, -0.38429513573646545, -2.1736936569213867, -3.308767557144165, -0.03966440260410309, -0.5667523741722107, -3.204425811767578, -3.5397465229034424, -0.012038551270961761, -0.8572096228599548, -3.742408275604248, -6.014678001403809, -0.008862210437655449, -2.1713979244232178]"
10_hat_failed_managed_sref,Chris failed to knit a hat but George managed to knit a hat. The hat was very colorful.,1,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-11.2141695022583, -0.4851188659667969, -10.405389785766602, -1.28555166721344, -2.257455825805664, -3.422541618347168, -5.473217010498047, -11.173956871032715, -2.8992018699645996, -0.2744330167770386, -1.7085769176483154, -0.0010729038622230291, -0.7711586356163025, -1.8052027225494385, -1.405564308166504, -3.2344892024993896, -2.4676413536071777, -1.228240966796875, -3.734683036804199, -6.560612678527832, -0.00822502002120018, -1.8074877262115479]"
10_hat_failed_managed_pref,Chris failed to knit a hat but George managed to knit a hat. The hats were very colorful.,0,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-11.2141695022583, -0.4851188659667969, -10.405389785766602, -1.28555166721344, -2.257455825805664, -3.422541618347168, -5.473217010498047, -11.173956871032715, -2.8992018699645996, -0.2744330167770386, -1.7085769176483154, -0.0010729038622230291, -0.7711586356163025, -1.8052027225494385, -1.405564308166504, -3.2344892024993896, -4.753805637359619, -0.04133795201778412, -0.7064060568809509, -4.202744483947754, -5.941749572753906, -0.006730860564857721, -1.6025519371032715]"
