id,sentence,type,pronoun,tokens,log_probs
12_ticket_know,I know that Thomas booked tickets in advance. He also made a hotel reservation.,know,subj,I| know| that| Thomas| booked| tickets| in| advance|.| He| also| made| a| hotel| reservation|.,-4.2624497|-2.3896077|-9.550274|-11.067733|-5.9331737|-4.0489326|-1.4068052|-2.3347259|-2.704826|-4.150995|-3.0550761|-1.3816649|-1.6027136|-0.051047865|-0.83007944
12_ticket_doubt,I doubt that Thomas booked tickets in advance. They were much cheaper than he expected.,doubt,it,I| doubt| that| Thomas| booked| tickets| in| advance|.| They| were| much| cheaper| than| he| expected|.,-8.071886|-1.9201448|-9.156424|-12.663067|-5.5924206|-3.0214674|-0.77076966|-1.5068653|-4.468987|-2.4853015|-6.8650045|-3.1610708|-2.2908347|-5.187841|-1.5432382|-0.5771182
12_ticket_doubt,I doubt that Thomas booked tickets in advance. He didn't even show up at the airport until an hour before the flight.,doubt,subj,I| doubt| that| Thomas| booked| tickets| in| advance|.| He| didn|'t| even| show| up| at| the| airport| until| an| hour| before| the| flight|.,-8.07281|-1.919848|-9.145605|-12.63016|-5.611099|-3.0154202|-0.78382933|-1.503026|-1.9232769|-3.753208|-0.29966065|-2.5444758|-6.332203|-0.21812022|-1.66428|-0.38946536|-1.251196|-2.0703127|-2.8176963|-0.0033195463|-0.19115745|-1.0505606|-0.19857314|-1.1181557
12_ticket_modal,Thomas wants to book tickets in advance and they are much cheaper than he expected.,modal,it,Thomas| wants| to| book| tickets| in| advance| and| they| are| much| cheaper| than| he| expected|.,-9.069409|-0.5180453|-9.1524315|-4.546171|-4.105646|-1.0082203|-2.8394876|-5.686942|-1.5774863|-4.939933|-0.14244851|-2.284717|-5.2374487|-2.0678062|-0.34502122
12_ticket_modal,Thomas wants to book tickets in advance and he started to look for cheap flights.,modal,subj,Thomas| wants| to| book| tickets| in| advance| and| he| started| to| look| for| cheap| flights|.,-9.06939|-0.517298|-9.156462|-4.5036817|-4.100774|-1.0134361|-2.8455577|-2.804201|-8.939457|-1.5809994|-1.8245739|-0.49737155|-3.472803|-1.2575096|-2.1818118
12_ticket_managed,Thomas managed to book tickets. They were much cheaper than he expected.,managed,it,Thomas| managed| to| book| tickets|.| They| were| much| cheaper| than| he| expected|.,-10.682319|-0.18648024|-8.531566|-4.555467|-4.693646|-4.027773|-1.780719|-6.439016|-1.2305002|-0.4702633|-1.7395307|-1.3990422|-0.7421825
12_ticket_managed,Thomas managed to book tickets. He also made a hotel reservation.,managed,subj,Thomas| managed| to| book| tickets|.| He| also| made| a| hotel| reservation|.,-10.682672|-0.18781301|-8.528586|-4.544696|-4.7066383|-2.8626618|-3.8581004|-3.5485377|-1.6632426|-3.4307706|-0.08274677|-1.0477469
12_ticket_failed,Thomas failed to book tickets. They were much cheaper than he expected.,failed,it,Thomas| failed| to| book| tickets|.| They| were| much| cheaper| than| he| expected|.,-10.697364|-0.22600864|-8.480525|-4.580275|-4.573101|-4.947813|-2.4138377|-7.7429137|-3.4074368|-1.8245538|-4.599247|-1.0405114|-0.23579621
12_ticket_failed,Thomas failed to book tickets. He also didn't show up at the airport until an hour before the flight.,failed,subj,Thomas| failed| to| book| tickets|.| He| also| didn|'t| show| up| at| the| airport| until| an| hour| before| the| flight|.,-10.697455|-0.22471346|-8.477436|-4.584273|-4.570326|-3.4200206|-4.9112988|-2.7266536|-0.38042966|-4.141586|-0.17725652|-1.4460979|-0.30615646|-0.7583611|-4.0247173|-3.534923|-0.009875638|-0.39865655|-0.91934806|-0.20829824|-1.1083789
13_bed_affirmative,Luke bought beds and they were delivered the next day.,affirmative,it,Luke| bought| beds| and| they| were| delivered| the| next| day|.,-10.498873|-13.405092|-1.3496534|-6.1533637|-1.7705377|-0.51538485|-2.095662|-0.28823623|-0.13827011|-0.51268667
13_bed_affirmative,Luke bought beds and he also got a new dresser.,affirmative,subj,Luke| bought| beds| and| he| also| got| a| new| dress|er|.,-10.498642|-13.400047|-1.3498666|-5.9755163|-4.0367975|-2.4655206|-1.1924388|-2.5668979|-3.6101947|-0.017917482|-1.3304504
13_bed_negated,Luke didn't buy beds and they were delivered the next day.,negated,it,Luke| didn|'t| buy| beds| and| they| were| delivered| the| next| day|.,-7.2799025|-0.32699606|-6.2857804|-13.619648|-3.5632696|-5.16924|-2.1048474|-6.1446304|-2.7292078|-0.558521|-0.16328095|-0.66643554
13_bed_negated,Luke didn't buy beds and he also refused to get a new dresser.,negated,subj,Luke| didn|'t| buy| beds| and| he| also| refused| to| get| a| new| dress|er|.,-7.2796636|-0.32377428|-6.288214|-13.601368|-3.555038|-3.051332|-5.5383587|-4.466675|-0.10650519|-3.6947298|-1.2641759|-2.1379898|-4.068709|-0.011671525|-0.8149959
13_bed_know,I know that Luke bought beds. They were delivered the next day.,know,it,I| know| that| Luke| bought| beds|.| They| were| delivered| the| next| day|.,-4.262161|-2.389985|-9.405072|-7.9796705|-12.637728|-3.3127367|-3.747477|-1.9620403|-2.1127412|-3.2551243|-2.8247929|-0.188248|-0.8107461
13_bed_know,I know that Luke bought beds. He also got a new dresser.,know,subj,I| know| that| Luke| bought| beds|.| He| also| got| a| new| dress|er|.,-4.2626925|-2.3908386|-9.410399|-7.994384|-12.625176|-3.3141572|-2.0051527|-3.6571739|-3.6067128|-1.107874|-2.3022377|-3.5631962|-0.008495936|-1.6291344
13_bed_doubt,I doubt that Luke bought beds. They were delivered the next day.,doubt,it,I| doubt| that| Luke| bought| beds|.| They| were| delivered| the| next| day|.,-8.071996|-1.9205987|-9.932218|-8.001726|-13.153864|-2.732246|-3.3224761|-1.8273481|-5.9223704|-4.9796653|-1.6375805|-0.24193609|-0.98340356
13_bed_doubt,I doubt that Luke bought beds. He didn't get a mattress either.,doubt,subj,I| doubt| that| Luke| bought| beds|.| He| didn|'t| get| a| mattress| either|.,-8.072808|-1.9216883|-9.935316|-8.015253|-13.135457|-2.7314622|-1.496184|-4.0736637|-0.24531618|-4.8783846|-2.5681746|-3.8323445|-3.7827988|-0.6831214
13_bed_modal,Luke wants to buy beds and they are delivered the next day.,modal,it,Luke| wants| to| buy| beds| and| they| are| delivered| the| next| day|.,-9.490581|-0.5191505|-5.502275|-12.757024|-2.2548168|-5.7325277|-2.2041166|-5.8957686|-2.680219|-0.30017337|-0.09278065|-0.57882774
13_bed_modal,Luke wants to buy beds and he also wants to get a dresser.,modal,subj,Luke| wants| to| buy| beds| and| he| also| wants| to| get| a| dress|er|.,-9.4905815|-0.5191507|-5.502279|-12.757026|-2.2548168|-4.1856894|-4.611606|-0.5372418|-0.25552398|-2.7577016|-1.2817986|-5.486743|-0.10876101|-1.2518119
13_bed_managed,Luke managed to buy beds. They were delivered the next day.,managed,it,Luke| managed| to| buy| beds|.| They| were| delivered| the| next| day|.,-10.013466|-0.3900233|-7.0997095|-13.182221|-3.2762787|-2.9416747|-0.95806307|-5.928428|-2.16457|-0.49128804|-0.19078892|-0.78282976
13_bed_managed,Luke managed to buy beds. He also got a new dresser.,managed,subj,Luke| managed| to| buy| beds|.| He| also| got| a| new| dress|er|.,-10.014248|-0.3864077|-7.0893426|-13.169775|-3.2810965|-1.8533131|-2.6806357|-2.489364|-1.2400908|-3.4086988|-3.7337823|-0.11695754|-2.0386717
13_bed_failed,Luke failed to buy beds. They were delivered the next day.,failed,it,Luke| failed| to| buy| beds|.| They| were| delivered| the| next| day|.,-10.238472|-0.1981074|-7.5695105|-12.710453|-2.4049718|-4.1067324|-2.3273923|-4.9406176|-3.1487706|-0.61235344|-0.14486702|-0.9869118
13_bed_failed,Luke failed to buy beds. He didn't get a mattress either.,failed,subj,Luke| failed| to| buy| beds|.| He| didn|'t| get| a| mattress| either|.,-10.238294|-0.20170458|-7.575084|-12.718044|-2.4013507|-2.1234298|-3.4441164|-0.40792218|-3.7680385|-2.0104434|-3.2887902|-3.1728551|-0.39276546
14_gin_affirmative,Dan drank gin tonics and they were very strong.,affirmative,it,Dan| drank| gin| ton|ics| and| they| were| very| strong|.,-11.274361|-7.546666|-5.857197|-0.46255025|-1.4672768|-5.6111183|-3.3368526|-3.1489282|-2.2622721|-0.66540086
14_gin_affirmative,Dan drank gin tonics and he regretted it the next morning.,affirmative,subj,Dan| drank| gin| ton|ics| and| he| regretted| it| the| next| morning|.,-11.274363|-7.546667|-5.857197|-0.46255025|-1.4672738|-5.333657|-9.978028|-1.1111134|-3.5691514|-0.8145434|-0.6853742|-0.45575553
14_gin_negated,Dan didn't drink gin tonics and they were very strong.,negated,it,Dan| didn|'t| drink| gin| ton|ics| and| they| were| very| strong|.,-7.399684|-0.29838684|-7.379728|-7.8921623|-6.715231|-1.0964162|-3.3704097|-4.900873|-1.7656182|-4.6333523|-3.1143324|-0.591836
14_gin_negated,Dan didn't drink gin tonics and he left before everyone else was drunk.,negated,subj,Dan| didn|'t| drink| gin| ton|ics| and| he| left| before| everyone| else| was| drunk|.,-7.399684|-0.2983859|-7.3797274|-7.892163|-6.715233|-1.0964162|-3.3704088|-1.363837|-7.496245|-3.4538164|-5.72231|-0.17244208|-3.6621273|-3.5899742|-0.6444621
14_gin_know,I know that Dan drank gin tonics. They were very strong.,know,it,I| know| that| Dan| drank| gin| ton|ics|.| They| were| very| strong|.,-4.262328|-2.393281|-9.490577|-11.414676|-7.3100467|-6.431377|-0.48574987|-1.7449505|-4.459364|-1.0349689|-3.9954865|-2.7026732|-0.99261564
14_gin_know,I know that Dan drank gin tonics. He regretted it in the morning.,know,subj,I| know| that| Dan| drank| gin| ton|ics|.| He| regretted| it| in| the| morning|.,-4.2623034|-2.389644|-9.490781|-11.412884|-7.3239503|-6.422014|-0.48989424|-1.7466686|-2.1489577|-11.461966|-2.3084323|-3.832419|-0.14218229|-0.1320089|-0.77689284
14_gin_doubt,I doubt that Dan drank gin tonics. They were very strong.,doubt,it,I| doubt| that| Dan| drank| gin| ton|ics|.| They| were| very| strong|.,-8.07343|-1.923314|-9.295164|-11.890897|-7.3024516|-6.5282793|-1.0456192|-1.4850928|-4.5804796|-1.5951164|-4.1062555|-6.110475|-1.9321153
14_gin_doubt,I doubt that Dan drank gin tonics. He didn't get any other drinks either.,doubt,subj,I| doubt| that| Dan| drank| gin| ton|ics|.| He| didn|'t| get| any| other| drinks| either|.,-8.073432|-1.9233135|-9.3071165|-11.90054|-7.293993|-6.525479|-1.0549638|-1.4885254|-1.9022334|-3.1626728|-0.5864598|-5.803849|-4.9938254|-6.346104|-2.3883278|-2.921906|-0.67457455
14_gin_modal,Dan wants to drink gin tonics and they are very strong.,modal,it,Dan| wants| to| drink| gin| ton|ics| and| they| are| very| strong|.,-8.815339|-0.36914003|-7.837981|-7.629641|-5.1733055|-0.8674573|-1.879819|-7.5639873|-2.7475278|-4.060176|-3.9488335|-0.9448855
14_gin_modal,Dan wants to drink gin tonics and he cannot wait for dry January to be over.,modal,subj,Dan| wants| to| drink| gin| ton|ics| and| he| cannot| wait| for| dry| January| to| be| over|.,-8.814405|-0.36873364|-7.8324904|-7.635355|-5.1936126|-0.8718248|-1.8808504|-4.597811|-6.613342|-3.6615505|-1.4973534|-9.510151|-0.7933193|-0.36669707|-0.59384775|-0.03946064|-0.51658994
14_gin_managed,Dan managed to mix gin tonics. They were very strong.,managed,it,Dan| managed| to| mix| gin| ton|ics|.| They| were| very| strong|.,-10.280511|-0.26139578|-9.376069|-9.746726|-6.899576|-0.44899598|-3.3672326|-3.7425761|-1.1429623|-3.4413235|-2.12538|-0.9218928
14_gin_managed,Dan managed to mix gin tonics. He served them with cucumbers.,managed,subj,Dan| managed| to| mix| gin| ton|ics|.| He| served| them| with| cuc|umbers|.,-10.2804785|-0.25963497|-9.376855|-9.736597|-6.8365397|-0.43705326|-3.3654065|-1.7584618|-4.296988|-0.55464536|-2.086721|-5.583418|-3.2906141|-1.9708104
14_gin_failed,Dan failed to mix gin tonics. They were very strong.,failed,it,Dan| failed| to| mix| gin| ton|ics|.| They| were| very| strong|.,-11.86247|-0.38347757|-10.329586|-9.74068|-7.3670454|-0.8234286|-1.9470947|-4.784213|-1.0229182|-4.6330667|-3.4173517|-0.9547233
14_gin_failed,Dan failed to mix gin tonics. He hadn't bough any tonic water.,failed,subj,Dan| failed| to| mix| gin| ton|ics|.| He| hadn|'t| b|ough| any| ton|ic| water|.,-11.862162|-0.38548222|-10.337189|-9.726296|-7.3370547|-0.83270377|-1.9515625|-1.7692071|-5.199262|-0.4511305|-8.86517|-6.922709|-2.8831644|-0.87653553|-0.024013389|-1.5172522|-0.78555906
15_bone_affirmative,David discovered bones on his archeological expedition and they likely belonged to an extinct bird species.,affirmative,it,David| discovered| bones| on| his| arche|ological| expedition| and| they| likely| belonged| to| an| extinct| bird| species|.,-10.932089|-11.502617|-2.9534898|-2.3765152|-8.867325|-0.03948308|-3.7392128|-2.702517|-3.3129404|-9.071396|-1.0147518|-0.006517906|-2.70178|-2.496101|-5.956148|-1.6606748|-0.78103447
15_bone_affirmative,David discovered bones on his archeological expedition and he brought them back to the lab for an extensive analysis.,affirmative,subj,David| discovered| bones| on| his| arche|ological| expedition| and| he| brought| them| back| to| the| lab| for| an| extensive| analysis|.,-10.931956|-11.515711|-2.9489408|-2.3658612|-8.810728|-0.039493192|-3.7685773|-2.7042644|-2.5736072|-3.072962|-0.21170808|-0.8029962|-0.48096392|-0.8961902|-1.5995507|-1.6505157|-4.5525885|-5.475186|-1.1723801|-0.21485844
15_bone_negated,David didn't discover bones on his archeological expedition and they likely belonged to an extinct bird species.,negated,it,David| didn|'t| discover| bones| on| his| arche|ological| expedition| and| they| likely| belonged| to| an| extinct| bird| species|.,-7.595983|-0.42429477|-9.835817|-11.170816|-3.5784442|-1.5259792|-10.201056|-0.030601328|-3.2201896|-5.3207617|-4.255871|-7.1695986|-2.5318923|-0.009005943|-1.7883873|-2.2595868|-5.5092897|-1.7224654|-0.78189576
15_bone_negated,David didn't discover bones on his archeological expedition and he also didn't find anything else worth analyzing.,negated,subj,David| didn|'t| discover| bones| on| his| arche|ological| expedition| and| he| also| didn|'t| find| anything| else| worth| analyzing|.,-7.596151|-0.42315513|-9.828284|-11.15974|-3.5777607|-1.5314581|-10.207534|-0.030470436|-3.2217274|-5.3306785|-1.7828807|-5.463977|-0.525648|-0.0048781596|-2.0357127|-3.5159268|-2.9062977|-4.330731|-8.264777|-0.6689047
15_bone_know,I know that David discovered bones on his archeological expedition. They likely belonged to an extinct bird species.,know,it,I| know| that| David| discovered| bones| on| his| arche|ological| expedition|.| They| likely| belonged| to| an| extinct| bird| species|.,-4.2623353|-2.3911152|-8.087545|-9.85294|-9.028257|-2.4947991|-1.7682987|-9.314268|-0.04361837|-3.590655|-1.6059296|-3.6516922|-8.173202|-0.97055864|-0.004940694|-2.4495163|-2.724344|-5.6767707|-2.084732|-1.0352465
15_bone_know,I know that David discovered bones on his archeological expedition. He brought them back to the lab for an extensive analysis.,know,subj,I| know| that| David| discovered| bones| on| his| arche|ological| expedition|.| He| brought| them| back| to| the| lab| for| an| extensive| analysis|.,-4.262405|-2.3917298|-8.086132|-9.845256|-9.042869|-2.4905949|-1.7573603|-9.343126|-0.044300813|-3.6011553|-1.6043584|-1.9996997|-3.152134|-0.5608551|-0.6410446|-0.81950283|-0.9157784|-2.607973|-2.1986346|-4.9607534|-4.56047|-1.072167|-0.60844994
15_bone_doubt,I doubt that David discovered bones on his archeological expedition. They likely belonged to an extinct bird species.,doubt,it,I| doubt| that| David| discovered| bones| on| his| arche|ological| expedition|.| They| likely| belonged| to| an| extinct| bird| species|.,-8.072716|-1.9201941|-8.33011|-10.081807|-10.574351|-2.941034|-1.635169|-9.3960495|-0.020596309|-2.9226341|-1.2493887|-4.1504526|-5.379269|-2.2854946|-0.009202512|-2.2060468|-3.6906397|-5.486745|-2.3781767|-1.0920155
15_bone_doubt,I doubt that David discovered bones on his archeological expedition. He also didn't find anything else worth analyzing.,doubt,subj,I| doubt| that| David| discovered| bones| on| his| arche|ological| expedition|.| He| also| didn|'t| find| anything| else| worth| analyzing|.,-8.072271|-1.9241599|-8.32147|-10.086106|-10.572678|-2.957135|-1.6364076|-9.376689|-0.020684352|-2.9397354|-1.2490606|-2.2401416|-6.104586|-3.06333|-0.4973439|-2.113823|-3.2979522|-2.4861493|-4.371468|-8.8941|-1.1202272
15_bone_modal,David wants to discover bones on his archeological expedition and they likely belong to an extinct bird.,modal,it,David| wants| to| discover| bones| on| his| arche|ological| expedition| and| they| likely| belong| to| an| extinct| bird|.,-9.358697|-0.39559954|-8.3082695|-12.726824|-4.020902|-2.4734082|-8.084163|-0.05875889|-3.1099699|-3.110964|-5.848583|-10.161873|-2.800411|-0.010560668|-2.6487155|-1.8686634|-5.645402|-1.0709511
15_bone_modal,David wants to discover bones on his archeological expedition and he is prepared to spend a long time at the excavation site.,modal,subj,David| wants| to| discover| bones| on| his| arche|ological| expedition| and| he| is| prepared| to| spend| a| long| time| at| the| excavation| site|.,-9.357579|-0.39560416|-8.306063|-12.728063|-4.001778|-2.4743772|-8.080264|-0.060016524|-3.157043|-3.109705|-2.0607405|-2.64782|-5.1959243|-0.20752826|-4.9967403|-1.7105988|-2.2474794|-0.057994824|-3.2869294|-1.4663231|-2.4007604|-0.38486564|-0.72541314
15_bone_managed,David managed to discover bones on his archeological expedition. They likely belonged to an extinct bird species.,managed,it,David| managed| to| discover| bones| on| his| arche|ological| expedition|.| They| likely| belonged| to| an| extinct| bird| species|.,-10.864706|-0.20952745|-8.18483|-12.84945|-3.8602235|-2.1469119|-9.487642|-0.047006667|-3.3263729|-1.4378577|-3.3001194|-8.595208|-0.9662155|-0.00875181|-2.433947|-2.5604875|-5.3032775|-1.7111573|-1.0558393
15_bone_managed,David managed to discover bones on his archeological expedition. He brought them back to the lab for an extensive analysis.,managed,subj,David| managed| to| discover| bones| on| his| arche|ological| expedition|.| He| brought| them| back| to| the| lab| for| an| extensive| analysis|.,-10.864855|-0.20983155|-8.182816|-12.85217|-3.861478|-2.1479785|-9.493979|-0.047093824|-3.3219562|-1.43832|-1.8031609|-3.1131105|-0.5134043|-0.5990515|-0.52125007|-0.87418354|-1.3869587|-2.0203226|-4.5235047|-4.8099995|-1.1291384|-0.3977206
15_bone_failed,David failed to discover bones on his archeological expedition. They likely belonged to an extinct bird species.,failed,it,David| failed| to| discover| bones| on| his| arche|ological| expedition|.| They| likely| belonged| to| an| extinct| bird| species|.,-11.303491|-0.29996997|-7.3911886|-10.919279|-3.7229598|-2.3649929|-8.198802|-0.02342172|-3.1370094|-1.7102562|-5.41234|-7.008542|-5.6509156|-0.037784524|-2.5321553|-2.2123115|-5.5742717|-1.8456868|-1.178858
15_bone_failed,David failed to discover bones on his archeological expedition. He also didn't find anything else worth analyzing.,failed,subj,David| failed| to| discover| bones| on| his| arche|ological| expedition|.| He| also| didn|'t| find| anything| else| worth| analyzing|.,-11.304381|-0.30079892|-7.38897|-10.912614|-3.7233226|-2.3658745|-8.205848|-0.023439415|-3.1401682|-1.7109346|-2.0612283|-3.8233175|-3.0741355|-0.50914085|-0.95227957|-2.9286215|-2.2852633|-4.224813|-7.826077|-0.6873292
16_house_affirmative,Lisa built houses and they are the most beautiful buildings I have ever seen.,affirmative,it,Lisa| built| houses| and| they| are| the| most| beautiful| buildings| I| have| ever| seen|.,-10.505747|-6.692562|-2.3834295|-5.5129595|-3.5816755|-4.277814|-1.7887069|-1.0499779|-4.758218|-1.0872626|-0.7263259|-0.121163815|-0.11465143|-0.44889623
16_house_affirmative,Lisa built houses and she made sure that every room gets a lot of sunlight.,affirmative,subj,Lisa| built| houses| and| she| made| sure| that| every| room| gets| a| lot| of| sunlight|.,-10.506181|-6.691751|-2.384139|-3.6348052|-4.170227|-2.6771548|-1.3131505|-3.1836872|-3.274522|-9.269528|-1.290195|-3.9194725|-0.013734926|-2.2007723|-0.53445214
16_house_negated,Lisa didn't build houses and they are the most beautiful buildings I have ever seen.,negated,it,Lisa| didn|'t| build| houses| and| they| are| the| most| beautiful| buildings| I| have| ever| seen|.,-6.691772|-0.29220423|-10.489213|-6.320387|-3.7584674|-4.86224|-5.866881|-4.0751905|-2.7407866|-3.8192904|-3.426946|-1.4153622|-1.0284263|-0.17823578|-0.17222814|-0.59187376
16_house_negated,Lisa didn't build houses and she lied about several other things as well.,negated,subj,Lisa| didn|'t| build| houses| and| she| lied| about| several| other| things| as| well|.,-6.6917963|-0.2861586|-10.494682|-6.3136873|-3.7540762|-1.8210393|-10.362587|-0.8196598|-8.357101|-2.1211803|-0.49851218|-2.398808|-0.038279537|-0.53202385
16_house_know,I know that Lisa built houses. They are the most beautiful buildings I have ever seen.,know,it,I| know| that| Lisa| built| houses|.| They| are| the| most| beautiful| buildings| I| have| ever| seen|.,-4.2621117|-2.3891885|-9.868627|-10.299901|-6.2269807|-2.9741085|-5.0882525|-2.900739|-4.5507226|-2.2200644|-1.2902635|-4.318398|-1.0534923|-0.8036249|-0.08640277|-0.060900465|-0.46096268
16_house_know,I know that Lisa built houses. She made sure that every room gets a lot of sunlight.,know,subj,I| know| that| Lisa| built| houses|.| She| made| sure| that| every| room| gets| a| lot| of| sunlight|.,-4.262421|-2.3921566|-9.868971|-10.2838955|-6.220617|-2.9766352|-1.9478786|-4.4381313|-3.5861752|-1.0641857|-3.643088|-2.9948442|-9.275586|-1.3475823|-3.5678215|-0.010843704|-1.8028809|-0.7427794
16_house_doubt,I doubt that Lisa built houses. They are the most beautiful buildings I have ever seen.,doubt,it,I| doubt| that| Lisa| built| houses|.| They| are| the| most| beautiful| buildings| I| have| ever| seen|.,-8.072854|-1.9223732|-10.123582|-10.40128|-7.126885|-2.50644|-5.348226|-2.6238008|-4.005262|-2.775159|-4.022624|-3.1336396|-1.3327932|-0.8518216|-0.1581085|-0.09249424|-0.62199277
16_house_doubt,I doubt that Lisa built houses. She lied about several other things as well.,doubt,subj,I| doubt| that| Lisa| built| houses|.| She| lied| about| several| other| things| as| well|.,-8.073015|-1.920192|-10.120254|-10.373505|-7.104157|-2.5026734|-1.6222653|-9.253921|-1.1239142|-6.7751565|-2.2646794|-0.16886845|-2.737586|-0.036694434|-0.6411933
16_house_modal,Lisa wants to build houses and they are the most beautiful buildings I have ever seen.,modal,it,Lisa| wants| to| build| houses| and| they| are| the| most| beautiful| buildings| I| have| ever| seen|.,-8.666427|-0.38742244|-5.606807|-5.9135237|-2.7722342|-6.061344|-2.2084334|-4.2152534|-3.0180376|-2.0508091|-4.5393453|-1.5621922|-0.83516943|-0.16230723|-0.05494413|-0.553085
16_house_modal,Lisa wants to build houses and she already bought several plots of land.,modal,subj,Lisa| wants| to| build| houses| and| she| already| bought| several| plots| of| land|.,-8.666434|-0.38979858|-5.6055226|-5.905524|-2.7684102|-3.1717114|-5.9769406|-5.22488|-5.6587873|-2.0114908|-0.38537416|-0.03476915|-1.200336
16_house_managed,Lisa managed to build houses. They are most beautiful buildings I have ever seen.,managed,it,Lisa| managed| to| build| houses|.| They| are| most| beautiful| buildings| I| have| ever| seen|.,-9.758957|-0.10292121|-7.366063|-8.21001|-4.3551292|-3.8061912|-2.4583614|-7.9802647|-2.8596988|-5.2061234|-3.0736282|-0.89794594|-0.20615567|-0.04548917|-0.52987045
16_house_managed,Lisa managed to build houses. She made sure that every room gets a lot of sunlight.,managed,subj,Lisa| managed| to| build| houses|.| She| made| sure| that| every| room| gets| a| lot| of| sunlight|.,-9.760426|-0.10013662|-7.362873|-8.192312|-4.3575377|-1.8620951|-4.0636992|-2.4951067|-1.4724975|-3.3993967|-4.03822|-8.27845|-1.1014206|-5.210156|-0.014487909|-1.7942294|-0.870934
16_house_failed,Lisa failed to build houses. They are most beautiful buildings I have ever seen.,failed,it,Lisa| failed| to| build| houses|.| They| are| most| beautiful| buildings| I| have| ever| seen|.,-11.307394|-0.17260803|-7.7019334|-9.373153|-3.2050138|-4.3234916|-3.5111904|-7.533868|-4.548518|-4.472597|-3.2481322|-0.7496521|-0.24323675|-0.08816752|-0.6559774
16_house_failed,Lisa failed to build houses. She lied about several other things as well.,failed,subj,Lisa| failed| to| build| houses|.| She| lied| about| several| other| things| as| well|.,-11.307918|-0.1721381|-7.7065964|-9.395959|-3.193314|-2.1242814|-6.999776|-1.3637027|-8.289917|-3.0073063|-0.789291|-1.691742|-0.016490774|-0.6194298
