id,sentence,type,expected,order,tokens,log_probs
9_letter_affirmative_negation,Carolyn wrote a card to her parents but she didn't write them a letter. The letter,affirmative_negation,0,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##didn|'t|##write|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-5.8254013|-8.106003|-9.351791|-11.228081|-10.524826|-10.092712|-19.131577|-13.240402|-11.88987|-8.920517|-9.7495575|-8.915283|-11.624756|-10.784088|-9.705933|-12.815269
9_letter_negation_affirmative,Carolyn didn't write a letter to her parents but she wrote them a card. The card,negation_affirmative,1,1,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-17.22113|-11.157303|-11.3100815|-9.537521|-9.031166|-8.891014|-8.8081665|-11.910774|-9.867638|-9.274536|-11.562317|-9.179649|-8.870583|-5.7608337|-11.222839|-10.75444|-8.308807|-12.8311
9_letter_negation_affirmative,Carolyn didn't write a letter to her parents but she wrote them a card. The letter,negation_affirmative,0,1,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-17.22113|-11.157303|-11.3100815|-9.537521|-9.031166|-8.891014|-8.8081665|-11.910774|-9.867638|-9.274536|-11.562317|-9.179649|-8.870583|-5.7608337|-11.222839|-10.75444|-10.003639|-12.83828
9_letter_negation_affirmative,Carolyn didn't write a card to her parents but she wrote them a letter. The letter,negation_affirmative,1,2,Car|olyn|##didn|'t|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-17.22113|-11.157303|-11.3100815|-9.537521|-5.80365|-8.189461|-8.352669|-11.994209|-9.714081|-8.997452|-11.186333|-8.884743|-8.422676|-7.9927444|-11.130157|-10.712929|-10.097511|-12.830315
9_letter_negation_affirmative,Carolyn didn't write a card to her parents but she wrote them a letter. The card,negation_affirmative,0,2,Car|olyn|##didn|'t|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-17.22113|-11.157303|-11.3100815|-9.537521|-5.80365|-8.189461|-8.352669|-11.994209|-9.714081|-8.997452|-11.186333|-8.884743|-8.422676|-7.9927444|-11.130157|-10.712929|-7.8912506|-12.844627
9_letter_know_doubt,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The letter,know_doubt,1,1,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##card|.|##The|##letter|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.293457|-12.561417|-9.120575|-9.067871|-8.753334|-8.470749|-11.238037|-9.271698|-9.63562|-14.775108|-4.3024445|-9.277466|-11.914795|-8.269653|-9.752014|-5.4281616|-10.469818|-10.834785|-9.720154|-12.753967
9_letter_know_doubt,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The card,know_doubt,0,1,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##card|.|##The|##card|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.293457|-12.561417|-9.120575|-9.067871|-8.753334|-8.470749|-11.238037|-9.271698|-9.63562|-14.775108|-4.3024445|-9.277466|-11.914795|-8.269653|-9.752014|-5.4281616|-10.469818|-10.834785|-6.5978394|-12.74147
9_letter_know_doubt,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The card,know_doubt,1,2,I|##know|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##letter|.|##The|##card|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.293457|-12.561417|-9.120575|-5.4052277|-8.012581|-8.25901|-11.113884|-9.271744|-9.498611|-14.894043|-4.265999|-9.223511|-11.71376|-7.5302734|-9.291229|-8.234589|-10.456116|-10.787643|-7.8012543|-12.800903
9_letter_know_doubt,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The letter,know_doubt,0,2,I|##know|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.293457|-12.561417|-9.120575|-5.4052277|-8.012581|-8.25901|-11.113884|-9.271744|-9.498611|-14.894043|-4.265999|-9.223511|-11.71376|-7.5302734|-9.291229|-8.234589|-10.456116|-10.787643|-9.379898|-12.7872925
9_letter_doubt_know,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The card,doubt_know,1,1,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##card|.|##The|##card|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.656799|-11.898705|-9.390121|-9.02417|-8.884605|-8.63443|-11.75296|-9.355469|-9.861725|-11.44352|-5.346176|-8.990234|-11.486992|-8.121223|-9.807655|-5.842453|-10.662659|-10.771965|-7.9228897|-12.770645
9_letter_doubt_know,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The letter,doubt_know,0,1,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##card|.|##The|##letter|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.656799|-11.898705|-9.390121|-9.02417|-8.884605|-8.63443|-11.75296|-9.355469|-9.861725|-11.44352|-5.346176|-8.990234|-11.486992|-8.121223|-9.807655|-5.842453|-10.662659|-10.771965|-9.704193|-12.784103
9_letter_doubt_know,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The letter,doubt_know,1,2,I|##doubt|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.656799|-11.898705|-9.390121|-5.9808273|-8.120277|-8.258965|-11.756226|-9.366768|-9.755356|-11.27034|-5.3033447|-8.99852|-11.411415|-7.4368896|-8.685059|-8.235779|-10.64241|-10.827919|-9.618347|-12.78183
9_letter_doubt_know,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The card,doubt_know,0,2,I|##doubt|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##letter|.|##The|##card|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.656799|-11.898705|-9.390121|-5.9808273|-8.120277|-8.258965|-11.756226|-9.366768|-9.755356|-11.27034|-5.3033447|-8.99852|-11.411415|-7.4368896|-8.685059|-8.235779|-10.64241|-10.827919|-8.021751|-12.791359
9_letter_affirmative_modal,Carolyn wrote a letter to her parents but she wanted to write them a card. The letter,affirmative_modal,1,1,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##but|##she|##wanted|##to|##write|##them|##a|##card|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-8.662621|-9.337212|-9.528229|-11.010002|-10.586884|-9.960587|-12.294632|-9.205963|-12.094475|-9.9835205|-8.390976|-6.507477|-11.304436|-10.594986|-10.306213|-12.7469635
9_letter_affirmative_modal,Carolyn wrote a letter to her parents but she wanted to write them a card. The card,affirmative_modal,0,1,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##but|##she|##wanted|##to|##write|##them|##a|##card|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-8.662621|-9.337212|-9.528229|-11.010002|-10.586884|-9.960587|-12.294632|-9.205963|-12.094475|-9.9835205|-8.390976|-6.507477|-11.304436|-10.594986|-8.017639|-12.751343
9_letter_affirmative_modal,Carolyn wrote a card to her parents but she wanted to write them a letter. The card,affirmative_modal,1,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##wanted|##to|##write|##them|##a|##letter|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-5.8254013|-8.106003|-9.351791|-11.228081|-10.524826|-10.092712|-12.37619|-9.050171|-11.56308|-9.382774|-8.287949|-8.763939|-11.161438|-10.77655|-8.200195|-12.797874
9_letter_affirmative_modal,Carolyn wrote a card to her parents but she wanted to write them a letter. The letter,affirmative_modal,0,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##wanted|##to|##write|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-5.8254013|-8.106003|-9.351791|-11.228081|-10.524826|-10.092712|-12.37619|-9.050171|-11.56308|-9.382774|-8.287949|-8.763939|-11.161438|-10.77655|-9.722557|-12.787369
9_letter_modal_affirmative,Carolyn wanted to write a letter to her parents but she wrote them a card. The card,modal_affirmative,1,1,Car|olyn|##wanted|##to|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.922424|-8.833054|-11.769814|-8.537186|-9.265526|-8.85585|-9.452454|-11.137917|-10.082558|-10.452988|-13.499222|-9.193314|-8.231705|-5.725754|-11.201477|-10.8906555|-8.936554|-12.753777
9_letter_modal_affirmative,Carolyn wanted to write a letter to her parents but she wrote them a card. The letter,modal_affirmative,0,1,Car|olyn|##wanted|##to|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.922424|-8.833054|-11.769814|-8.537186|-9.265526|-8.85585|-9.452454|-11.137917|-10.082558|-10.452988|-13.499222|-9.193314|-8.231705|-5.725754|-11.201477|-10.8906555|-10.483002|-12.754051
9_letter_modal_affirmative,Carolyn wanted to write a card to her parents but she wrote them a letter. The letter,modal_affirmative,1,2,Car|olyn|##wanted|##to|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.922424|-8.833054|-11.769814|-8.537186|-5.5436554|-7.8926773|-9.259445|-10.946899|-9.854752|-10.386429|-12.6822815|-8.690659|-8.290825|-8.52137|-11.048798|-10.707237|-10.586807|-12.792412
9_letter_modal_affirmative,Carolyn wanted to write a card to her parents but she wrote them a letter. The card,modal_affirmative,0,2,Car|olyn|##wanted|##to|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.922424|-8.833054|-11.769814|-8.537186|-5.5436554|-7.8926773|-9.259445|-10.946899|-9.854752|-10.386429|-12.6822815|-8.690659|-8.290825|-8.52137|-11.048798|-10.707237|-8.40612|-12.812859
9_letter_managed_failed,Carolyn managed to write a letter to her parents but failed to write them a card. The letter,managed_failed,1,1,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|##but|##failed|##to|##write|##them|##a|##card|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.322834|-9.190643|-11.51564|-8.618057|-8.509308|-9.058083|-9.355553|-10.865372|-10.143051|-14.708141|-9.458893|-12.654991|-10.950485|-8.89579|-5.6878357|-11.423904|-10.538918|-9.893646|-12.807716
9_letter_managed_failed,Carolyn managed to write a letter to her parents but failed to write them a card. The card,managed_failed,0,1,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|##but|##failed|##to|##write|##them|##a|##card|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.322834|-9.190643|-11.51564|-8.618057|-8.509308|-9.058083|-9.355553|-10.865372|-10.143051|-14.708141|-9.458893|-12.654991|-10.950485|-8.89579|-5.6878357|-11.423904|-10.538918|-7.192734|-12.811836
9_letter_managed_failed,Carolyn managed to write a card to her parents but failed to write them a letter. The card,managed_failed,1,2,Car|olyn|##managed|##to|##write|##a|##card|##to|##her|##parents|##but|##failed|##to|##write|##them|##a|##letter|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.322834|-9.190643|-11.51564|-8.618057|-5.906067|-8.139641|-8.92569|-10.68322|-9.96106|-13.412361|-9.290146|-11.551613|-9.125847|-8.838295|-8.334122|-11.420074|-10.543755|-8.009689|-12.887184
9_letter_managed_failed,Carolyn managed to write a card to her parents but failed to write them a letter. The letter,managed_failed,0,2,Car|olyn|##managed|##to|##write|##a|##card|##to|##her|##parents|##but|##failed|##to|##write|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.322834|-9.190643|-11.51564|-8.618057|-5.906067|-8.139641|-8.92569|-10.68322|-9.96106|-13.412361|-9.290146|-11.551613|-9.125847|-8.838295|-8.334122|-11.420074|-10.543755|-9.717201|-12.871796
9_letter_failed_managed,Carolyn failed to write a letter to her parents but managed to write them a card. The card,failed_managed,1,1,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|##but|##managed|##to|##write|##them|##a|##card|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.325935|-9.441116|-11.211174|-9.10199|-8.313004|-9.122444|-9.388847|-11.337402|-9.921539|-12.484516|-8.203934|-11.237198|-10.494186|-8.631233|-5.827606|-11.320618|-10.465073|-8.155075|-12.708397
9_letter_failed_managed,Carolyn failed to write a letter to her parents but managed to write them a card. The letter,failed_managed,0,1,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|##but|##managed|##to|##write|##them|##a|##card|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.325935|-9.441116|-11.211174|-9.10199|-8.313004|-9.122444|-9.388847|-11.337402|-9.921539|-12.484516|-8.203934|-11.237198|-10.494186|-8.631233|-5.827606|-11.320618|-10.465073|-9.750938|-12.714615
9_letter_failed_managed,Carolyn failed to write a card to her parents but managed to write them a letter. The letter,failed_managed,1,2,Car|olyn|##failed|##to|##write|##a|##card|##to|##her|##parents|##but|##managed|##to|##write|##them|##a|##letter|.|##The|##letter|<|endoftext|>,-7.958357|-13.49691|-11.325935|-9.441116|-11.211174|-9.10199|-6.614464|-8.435074|-9.21183|-11.360947|-9.772614|-11.914322|-8.288605|-11.0009|-9.960678|-8.2838745|-7.5526886|-11.279221|-10.474953|-9.891548|-12.725494
9_letter_failed_managed,Carolyn failed to write a card to her parents but managed to write them a letter. The card,failed_managed,0,2,Car|olyn|##failed|##to|##write|##a|##card|##to|##her|##parents|##but|##managed|##to|##write|##them|##a|##letter|.|##The|##card|<|endoftext|>,-7.958357|-13.49691|-11.325935|-9.441116|-11.211174|-9.10199|-6.614464|-8.435074|-9.21183|-11.360947|-9.772614|-11.914322|-8.288605|-11.0009|-9.960678|-8.2838745|-7.5526886|-11.279221|-10.474953|-8.031364|-12.744141
10_hat_affirmative_negation,Chris knitted a hat but he didn't knit a bag. The hat,affirmative_negation,1,1,Chris|##kn|itted|##a|##hat|##but|##he|##didn|'t|##knit|##a|##bag|.|##The|##hat|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-5.3132324|-9.134491|-9.874878|-18.129501|-11.968704|-7.381798|-9.459114|-7.3442535|-11.088623|-10.125984|-6.3401566|-12.892593
10_hat_affirmative_negation,Chris knitted a hat but he didn't knit a bag. The bag,affirmative_negation,0,1,Chris|##kn|itted|##a|##hat|##but|##he|##didn|'t|##knit|##a|##bag|.|##The|##bag|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-5.3132324|-9.134491|-9.874878|-18.129501|-11.968704|-7.381798|-9.459114|-7.3442535|-11.088623|-10.125984|-6.7145996|-12.8652115
10_hat_affirmative_negation,Chris knitted a bag but he didn't knit a hat. The bag,affirmative_negation,1,2,Chris|##kn|itted|##a|##bag|##but|##he|##didn|'t|##knit|##a|##hat|.|##The|##bag|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-7.6606293|-9.343872|-10.113174|-18.404282|-12.091354|-7.2393036|-8.789085|-6.8348846|-11.056152|-10.159676|-7.0401764|-12.892754
10_hat_affirmative_negation,Chris knitted a bag but he didn't knit a hat. The hat,affirmative_negation,0,2,Chris|##kn|itted|##a|##bag|##but|##he|##didn|'t|##knit|##a|##hat|.|##The|##hat|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-7.6606293|-9.343872|-10.113174|-18.404282|-12.091354|-7.2393036|-8.789085|-6.8348846|-11.056152|-10.159676|-6.4776993|-12.899017
10_hat_negation_affirmative,Chris didn't knit a hat but he knitted a bag. The bag,negation_affirmative,1,1,Chris|##didn|'t|##knit|##a|##hat|##but|##he|##kn|itted|##a|##bag|.|##The|##bag|<|endoftext|>,-10.188242|-16.238007|-10.830002|-7.133667|-9.144791|-6.471924|-8.512672|-9.474442|-17.853165|-14.5383835|-8.167229|-7.232445|-10.74292|-10.310791|-6.7384872|-12.780235
10_hat_negation_affirmative,Chris didn't knit a hat but he knitted a bag. The hat,negation_affirmative,0,1,Chris|##didn|'t|##knit|##a|##hat|##but|##he|##kn|itted|##a|##bag|.|##The|##hat|<|endoftext|>,-10.188242|-16.238007|-10.830002|-7.133667|-9.144791|-6.471924|-8.512672|-9.474442|-17.853165|-14.5383835|-8.167229|-7.232445|-10.74292|-10.310791|-6.9095078|-12.807808
10_hat_negation_affirmative,Chris didn't knit a bag but he knitted a hat. The hat,negation_affirmative,1,2,Chris|##didn|'t|##knit|##a|##bag|##but|##he|##kn|itted|##a|##hat|.|##The|##hat|<|endoftext|>,-10.188242|-16.238007|-10.830002|-7.133667|-9.144791|-6.3361893|-8.571259|-9.676407|-17.659859|-14.331429|-7.8071976|-6.2947693|-10.601776|-10.217064|-6.936264|-12.791
10_hat_negation_affirmative,Chris didn't knit a bag but he knitted a hat. The bag,negation_affirmative,0,2,Chris|##didn|'t|##knit|##a|##bag|##but|##he|##kn|itted|##a|##hat|.|##The|##bag|<|endoftext|>,-10.188242|-16.238007|-10.830002|-7.133667|-9.144791|-6.3361893|-8.571259|-9.676407|-17.659859|-14.331429|-7.8071976|-6.2947693|-10.601776|-10.217064|-6.8083572|-12.783272
10_hat_know_doubt,I know that Chris knitted a hat but I doubt that he knitted a bag. The hat,know_doubt,1,1,I|##know|##that|##Chris|##kn|itted|##a|##hat|##but|##I|##doubt|##that|##he|##kn|itted|##a|##bag|.|##The|##hat|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.582436|-13.556046|-15.994179|-8.630043|-4.990181|-8.5084305|-9.502808|-14.56321|-5.1020126|-9.748596|-14.83194|-15.076057|-8.856255|-7.43573|-10.569733|-10.697075|-5.657219|-12.892212
10_hat_know_doubt,I know that Chris knitted a hat but I doubt that he knitted a bag. The bag,know_doubt,0,1,I|##know|##that|##Chris|##kn|itted|##a|##hat|##but|##I|##doubt|##that|##he|##kn|itted|##a|##bag|.|##The|##bag|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.582436|-13.556046|-15.994179|-8.630043|-4.990181|-8.5084305|-9.502808|-14.56321|-5.1020126|-9.748596|-14.83194|-15.076057|-8.856255|-7.43573|-10.569733|-10.697075|-6.382309|-12.855316
10_hat_know_doubt,I know that Chris knitted a bag but I doubt that he knitted a hat. The bag,know_doubt,1,2,I|##know|##that|##Chris|##kn|itted|##a|##bag|##but|##I|##doubt|##that|##he|##kn|itted|##a|##hat|.|##The|##bag|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.582436|-13.556046|-15.994179|-8.630043|-7.1833878|-8.636566|-9.509399|-14.520363|-5.255623|-9.7934265|-14.253433|-14.651054|-8.208969|-6.4992447|-10.440308|-10.737999|-6.648941|-12.881958
10_hat_know_doubt,I know that Chris knitted a bag but I doubt that he knitted a hat. The hat,know_doubt,0,2,I|##know|##that|##Chris|##kn|itted|##a|##bag|##but|##I|##doubt|##that|##he|##kn|itted|##a|##hat|.|##The|##hat|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.582436|-13.556046|-15.994179|-8.630043|-7.1833878|-8.636566|-9.509399|-14.520363|-5.255623|-9.7934265|-14.253433|-14.651054|-8.208969|-6.4992447|-10.440308|-10.737999|-5.7557526|-12.890472
10_hat_doubt_know,I doubt that Chris knitted a hat but I know that he knitted a bag. The bag,doubt_know,1,1,I|##doubt|##that|##Chris|##kn|itted|##a|##hat|##but|##I|##know|##that|##he|##kn|itted|##a|##bag|.|##The|##bag|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.785065|-13.808899|-16.01471|-8.5416565|-5.1069107|-8.533813|-9.775024|-11.442459|-5.6000137|-9.39743|-14.749939|-15.418961|-8.694206|-7.5258484|-10.7838745|-10.549728|-6.532547|-12.822838
10_hat_doubt_know,I doubt that Chris knitted a hat but I know that he knitted a bag. The hat,doubt_know,0,1,I|##doubt|##that|##Chris|##kn|itted|##a|##hat|##but|##I|##know|##that|##he|##kn|itted|##a|##bag|.|##The|##hat|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.785065|-13.808899|-16.01471|-8.5416565|-5.1069107|-8.533813|-9.775024|-11.442459|-5.6000137|-9.39743|-14.749939|-15.418961|-8.694206|-7.5258484|-10.7838745|-10.549728|-5.6108017|-12.85228
10_hat_doubt_know,I doubt that Chris knitted a bag but I know that he knitted a hat. The hat,doubt_know,1,2,I|##doubt|##that|##Chris|##kn|itted|##a|##bag|##but|##I|##know|##that|##he|##kn|itted|##a|##hat|.|##The|##hat|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.785065|-13.808899|-16.01471|-8.5416565|-7.3386|-8.721046|-9.808929|-11.432205|-5.730278|-9.50087|-14.238106|-15.268272|-8.091324|-5.669716|-10.691376|-10.623543|-5.8337097|-12.848412
10_hat_doubt_know,I doubt that Chris knitted a bag but I know that he knitted a hat. The bag,doubt_know,0,2,I|##doubt|##that|##Chris|##kn|itted|##a|##bag|##but|##I|##know|##that|##he|##kn|itted|##a|##hat|.|##The|##bag|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.785065|-13.808899|-16.01471|-8.5416565|-7.3386|-8.721046|-9.808929|-11.432205|-5.730278|-9.50087|-14.238106|-15.268272|-8.091324|-5.669716|-10.691376|-10.623543|-6.661003|-12.82943
10_hat_affirmative_modal,Chris knitted a hat but he wanted to knit a bag. The hat,affirmative_modal,1,1,Chris|##kn|itted|##a|##hat|##but|##he|##wanted|##to|##knit|##a|##bag|.|##The|##hat|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-5.3132324|-9.134491|-9.874878|-12.083672|-8.783951|-7.140709|-8.061867|-7.2734985|-10.868744|-10.434181|-6.6532364|-12.890053
10_hat_affirmative_modal,Chris knitted a hat but he wanted to knit a bag. The bag,affirmative_modal,0,1,Chris|##kn|itted|##a|##hat|##but|##he|##wanted|##to|##knit|##a|##bag|.|##The|##bag|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-5.3132324|-9.134491|-9.874878|-12.083672|-8.783951|-7.140709|-8.061867|-7.2734985|-10.868744|-10.434181|-6.8693237|-12.867355
10_hat_affirmative_modal,Chris knitted a bag but he wanted to knit a hat. The bag,affirmative_modal,1,2,Chris|##kn|itted|##a|##bag|##but|##he|##wanted|##to|##knit|##a|##hat|.|##The|##bag|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-7.6606293|-9.343872|-10.113174|-12.298981|-8.673477|-7.2991333|-7.8171463|-5.932823|-10.823975|-10.441246|-7.1767883|-12.8906555
10_hat_affirmative_modal,Chris knitted a bag but he wanted to knit a hat. The hat,affirmative_modal,0,2,Chris|##kn|itted|##a|##bag|##but|##he|##wanted|##to|##knit|##a|##hat|.|##The|##hat|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-7.6606293|-9.343872|-10.113174|-12.298981|-8.673477|-7.2991333|-7.8171463|-5.932823|-10.823975|-10.441246|-6.934593|-12.9086685
10_hat_modal_affirmative,Chris wanted to knit a hat but he knitted a bag. The bag,modal_affirmative,1,1,Chris|##wanted|##to|##knit|##a|##hat|##but|##he|##kn|itted|##a|##bag|.|##The|##bag|<|endoftext|>,-10.188242|-11.988358|-8.641922|-6.963295|-8.073242|-5.238106|-9.399048|-10.71788|-17.387146|-15.340027|-8.034683|-6.895027|-10.826935|-10.737526|-7.206978|-12.784462
10_hat_modal_affirmative,Chris wanted to knit a hat but he knitted a bag. The hat,modal_affirmative,0,1,Chris|##wanted|##to|##knit|##a|##hat|##but|##he|##kn|itted|##a|##bag|.|##The|##hat|<|endoftext|>,-10.188242|-11.988358|-8.641922|-6.963295|-8.073242|-5.238106|-9.399048|-10.71788|-17.387146|-15.340027|-8.034683|-6.895027|-10.826935|-10.737526|-6.9076385|-12.813446
10_hat_modal_affirmative,Chris wanted to knit a bag but he knitted a hat. The hat,modal_affirmative,1,2,Chris|##wanted|##to|##knit|##a|##bag|##but|##he|##kn|itted|##a|##hat|.|##The|##hat|<|endoftext|>,-10.188242|-11.988358|-8.641922|-6.963295|-8.073242|-6.091263|-9.363411|-10.815384|-16.953957|-15.17691|-7.6663513|-5.90641|-10.664307|-10.500084|-7.414871|-12.789856
10_hat_modal_affirmative,Chris wanted to knit a bag but he knitted a hat. The bag,modal_affirmative,0,2,Chris|##wanted|##to|##knit|##a|##bag|##but|##he|##kn|itted|##a|##hat|.|##The|##bag|<|endoftext|>,-10.188242|-11.988358|-8.641922|-6.963295|-8.073242|-6.091263|-9.363411|-10.815384|-16.953957|-15.17691|-7.6663513|-5.90641|-10.664307|-10.500084|-6.904175|-12.786095
10_hat_managed_failed,Chris managed to knit a hat but failed to knit a bag. The hat,managed_failed,1,1,Chris|##managed|##to|##knit|##a|##hat|##but|##failed|##to|##knit|##a|##bag|.|##The|##hat|<|endoftext|>,-10.188242|-11.362282|-9.064545|-7.5318146|-8.155952|-5.4964676|-9.225273|-13.248543|-8.581345|-7.9404526|-8.77462|-6.505188|-11.172722|-10.401634|-6.858391|-12.850517
10_hat_managed_failed,Chris managed to knit a hat but failed to knit a bag. The bag,managed_failed,0,1,Chris|##managed|##to|##knit|##a|##hat|##but|##failed|##to|##knit|##a|##bag|.|##The|##bag|<|endoftext|>,-10.188242|-11.362282|-9.064545|-7.5318146|-8.155952|-5.4964676|-9.225273|-13.248543|-8.581345|-7.9404526|-8.77462|-6.505188|-11.172722|-10.401634|-6.036972|-12.831139
10_hat_managed_failed,Chris managed to knit a bag but failed to knit a hat. The bag,managed_failed,1,2,Chris|##managed|##to|##knit|##a|##bag|##but|##failed|##to|##knit|##a|##hat|.|##The|##bag|<|endoftext|>,-10.188242|-11.362282|-9.064545|-7.5318146|-8.155952|-6.3722763|-9.350967|-13.202972|-8.731827|-8.286934|-8.403564|-6.658676|-11.135475|-10.236938|-6.5049515|-12.833412
10_hat_managed_failed,Chris managed to knit a bag but failed to knit a hat. The hat,managed_failed,0,2,Chris|##managed|##to|##knit|##a|##bag|##but|##failed|##to|##knit|##a|##hat|.|##The|##hat|<|endoftext|>,-10.188242|-11.362282|-9.064545|-7.5318146|-8.155952|-6.3722763|-9.350967|-13.202972|-8.731827|-8.286934|-8.403564|-6.658676|-11.135475|-10.236938|-6.606743|-12.828857
10_hat_failed_managed,Chris failed to knit a hat but managed to knit a bag. The bag,failed_managed,1,1,Chris|##failed|##to|##knit|##a|##hat|##but|##managed|##to|##knit|##a|##bag|.|##The|##bag|<|endoftext|>,-10.188242|-11.215298|-9.275948|-7.3840485|-8.860474|-6.221245|-8.655754|-11.976204|-8.112747|-7.5667953|-8.056488|-5.9367905|-10.917084|-10.404045|-6.1931305|-12.710304
