id,sent,expected,tokens,logprobs
8_cake_doubt_know_pref,I doubt that Michael baked a cake but I know that Adam baked a cake. The cakes were the best thing at the picnic.,0,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.418497085571289, -1.3853050470352173, -8.255584716796875, -14.196396827697754, -2.5652689933776855, -1.001796007156372, -4.624144554138184, -1.5468089580535889, -3.0552022457122803, -1.1751618385314941, -7.092219352722168, -2.2870583534240723, -0.520602822303772, -0.32376837730407715, -1.1571307182312012, -3.1541736125946045, -6.464328765869141, -1.9953762292861938, -2.8829431533813477, -4.341285705566406, -4.186471939086914, -3.5073912143707275, -0.18428047001361847, -3.3836700916290283, -0.7285533547401428]"
8_cake_doubt_know_nonref,I doubt that Michael baked a cake but I know that Adam baked a cake. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġbut|ĠI|Ġknow|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.418497085571289, -1.3853050470352173, -8.255584716796875, -14.196396827697754, -2.5652689933776855, -1.001796007156372, -4.624144554138184, -1.5468089580535889, -3.0552022457122803, -1.1751618385314941, -7.092219352722168, -2.2870583534240723, -0.520602822303772, -0.32376837730407715, -1.1571307182312012, -3.8466451168060303, -2.045193672180176, -2.35859751701355, -2.044739246368408, -3.979093551635742, -0.47644081711769104, -1.6853801012039185]"
8_cake_doubt_doubt_sref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cake was the best thing at the picnic.,0,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.418497085571289, -1.3853050470352173, -8.255584716796875, -14.196396827697754, -2.5652689933776855, -1.001796007156372, -3.469815254211426, -4.207345962524414, -1.7029722929000854, -0.3267969489097595, -6.779098033905029, -2.5672874450683594, -0.15255506336688995, -0.05663469061255455, -4.789089202880859, -0.3129810690879822, -0.5786487460136414, -3.223027229309082, -2.8209195137023926, -1.4443485736846924, -4.530465126037598, -4.158226013183594, -2.60496187210083, -4.087965488433838, -0.31435877084732056, -4.649970054626465, -1.310081958770752]"
8_cake_doubt_doubt_pref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cakes were the best thing at the picnic.,0,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.418497085571289, -1.3853050470352173, -8.255584716796875, -14.196396827697754, -2.5652689933776855, -1.001796007156372, -3.469815254211426, -4.207345962524414, -1.7029722929000854, -0.3267969489097595, -6.779098033905029, -2.5672874450683594, -0.15255506336688995, -0.05663469061255455, -4.789089202880859, -0.3129810690879822, -0.5786487460136414, -3.223027229309082, -5.8507161140441895, -1.4573054313659668, -4.29294490814209, -4.434154987335205, -3.4118576049804688, -3.690833568572998, -0.31835299730300903, -4.695807933807373, -1.288343071937561]"
8_cake_doubt_doubt_nonref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠMichael|Ġbaked|Ġa|Ġcake|Ġand|ĠI|Ġdoubt|Ġthat|ĠAdam|Ġbaked|Ġa|Ġcake|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.418497085571289, -1.3853050470352173, -8.255584716796875, -14.196396827697754, -2.5652689933776855, -1.001796007156372, -3.469815254211426, -4.207345962524414, -1.7029722929000854, -0.3267969489097595, -6.779098033905029, -2.5672874450683594, -0.15255506336688995, -0.05663469061255455, -4.789089202880859, -0.3129810690879822, -0.5786487460136414, -3.5397815704345703, -1.9351726770401, -2.22637939453125, -2.145817756652832, -3.1721322536468506, -0.4234180152416229, -1.7869439125061035]"
8_cake_managed_failed_sref,Michael managed to bake a cake but Adam failed to bake a cake. The cake was the best thing at the picnic.,1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-11.16804313659668, -0.24002815783023834, -10.21717643737793, -1.3016419410705566, -1.4536488056182861, -4.9508819580078125, -9.003872871398926, -4.544322967529297, -1.0554558038711548, -1.9372659921646118, -0.6346616744995117, -0.41930633783340454, -1.2612950801849365, -3.152791738510132, -1.8280534744262695, -1.4861305952072144, -4.863531112670898, -2.2005703449249268, -3.485945224761963, -5.004610061645508, -0.14679226279258728, -3.7398788928985596, -0.923743486404419]"
8_cake_managed_failed_pref,Michael managed to bake a cake but Adam failed to bake a cake. The cakes were the best thing at the picnic.,0,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-11.16804313659668, -0.24002815783023834, -10.21717643737793, -1.3016419410705566, -1.4536488056182861, -4.9508819580078125, -9.003872871398926, -4.544322967529297, -1.0554558038711548, -1.9372659921646118, -0.6346616744995117, -0.41930633783340454, -1.2612950801849365, -3.152791738510132, -5.321292877197266, -0.7697985768318176, -3.1592578887939453, -5.200345516204834, -4.116555690765381, -4.27591609954834, -0.14208494126796722, -3.41910719871521, -0.9560286402702332]"
8_cake_managed_failed_nonref,Michael managed to bake a cake but Adam failed to bake a cake. It's not a big deal.,-1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-11.16804313659668, -0.24002815783023834, -10.21717643737793, -1.3016419410705566, -1.4536488056182861, -4.9508819580078125, -9.003872871398926, -4.544322967529297, -1.0554558038711548, -1.9372659921646118, -0.6346616744995117, -0.41930633783340454, -1.2612950801849365, -4.382478713989258, -2.6006884574890137, -1.7808966636657715, -3.0239243507385254, -3.5950205326080322, -0.3602394461631775, -1.889163613319397]"
8_cake_managed_managed_sref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cake was the best thing at the picnic.,0,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-11.16804313659668, -0.24002815783023834, -10.21717643737793, -1.3016419410705566, -1.4536488056182861, -2.4508860111236572, -8.066364288330078, -2.6622002124786377, -0.028455190360546112, -2.133476734161377, -0.2740647792816162, -0.34376516938209534, -4.549946308135986, -0.05744326859712601, -0.8073175549507141, -2.85953426361084, -1.5982612371444702, -2.314014434814453, -3.785050392150879, -2.407881259918213, -3.8438918590545654, -6.547881126403809, -0.16587640345096588, -4.12799596786499, -0.9846013188362122]"
8_cake_managed_managed_pref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cakes were the best thing at the picnic.,1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-11.16804313659668, -0.24002815783023834, -10.21717643737793, -1.3016419410705566, -1.4536488056182861, -2.4508860111236572, -8.066364288330078, -2.6622002124786377, -0.028455190360546112, -2.133476734161377, -0.2740647792816162, -0.34376516938209534, -4.549946308135986, -0.05744326859712601, -0.8073175549507141, -2.85953426361084, -3.0157828330993652, -0.8070349097251892, -2.599229097366333, -5.024381160736084, -4.830610752105713, -5.937333106994629, -0.13273243606090546, -3.8378868103027344, -0.9202028512954712]"
8_cake_managed_managed_nonref,Michael managed to bake a cake and Adam managed to bake a cake as well. It's not a big deal.,-1,Michael|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-11.16804313659668, -0.24002815783023834, -10.21717643737793, -1.3016419410705566, -1.4536488056182861, -2.4508860111236572, -8.066364288330078, -2.6622002124786377, -0.028455190360546112, -2.133476734161377, -0.2740647792816162, -0.34376516938209534, -4.549946308135986, -0.05744326859712601, -0.8073175549507141, -4.0185346603393555, -2.536759614944458, -1.8819254636764526, -2.61108136177063, -2.4250783920288086, -0.3343420624732971, -1.5781382322311401]"
8_cake_failed_managed_sref,Michael failed to bake a cake but Adam managed to bake a cake. The cake was the best thing at the picnic.,1,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.48362922668457, -0.4634300470352173, -10.94994068145752, -1.5498567819595337, -0.8781444430351257, -4.9639434814453125, -8.411205291748047, -2.696033477783203, -0.1848536729812622, -1.095327377319336, -0.7350629568099976, -0.4471554756164551, -1.5566006898880005, -3.12036395072937, -1.8341550827026367, -1.8209997415542603, -4.667564392089844, -2.006394863128662, -3.5300848484039307, -5.585239410400391, -0.13633911311626434, -3.7834548950195312, -0.9034582376480103]"
8_cake_failed_managed_pref,Michael failed to bake a cake but Adam managed to bake a cake. The cakes were the best thing at the picnic.,0,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.48362922668457, -0.4634300470352173, -10.94994068145752, -1.5498567819595337, -0.8781444430351257, -4.9639434814453125, -8.411205291748047, -2.696033477783203, -0.1848536729812622, -1.095327377319336, -0.7350629568099976, -0.4471554756164551, -1.5566006898880005, -3.12036395072937, -5.484504699707031, -0.9935495853424072, -2.7019834518432617, -5.9618239402771, -4.167858600616455, -4.602074146270752, -0.13865867257118225, -3.5134401321411133, -0.9046197533607483]"
8_cake_failed_managed_nonref,Michael failed to bake a cake but Adam managed to bake a cake. It's not a big deal.,-1,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġbut|ĠAdam|Ġmanaged|Ġto|Ġbake|Ġa|Ġcake|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.48362922668457, -0.4634300470352173, -10.94994068145752, -1.5498567819595337, -0.8781444430351257, -4.9639434814453125, -8.411205291748047, -2.696033477783203, -0.1848536729812622, -1.095327377319336, -0.7350629568099976, -0.4471554756164551, -1.5566006898880005, -4.7559814453125, -2.830545425415039, -1.8142262697219849, -2.7125020027160645, -3.858778715133667, -0.36421167850494385, -1.8535957336425781]"
8_cake_failed_failed_sref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cake was the best thing at the picnic.,0,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcake|Ġwas|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.48362922668457, -0.4634300470352173, -10.94994068145752, -1.5498567819595337, -0.8781444430351257, -3.2920427322387695, -8.027070045471191, -1.657348871231079, -0.04387549310922623, -2.629035472869873, -0.16354013979434967, -0.18216243386268616, -4.730338096618652, -0.1330769658088684, -0.5705021619796753, -2.854857921600342, -2.6228585243225098, -1.8739224672317505, -5.1527252197265625, -3.152517080307007, -3.6430835723876953, -5.162044525146484, -0.28524163365364075, -4.184991359710693, -1.063919186592102]"
8_cake_failed_failed_pref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cakes were the best thing at the picnic.,0,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠThe|Ġcakes|Ġwere|Ġthe|Ġbest|Ġthing|Ġat|Ġthe|Ġpicnic|.,"[-10.48362922668457, -0.4634300470352173, -10.94994068145752, -1.5498567819595337, -0.8781444430351257, -3.2920427322387695, -8.027070045471191, -1.657348871231079, -0.04387549310922623, -2.629035472869873, -0.16354013979434967, -0.18216243386268616, -4.730338096618652, -0.1330769658088684, -0.5705021619796753, -2.854857921600342, -5.509486675262451, -1.4213889837265015, -3.600179672241211, -5.651374816894531, -4.257875442504883, -4.654873847961426, -0.26428037881851196, -3.8113932609558105, -1.0447998046875]"
8_cake_failed_failed_nonref,Michael failed to bake a cake and Adam failed to bake a cake as well. It's not a big deal.,-1,Michael|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġand|ĠAdam|Ġfailed|Ġto|Ġbake|Ġa|Ġcake|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.48362922668457, -0.4634300470352173, -10.94994068145752, -1.5498567819595337, -0.8781444430351257, -3.2920427322387695, -8.027070045471191, -1.657348871231079, -0.04387549310922623, -2.629035472869873, -0.16354013979434967, -0.18216243386268616, -4.730338096618652, -0.1330769658088684, -0.5705021619796753, -4.505259037017822, -2.884852886199951, -1.786571741104126, -2.3452680110931396, -3.5101537704467773, -0.26809895038604736, -1.5305378437042236]"
9_letter_affirmative_negation_sref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. The letter arrived three days after it was sent.,1,Carol|yn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠThe|Ġletter|Ġarrived|Ġthree|Ġdays|Ġafter|Ġit|Ġwas|Ġsent|.,"[-8.493986129760742, -7.735063552856445, -2.4634270668029785, -2.816287040710449, -0.4156765639781952, -1.8813210725784302, -2.8219666481018066, -6.134819984436035, -10.460102081298828, -2.7941935062408447, -0.616378128528595, -2.1801836490631104, -1.2747851610183716, -0.045591335743665695, -0.4937209188938141, -0.3325713276863098, -0.46145108342170715, -0.8918840289115906, -3.296375274658203, -2.3882694244384766, -6.43046760559082, -5.17665433883667, -0.4161262512207031, -1.3675451278686523, -2.144937753677368, -0.09472233057022095, -1.2556849718093872, -0.7122072577476501]"
9_letter_affirmative_negation_pref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. The letters arrived three days after they were sent.,0,Carol|yn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠThe|Ġletters|Ġarrived|Ġthree|Ġdays|Ġafter|Ġthey|Ġwere|Ġsent|.,"[-8.493986129760742, -7.735063552856445, -2.4634270668029785, -2.816287040710449, -0.4156765639781952, -1.8813210725784302, -2.8219666481018066, -6.134819984436035, -10.460102081298828, -2.7941935062408447, -0.616378128528595, -2.1801836490631104, -1.2747851610183716, -0.045591335743665695, -0.4937209188938141, -0.3325713276863098, -0.46145108342170715, -0.8918840289115906, -3.296375274658203, -4.11475944519043, -4.857246398925781, -6.189489364624023, -0.45120769739151, -1.6679716110229492, -1.4696911573410034, -0.5458217859268188, -1.4845709800720215, -0.6968082785606384]"
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. It's not a big deal.,-1,Carol|yn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-8.493986129760742, -7.735063552856445, -2.4634270668029785, -2.816287040710449, -0.4156765639781952, -1.8813210725784302, -2.8219666481018066, -6.134819984436035, -10.460102081298828, -2.7941935062408447, -0.616378128528595, -2.1801836490631104, -1.2747851610183716, -0.045591335743665695, -0.4937209188938141, -0.3325713276863098, -0.46145108342170715, -0.8918840289115906, -4.368973731994629, -1.4625568389892578, -2.3100314140319824, -2.546267509460449, -2.0911223888397217, -0.14626705646514893, -1.3357802629470825]"
9_letter_affirmative_affirmative_sref,Carolyn wrote a letter to her parents and Jennifer wrote a letter to her parents too. The letter arrived three days after it was sent.,0,Carol|yn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġand|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġtoo|.|ĠThe|Ġletter|Ġarrived|Ġthree|Ġdays|Ġafter|Ġit|Ġwas|Ġsent|.,"[-8.493986129760742, -7.735063552856445, -2.4634270668029785, -2.816287040710449, -0.4156765639781952, -1.8813210725784302, -2.8219666481018066, -2.5504724979400635, -10.304719924926758, -2.878007411956787, -0.6264314651489258, -0.17582909762859344, -0.052741639316082, -0.4749102294445038, -2.3536527156829834, -3.8647806644439697, -0.5715062022209167, -3.017158031463623, -2.3279008865356445, -6.51138162612915, -5.731295585632324, -0.4247744679450989, -1.7956215143203735, -2.570345878601074, -0.10960189253091812, -0.9396544098854065, -0.7475165724754333]"
9_letter_affirmative_affirmative_pref,Carolyn wrote a letter to her parents and Jennifer wrote a letter to her parents too. The letters arrived three days after they were sent.,1,Carol|yn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġand|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġtoo|.|ĠThe|Ġletters|Ġarrived|Ġthree|Ġdays|Ġafter|Ġthey|Ġwere|Ġsent|.,"[-8.493986129760742, -7.735063552856445, -2.4634270668029785, -2.816287040710449, -0.4156765639781952, -1.8813210725784302, -2.8219666481018066, -2.5504724979400635, -10.304719924926758, -2.878007411956787, -0.6264314651489258, -0.17582909762859344, -0.052741639316082, -0.4749102294445038, -2.3536527156829834, -3.8647806644439697, -0.5715062022209167, -3.017158031463623, -1.2358075380325317, -5.424587249755859, -5.988576412200928, -0.443606972694397, -1.915263056755066, -1.184306025505066, -0.7034204006195068, -1.0445910692214966, -0.7809843420982361]"
9_letter_affirmative_affirmative_nonref,Carolyn wrote a letter to her parents and Jennifer wrote a letter to her parents too. It's not a big deal.,-1,Carol|yn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġand|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġtoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-8.493986129760742, -7.735063552856445, -2.4634270668029785, -2.816287040710449, -0.4156765639781952, -1.8813210725784302, -2.8219666481018066, -2.5504724979400635, -10.304719924926758, -2.878007411956787, -0.6264314651489258, -0.17582909762859344, -0.052741639316082, -0.4749102294445038, -2.3536527156829834, -3.8647806644439697, -0.5715062022209167, -4.189111232757568, -3.0735833644866943, -3.01785945892334, -2.288395881652832, -2.364394187927246, -0.17732539772987366, -1.547135353088379]"
9_letter_negation_affirmative_sref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. The letter arrived three days after it was sent.,1,Carol|yn|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠThe|Ġletter|Ġarrived|Ġthree|Ġdays|Ġafter|Ġit|Ġwas|Ġsent|.,"[-8.493986129760742, -7.8507208824157715, -0.7884268760681152, -6.451300621032715, -2.335672616958618, -3.064588785171509, -1.2158629894256592, -1.6994675397872925, -2.3734068870544434, -4.666304588317871, -10.43959903717041, -2.79579758644104, -1.4343031644821167, -0.48826614022254944, -0.24865320324897766, -0.38057976961135864, -1.138892412185669, -1.7288146018981934, -3.269570827484131, -1.4482214450836182, -5.873282432556152, -4.582758903503418, -0.5224558115005493, -1.138519287109375, -3.747878074645996, -0.08574618399143219, -1.2247512340545654, -0.7110361456871033]"
9_letter_negation_affirmative_pref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. The letters arrived three days after they were sent.,0,Carol|yn|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠThe|Ġletters|Ġarrived|Ġthree|Ġdays|Ġafter|Ġthey|Ġwere|Ġsent|.,"[-8.493986129760742, -7.8507208824157715, -0.7884268760681152, -6.451300621032715, -2.335672616958618, -3.064588785171509, -1.2158629894256592, -1.6994675397872925, -2.3734068870544434, -4.666304588317871, -10.43959903717041, -2.79579758644104, -1.4343031644821167, -0.48826614022254944, -0.24865320324897766, -0.38057976961135864, -1.138892412185669, -1.7288146018981934, -3.269570827484131, -3.473963975906372, -5.194151878356934, -5.99655818939209, -0.4093732535839081, -1.4464107751846313, -1.6292717456817627, -0.9064734578132629, -1.3040351867675781, -0.6875648498535156]"
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. It's not a big deal.,-1,Carol|yn|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-8.493986129760742, -7.8507208824157715, -0.7884268760681152, -6.451300621032715, -2.335672616958618, -3.064588785171509, -1.2158629894256592, -1.6994675397872925, -2.3734068870544434, -4.666304588317871, -10.43959903717041, -2.79579758644104, -1.4343031644821167, -0.48826614022254944, -0.24865320324897766, -0.38057976961135864, -1.138892412185669, -1.7288146018981934, -4.113871097564697, -2.0962719917297363, -2.659167766571045, -2.237534999847412, -2.4870526790618896, -0.18797044456005096, -1.4688729047775269]"
9_letter_negation_negation_sref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. The letter arrived three days after it was sent.,0,Carol|yn|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġand|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġeither|.|ĠThe|Ġletter|Ġarrived|Ġthree|Ġdays|Ġafter|Ġit|Ġwas|Ġsent|.,"[-8.493986129760742, -7.8507208824157715, -0.7884268760681152, -6.451300621032715, -2.335672616958618, -3.064588785171509, -1.2158629894256592, -1.6994675397872925, -2.3734068870544434, -3.7842445373535156, -9.89054012298584, -1.9523954391479492, -0.005312610883265734, -0.8381236791610718, -0.5348225831985474, -0.06699380278587341, -0.07533863186836243, -0.3453405201435089, -1.5784711837768555, -2.7411792278289795, -0.6178717017173767, -3.3891818523406982, -3.612456798553467, -6.145237922668457, -5.09535026550293, -0.4584895670413971, -1.5472767353057861, -2.961233139038086, -0.17987242341041565, -1.1206133365631104, -0.8275474309921265]"
9_letter_negation_negation_pref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. The letters arrived three days after they were sent.,0,Carol|yn|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġand|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġeither|.|ĠThe|Ġletters|Ġarrived|Ġthree|Ġdays|Ġafter|Ġthey|Ġwere|Ġsent|.,"[-8.493986129760742, -7.8507208824157715, -0.7884268760681152, -6.451300621032715, -2.335672616958618, -3.064588785171509, -1.2158629894256592, -1.6994675397872925, -2.3734068870544434, -3.7842445373535156, -9.89054012298584, -1.9523954391479492, -0.005312610883265734, -0.8381236791610718, -0.5348225831985474, -0.06699380278587341, -0.07533863186836243, -0.3453405201435089, -1.5784711837768555, -2.7411792278289795, -0.6178717017173767, -3.3891818523406982, -3.3452887535095215, -5.375220775604248, -5.475754737854004, -0.48947200179100037, -1.6651334762573242, -1.470068097114563, -0.9732117652893066, -1.2987308502197266, -0.8558484315872192]"
9_letter_negation_negation_nonref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. It's not a big deal.,-1,Carol|yn|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġand|ĠJennifer|Ġdidn|'t|Ġwrite|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġeither|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-8.493986129760742, -7.8507208824157715, -0.7884268760681152, -6.451300621032715, -2.335672616958618, -3.064588785171509, -1.2158629894256592, -1.6994675397872925, -2.3734068870544434, -3.7842445373535156, -9.89054012298584, -1.9523954391479492, -0.005312610883265734, -0.8381236791610718, -0.5348225831985474, -0.06699380278587341, -0.07533863186836243, -0.3453405201435089, -1.5784711837768555, -2.7411792278289795, -0.6178717017173767, -3.8533265590667725, -1.6761915683746338, -1.9483635425567627, -2.7824766635894775, -1.9831106662750244, -0.15075303614139557, -1.0615766048431396]"
9_letter_know_doubt_sref,I know that Carolyn wrote a letter to her parents but I doubt that Jennifer wrote a letter to her parents. The letter arrived three days after it was sent.,1,I|Ġknow|Ġthat|ĠCarolyn|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|Ġbut|ĠI|Ġdoubt|Ġthat|ĠJennifer|Ġwrote|Ġa|Ġletter|Ġto|Ġher|Ġparents|.|ĠThe|Ġletter|Ġarrived|Ġthree|Ġdays|Ġafter|Ġit|Ġwas|Ġsent|.,"[-5.359885215759277, -2.040512800216675, -11.707117080688477, -7.808507442474365, -1.58739173412323, -3.191246271133423, -0.5899203419685364, -3.0407490730285645, -2.7426064014434814, -5.104069232940674, -0.7677297592163086, -5.484260559082031, -1.006959080696106, -9.93145751953125, -2.466305732727051, -1.4677985906600952, -0.1131226047873497, -0.6153824925422668, -0.4518973231315613, -0.6178869009017944, -0.8701184988021851, -3.3219523429870605, -2.697429656982422, -6.83380651473999, -4.895281791687012, -0.4552534520626068, -0.8223777413368225, -3.634889841079712, -0.07975869625806808, -1.3797780275344849, -1.0451478958129883]"
