id,sent,expected,tokens,logprobs
10_hat_doubt_know_pref,I doubt that Chris knitted a hat but I know that George knitted a hat. The hats were very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁know|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.048640251159668, -1.5054582357406616, -9.128265380859375, -12.917366981506348, -3.886625289916992, -3.065103530883789, -3.239307165145874, -5.154679775238037, -1.377502202987671, -2.771151065826416, -1.3324145078659058, -7.816930294036865, -2.8558995723724365, -0.2503714859485626, -1.1117318868637085, -0.9913520216941833, -0.9429245591163635, -3.6330466270446777, -5.415962219238281, -0.05552192032337189, -1.3250385522842407, -3.9329116344451904, -5.285315990447998, -0.008581310510635376, -1.404388666152954]"
10_hat_doubt_know_nonref,I doubt that Chris knitted a hat but I know that George knitted a hat. It's not a big deal.,1,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁but|▁I|▁know|▁that|▁George|▁kn|itted|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-7.048640251159668, -1.5054582357406616, -9.128265380859375, -12.917366981506348, -3.886625289916992, -3.065103530883789, -3.239307165145874, -5.154679775238037, -1.377502202987671, -2.771151065826416, -1.3324145078659058, -7.816930294036865, -2.8558995723724365, -0.2503714859485626, -1.1117318868637085, -0.9913520216941833, -0.9429245591163635, -3.7304835319519043, -1.7935703992843628, -0.0075277951546013355, -2.4753453731536865, -1.9385747909545898, -2.153749942779541, -0.34503158926963806, -1.427687644958496]"
10_hat_doubt_doubt_sref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hat was very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-7.048640251159668, -1.5054582357406616, -9.128265380859375, -12.917366981506348, -3.886625289916992, -3.065103530883789, -3.239307165145874, -3.2490315437316895, -4.123363018035889, -2.030656099319458, -0.2750003933906555, -6.986166954040527, -2.492238998413086, -0.11878971755504608, -0.30145201086997986, -0.47366389632225037, -5.107933044433594, -0.2699202597141266, -0.35684293508529663, -3.724898338317871, -3.2660253047943115, -2.2715368270874023, -4.611699104309082, -6.905604362487793, -0.015844281762838364, -1.8875482082366943]"
10_hat_doubt_doubt_pref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hats were very colorful.,0,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-7.048640251159668, -1.5054582357406616, -9.128265380859375, -12.917366981506348, -3.886625289916992, -3.065103530883789, -3.239307165145874, -3.2490315437316895, -4.123363018035889, -2.030656099319458, -0.2750003933906555, -6.986166954040527, -2.492238998413086, -0.11878971755504608, -0.30145201086997986, -0.47366389632225037, -5.107933044433594, -0.2699202597141266, -0.35684293508529663, -3.724898338317871, -4.852252006530762, -0.027369525283575058, -1.7837704420089722, -4.446815490722656, -6.734553337097168, -0.020694877952337265, -1.821768045425415]"
10_hat_doubt_doubt_nonref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. It's not a big deal.,1,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|▁and|▁I|▁doubt|▁that|▁George|▁kn|itted|▁a|▁hat|▁as|▁well|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-7.048640251159668, -1.5054582357406616, -9.128265380859375, -12.917366981506348, -3.886625289916992, -3.065103530883789, -3.239307165145874, -3.2490315437316895, -4.123363018035889, -2.030656099319458, -0.2750003933906555, -6.986166954040527, -2.492238998413086, -0.11878971755504608, -0.30145201086997986, -0.47366389632225037, -5.107933044433594, -0.2699202597141266, -0.35684293508529663, -3.5021610260009766, -1.5607064962387085, -0.010372893884778023, -2.251291036605835, -2.47023344039917, -2.802351951599121, -0.2799451947212219, -1.7625012397766113]"
10_hat_managed_failed_sref,Chris managed to knit a hat but George failed to knit a hat. The hat was very colorful.,1,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-8.929645538330078, -0.482561320066452, -9.779071807861328, -0.7372847199440002, -1.8528732061386108, -3.311565637588501, -6.716429233551025, -10.59887981414795, -5.881117343902588, -0.8958328366279602, -2.6321237087249756, -0.0014230611268430948, -0.9716153144836426, -1.3721157312393188, -1.0451961755752563, -2.8897624015808105, -3.265422821044922, -1.7862439155578613, -4.564347267150879, -6.606781959533691, -0.007671419531106949, -1.7062333822250366]"
10_hat_managed_failed_pref,Chris managed to knit a hat but George failed to knit a hat. The hats were very colorful.,0,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-8.929645538330078, -0.482561320066452, -9.779071807861328, -0.7372847199440002, -1.8528732061386108, -3.311565637588501, -6.716429233551025, -10.59887981414795, -5.881117343902588, -0.8958328366279602, -2.6321237087249756, -0.0014230611268430948, -0.9716153144836426, -1.3721157312393188, -1.0451961755752563, -2.8897624015808105, -5.547869682312012, -0.0643158107995987, -0.6988877654075623, -4.639100551605225, -5.619407653808594, -0.006203206721693277, -1.5295599699020386]"
10_hat_managed_failed_nonref,Chris managed to knit a hat but George failed to knit a hat. It's not a big deal.,1,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-8.929645538330078, -0.482561320066452, -9.779071807861328, -0.7372847199440002, -1.8528732061386108, -3.311565637588501, -6.716429233551025, -10.59887981414795, -5.881117343902588, -0.8958328366279602, -2.6321237087249756, -0.0014230611268430948, -0.9716153144836426, -1.3721157312393188, -1.0451961755752563, -4.175070285797119, -2.6073083877563477, -0.009962595999240875, -2.3478026390075684, -2.429474115371704, -2.619051933288574, -0.21243280172348022, -1.8806917667388916]"
10_hat_managed_managed_sref,Chris managed to knit a hat and George managed to knit a hat as well. The hat was very colorful.,0,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-8.929645538330078, -0.482561320066452, -9.779071807861328, -0.7372847199440002, -1.8528732061386108, -3.311565637588501, -2.368439197540283, -11.73248291015625, -3.2523231506347656, -0.059675320982933044, -1.6073919534683228, -0.0009813260985538363, -0.38429418206214905, -2.1736907958984375, -3.308765172958374, -0.03966440260410309, -0.5667515397071838, -3.204422950744629, -2.7017147541046143, -2.222088098526001, -4.0352888107299805, -6.234780788421631, -0.009625335223972797, -2.2680108547210693]"
10_hat_managed_managed_pref,Chris managed to knit a hat and George managed to knit a hat as well. The hats were very colorful.,1,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-8.929645538330078, -0.482561320066452, -9.779071807861328, -0.7372847199440002, -1.8528732061386108, -3.311565637588501, -2.368439197540283, -11.73248291015625, -3.2523231506347656, -0.059675320982933044, -1.6073919534683228, -0.0009813260985538363, -0.38429418206214905, -2.1736907958984375, -3.308765172958374, -0.03966440260410309, -0.5667515397071838, -3.204422950744629, -3.5397465229034424, -0.012038551270961761, -0.8572089076042175, -3.7424073219299316, -6.014673233032227, -0.008862210437655449, -2.171396493911743]"
10_hat_managed_managed_nonref,Chris managed to knit a hat and George managed to knit a hat as well. It's not a big deal.,1,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-8.929645538330078, -0.482561320066452, -9.779071807861328, -0.7372847199440002, -1.8528732061386108, -3.311565637588501, -2.368439197540283, -11.73248291015625, -3.2523231506347656, -0.059675320982933044, -1.6073919534683228, -0.0009813260985538363, -0.38429418206214905, -2.1736907958984375, -3.308765172958374, -0.03966440260410309, -0.5667515397071838, -3.4429092407226562, -2.3448240756988525, -0.009335555136203766, -2.125002861022949, -2.0178415775299072, -2.8413121700286865, -0.7586371302604675, -2.4201250076293945]"
10_hat_failed_managed_sref,Chris failed to knit a hat but George managed to knit a hat. The hat was very colorful.,1,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-11.214166641235352, -0.4851198196411133, -10.405391693115234, -1.2855548858642578, -2.257452964782715, -3.422539472579956, -5.473217010498047, -11.173957824707031, -2.899202585220337, -0.2744334936141968, -1.708577036857605, -0.0010727847693488002, -0.7711583971977234, -1.8052021265029907, -1.4055678844451904, -3.234489917755127, -2.467639684677124, -1.2282414436340332, -3.73468279838562, -6.560614109039307, -0.00822502002120018, -1.807490348815918]"
10_hat_failed_managed_pref,Chris failed to knit a hat but George managed to knit a hat. The hats were very colorful.,0,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-11.214166641235352, -0.4851198196411133, -10.405391693115234, -1.2855548858642578, -2.257452964782715, -3.422539472579956, -5.473217010498047, -11.173957824707031, -2.899202585220337, -0.2744334936141968, -1.708577036857605, -0.0010727847693488002, -0.7711583971977234, -1.8052021265029907, -1.4055678844451904, -3.234489917755127, -4.753807067871094, -0.04133806750178337, -0.7064075469970703, -4.202742576599121, -5.941749572753906, -0.006730860564857721, -1.6025516986846924]"
10_hat_failed_managed_nonref,Chris failed to knit a hat but George managed to knit a hat. It's not a big deal.,1,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁but|▁George|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-11.214166641235352, -0.4851198196411133, -10.405391693115234, -1.2855548858642578, -2.257452964782715, -3.422539472579956, -5.473217010498047, -11.173957824707031, -2.899202585220337, -0.2744334936141968, -1.708577036857605, -0.0010727847693488002, -0.7711583971977234, -1.8052021265029907, -1.4055678844451904, -3.8412880897521973, -2.4510459899902344, -0.011090539395809174, -2.2209219932556152, -1.8571929931640625, -2.9153153896331787, -0.38590100407600403, -1.563395619392395]"
10_hat_failed_failed_sref,Chris failed to knit a hat and George failed to knit a hat as well. The hat was very colorful.,0,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁The|▁hat|▁was|▁very|▁color|ful|.,"[-11.214166641235352, -0.4851198196411133, -10.405391693115234, -1.2855548858642578, -2.257452964782715, -3.422539472579956, -3.013037919998169, -10.258638381958008, -3.5554206371307373, -0.07431355863809586, -1.6929490566253662, -0.0009282094542868435, -0.46817949414253235, -1.8408586978912354, -4.282598495483398, -0.16744160652160645, -0.4910493493080139, -3.218027114868164, -3.0027990341186523, -1.9042999744415283, -4.868715286254883, -6.516592025756836, -0.008530132472515106, -2.209899663925171]"
10_hat_failed_failed_pref,Chris failed to knit a hat and George failed to knit a hat as well. The hats were very colorful.,0,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁The|▁h|ats|▁were|▁very|▁color|ful|.,"[-11.214166641235352, -0.4851198196411133, -10.405391693115234, -1.2855548858642578, -2.257452964782715, -3.422539472579956, -3.013037919998169, -10.258638381958008, -3.5554206371307373, -0.07431355863809586, -1.6929490566253662, -0.0009282094542868435, -0.46817949414253235, -1.8408586978912354, -4.282598495483398, -0.16744160652160645, -0.4910493493080139, -3.218027114868164, -4.552816390991211, -0.04217613488435745, -0.92026287317276, -4.9143524169921875, -6.118454933166504, -0.008068349212408066, -2.0728931427001953]"
10_hat_failed_failed_nonref,Chris failed to knit a hat and George failed to knit a hat as well. It's not a big deal.,1,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|▁and|▁George|▁failed|▁to|▁kn|it|▁a|▁hat|▁as|▁well|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-11.214166641235352, -0.4851198196411133, -10.405391693115234, -1.2855548858642578, -2.257452964782715, -3.422539472579956, -3.013037919998169, -10.258638381958008, -3.5554206371307373, -0.07431355863809586, -1.6929490566253662, -0.0009282094542868435, -0.46817949414253235, -1.8408586978912354, -4.282598495483398, -0.16744160652160645, -0.4910493493080139, -3.7938880920410156, -2.2217166423797607, -0.011214438825845718, -2.2059502601623535, -2.073085308074951, -2.165623426437378, -0.16449543833732605, -1.670513391494751]"
11_rabbit_affirmative_negation_sref,Sarah caught a rabbit but Alice didn't catch a rabbit. The rabbit made a fantastic dinner.,1,▁Sarah|▁caught|▁a|▁rabb|it|▁but|▁Alice|▁didn|'|t|▁catch|▁a|▁rabb|it|.|▁The|▁rabb|it|▁made|▁a|▁fant|astic|▁dinner|.,"[-10.186931610107422, -2.4928159713745117, -6.6180572509765625, -0.001955384388566017, -5.400635242462158, -7.941492080688477, -2.9222774505615234, -0.7192132472991943, -0.00024351492174901068, -1.99166738986969, -2.0342788696289062, -0.3844621777534485, -0.000943096645642072, -0.6625987887382507, -3.2253174781799316, -2.7230851650238037, -0.14262309670448303, -6.016120433807373, -0.8224069476127625, -8.923884391784668, -0.045131199061870575, -1.6218863725662231, -1.291229009628296]"
11_rabbit_affirmative_negation_pref,Sarah caught a rabbit but Alice didn't catch a rabbit. The rabbits made a fantastic dinner.,0,▁Sarah|▁caught|▁a|▁rabb|it|▁but|▁Alice|▁didn|'|t|▁catch|▁a|▁rabb|it|.|▁The|▁rabb|its|▁made|▁a|▁fant|astic|▁dinner|.,"[-10.186931610107422, -2.4928159713745117, -6.6180572509765625, -0.001955384388566017, -5.400635242462158, -7.941492080688477, -2.9222774505615234, -0.7192132472991943, -0.00024351492174901068, -1.99166738986969, -2.0342788696289062, -0.3844621777534485, -0.000943096645642072, -0.6625987887382507, -3.2253174781799316, -2.7230851650238037, -2.024256944656372, -5.922456741333008, -1.087777853012085, -8.426910400390625, -0.04485483840107918, -1.6677018404006958, -1.2774327993392944]"
11_rabbit_affirmative_negation_nonref,Sarah caught a rabbit but Alice didn't catch a rabbit. It's not a big deal.,1,▁Sarah|▁caught|▁a|▁rabb|it|▁but|▁Alice|▁didn|'|t|▁catch|▁a|▁rabb|it|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-10.186931610107422, -2.4928159713745117, -6.6180572509765625, -0.001955384388566017, -5.400635242462158, -7.941492080688477, -2.9222774505615234, -0.7192132472991943, -0.00024351492174901068, -1.99166738986969, -2.0342788696289062, -0.3844621777534485, -0.000943096645642072, -0.6625987887382507, -4.339478492736816, -1.5193675756454468, -0.004567309748381376, -2.304447889328003, -2.241542100906372, -3.0617258548736572, -0.20763494074344635, -1.1542997360229492]"
11_rabbit_affirmative_affirmative_sref,Sarah caught a rabbit and Alice caught a rabbit too. The rabbit made a fantastic dinner.,0,▁Sarah|▁caught|▁a|▁rabb|it|▁and|▁Alice|▁caught|▁a|▁rabb|it|▁too|.|▁The|▁rabb|it|▁made|▁a|▁fant|astic|▁dinner|.,"[-10.186931610107422, -2.4928159713745117, -6.6180572509765625, -0.001955384388566017, -1.7229009866714478, -7.533946990966797, -1.8994163274765015, -0.27246543765068054, -4.071948051452637, -0.001669562072493136, -3.206942081451416, -0.6581876873970032, -2.8491926193237305, -1.51985502243042, -0.9671425819396973, -5.394833087921143, -1.0535527467727661, -7.330737113952637, -0.026711873710155487, -1.4138166904449463, -1.312330722808838]"
11_rabbit_affirmative_affirmative_pref,Sarah caught a rabbit and Alice caught a rabbit too. The rabbits made a fantastic dinner.,1,▁Sarah|▁caught|▁a|▁rabb|it|▁and|▁Alice|▁caught|▁a|▁rabb|it|▁too|.|▁The|▁rabb|its|▁made|▁a|▁fant|astic|▁dinner|.,"[-10.186931610107422, -2.4928159713745117, -6.6180572509765625, -0.001955384388566017, -1.7229009866714478, -7.533946990966797, -1.8994163274765015, -0.27246543765068054, -4.071948051452637, -0.001669562072493136, -3.206942081451416, -0.6581876873970032, -2.8491926193237305, -1.51985502243042, -0.47934964299201965, -4.911091327667236, -1.1236194372177124, -7.072273254394531, -0.02339055761694908, -1.580914855003357, -1.2698016166687012]"
11_rabbit_affirmative_affirmative_nonref,Sarah caught a rabbit and Alice caught a rabbit too. It's not a big deal.,1,▁Sarah|▁caught|▁a|▁rabb|it|▁and|▁Alice|▁caught|▁a|▁rabb|it|▁too|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-10.186931610107422, -2.4928159713745117, -6.6180572509765625, -0.001955384388566017, -1.7229009866714478, -7.533946990966797, -1.8994163274765015, -0.27246543765068054, -4.071948051452637, -0.001669562072493136, -3.206942081451416, -0.6581876873970032, -3.865511894226074, -3.2180094718933105, -0.009607742540538311, -2.642676591873169, -2.1736741065979004, -2.470282554626465, -0.4485240578651428, -1.4510248899459839]"
11_rabbit_negation_affirmative_sref,Sarah didn't catch a rabbit but Alice caught a rabbit. The rabbit made a fantastic dinner.,1,▁Sarah|▁didn|'|t|▁catch|▁a|▁rabb|it|▁but|▁Alice|▁caught|▁a|▁rabb|it|.|▁The|▁rabb|it|▁made|▁a|▁fant|astic|▁dinner|.,"[-7.887041091918945, -0.7608062028884888, -0.0006233894382603467, -6.972599506378174, -3.470781087875366, -7.010922908782959, -0.0030176362488418818, -4.138365745544434, -10.051873207092285, -2.6893062591552734, -0.7718223929405212, -2.7127461433410645, -0.0018034399254247546, -1.2776468992233276, -3.169595718383789, -2.4268593788146973, -0.07598905265331268, -5.770931720733643, -1.1245638132095337, -7.739405632019043, -0.03593369945883751, -1.4103561639785767, -1.3053607940673828]"
11_rabbit_negation_affirmative_pref,Sarah didn't catch a rabbit but Alice caught a rabbit. The rabbits made a fantastic dinner.,0,▁Sarah|▁didn|'|t|▁catch|▁a|▁rabb|it|▁but|▁Alice|▁caught|▁a|▁rabb|it|.|▁The|▁rabb|its|▁made|▁a|▁fant|astic|▁dinner|.,"[-7.887041091918945, -0.7608062028884888, -0.0006233894382603467, -6.972599506378174, -3.470781087875366, -7.010922908782959, -0.0030176362488418818, -4.138365745544434, -10.051873207092285, -2.6893062591552734, -0.7718223929405212, -2.7127461433410645, -0.0018034399254247546, -1.2776468992233276, -3.169595718383789, -2.4268593788146973, -2.625267267227173, -5.918984413146973, -1.1145755052566528, -7.679936408996582, -0.041637130081653595, -1.7355948686599731, -1.2870537042617798]"
11_rabbit_negation_affirmative_nonref,Sarah didn't catch a rabbit but Alice caught a rabbit. It's not a big deal.,1,▁Sarah|▁didn|'|t|▁catch|▁a|▁rabb|it|▁but|▁Alice|▁caught|▁a|▁rabb|it|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-7.887041091918945, -0.7608062028884888, -0.0006233894382603467, -6.972599506378174, -3.470781087875366, -7.010922908782959, -0.0030176362488418818, -4.138365745544434, -10.051873207092285, -2.6893062591552734, -0.7718223929405212, -2.7127461433410645, -0.0018034399254247546, -1.2776468992233276, -4.04017448425293, -1.6880680322647095, -0.006525991018861532, -2.3711273670196533, -2.1063804626464844, -2.7775161266326904, -0.25624901056289673, -1.3050854206085205]"
11_rabbit_negation_negation_sref,Sarah didn't catch a rabbit and Alice didn't catch a rabbit either. The rabbit made a fantastic dinner.,0,▁Sarah|▁didn|'|t|▁catch|▁a|▁rabb|it|▁and|▁Alice|▁didn|'|t|▁catch|▁a|▁rabb|it|▁either|.|▁The|▁rabb|it|▁made|▁a|▁fant|astic|▁dinner|.,"[-7.887041091918945, -0.7608062028884888, -0.0006233894382603467, -6.972599506378174, -3.470781087875366, -7.010922908782959, -0.0030176362488418818, -3.291933298110962, -8.115387916564941, -1.22336745262146, -0.003230474190786481, -0.00022980909852776676, -1.1574883460998535, -0.1714683175086975, -1.675430417060852, -0.0008966478053480387, -3.3663086891174316, -0.572355329990387, -3.0312907695770264, -2.85754656791687, -0.4390602111816406, -6.071871757507324, -1.1380500793457031, -7.913335800170898, -0.051292311400175095, -3.1665658950805664, -2.0249688625335693]"
11_rabbit_negation_negation_pref,Sarah didn't catch a rabbit and Alice didn't catch a rabbit either. The rabbits made a fantastic dinner.,0,▁Sarah|▁didn|'|t|▁catch|▁a|▁rabb|it|▁and|▁Alice|▁didn|'|t|▁catch|▁a|▁rabb|it|▁either|.|▁The|▁rabb|its|▁made|▁a|▁fant|astic|▁dinner|.,"[-7.887041091918945, -0.7608062028884888, -0.0006233894382603467, -6.972599506378174, -3.470781087875366, -7.010922908782959, -0.0030176362488418818, -3.291933298110962, -8.115387916564941, -1.22336745262146, -0.003230474190786481, -0.00022980909852776676, -1.1574883460998535, -0.1714683175086975, -1.675430417060852, -0.0008966478053480387, -3.3663086891174316, -0.572355329990387, -3.0312907695770264, -2.85754656791687, -1.037872314453125, -5.835424423217773, -1.2904170751571655, -7.809854507446289, -0.057173214852809906, -2.4466419219970703, -1.9252182245254517]"
11_rabbit_negation_negation_nonref,Sarah didn't catch a rabbit and Alice didn't catch a rabbit either. It's not a big deal.,1,▁Sarah|▁didn|'|t|▁catch|▁a|▁rabb|it|▁and|▁Alice|▁didn|'|t|▁catch|▁a|▁rabb|it|▁either|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-7.887041091918945, -0.7608062028884888, -0.0006233894382603467, -6.972599506378174, -3.470781087875366, -7.010922908782959, -0.0030176362488418818, -3.291933298110962, -8.115387916564941, -1.22336745262146, -0.003230474190786481, -0.00022980909852776676, -1.1574883460998535, -0.1714683175086975, -1.675430417060852, -0.0008966478053480387, -3.3663086891174316, -0.572355329990387, -3.833007574081421, -1.5928452014923096, -0.01015755906701088, -2.3340089321136475, -2.2029900550842285, -3.063857316970825, -0.26102012395858765, -1.207687258720398]"
11_rabbit_know_doubt_sref,I know that Sarah caught a rabbit but I doubt that Alice caught a rabbit. The rabbit made a fantastic dinner.,1,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁rabb|it|▁but|▁I|▁doubt|▁that|▁Alice|▁caught|▁a|▁rabb|it|.|▁The|▁rabb|it|▁made|▁a|▁fant|astic|▁dinner|.,"[-3.944467067718506, -2.1107535362243652, -9.150821685791016, -9.994085311889648, -1.8649628162384033, -6.961953163146973, -0.0012540103634819388, -4.90964412689209, -1.0430023670196533, -5.577110290527344, -1.0720583200454712, -7.972921371459961, -1.534582495689392, -1.0163167715072632, -1.0868034362792969, -0.0008613928221166134, -0.7443983554840088, -3.94920015335083, -3.004117488861084, -0.17528080940246582, -7.420018196105957, -1.0074725151062012, -8.684659957885742, -0.02435467578470707, -1.6078016757965088, -1.1964139938354492]"
11_rabbit_know_doubt_pref,I know that Sarah caught a rabbit but I doubt that Alice caught a rabbit. The rabbits made a fantastic dinner.,0,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁rabb|it|▁but|▁I|▁doubt|▁that|▁Alice|▁caught|▁a|▁rabb|it|.|▁The|▁rabb|its|▁made|▁a|▁fant|astic|▁dinner|.,"[-3.944467067718506, -2.1107535362243652, -9.150821685791016, -9.994085311889648, -1.8649628162384033, -6.961953163146973, -0.0012540103634819388, -4.90964412689209, -1.0430023670196533, -5.577110290527344, -1.0720583200454712, -7.972921371459961, -1.534582495689392, -1.0163167715072632, -1.0868034362792969, -0.0008613928221166134, -0.7443983554840088, -3.94920015335083, -3.004117488861084, -1.8340637683868408, -6.966522693634033, -1.094300627708435, -8.431029319763184, -0.02225286141037941, -1.7402549982070923, -1.0961554050445557]"
11_rabbit_know_doubt_nonref,I know that Sarah caught a rabbit but I doubt that Alice caught a rabbit. It's not a big deal.,1,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁rabb|it|▁but|▁I|▁doubt|▁that|▁Alice|▁caught|▁a|▁rabb|it|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-3.944467067718506, -2.1107535362243652, -9.150821685791016, -9.994085311889648, -1.8649628162384033, -6.961953163146973, -0.0012540103634819388, -4.90964412689209, -1.0430023670196533, -5.577110290527344, -1.0720583200454712, -7.972921371459961, -1.534582495689392, -1.0163167715072632, -1.0868034362792969, -0.0008613928221166134, -0.7443983554840088, -4.017151832580566, -1.7210984230041504, -0.007524481974542141, -2.309502124786377, -2.479343891143799, -2.8787903785705566, -0.1767939180135727, -1.4447230100631714]"
11_rabbit_know_know_sref,I know that Sarah caught a rabbit and I know that Alice caught a rabbit as well. The rabbit made a fantastic dinner.,0,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁rabb|it|▁and|▁I|▁know|▁that|▁Alice|▁caught|▁a|▁rabb|it|▁as|▁well|.|▁The|▁rabb|it|▁made|▁a|▁fant|astic|▁dinner|.,"[-3.944467067718506, -2.1107535362243652, -9.150821685791016, -9.994085311889648, -1.8649628162384033, -6.961953163146973, -0.0012540103634819388, -2.193171501159668, -2.9806671142578125, -1.702843427658081, -0.269467294216156, -6.548760414123535, -1.3820359706878662, -0.1823173314332962, -0.5622522234916687, -0.0006018257699906826, -4.7093353271484375, -0.09441518783569336, -0.6193886399269104, -3.6287288665771484, -3.2879576683044434, -0.4102087914943695, -7.753971576690674, -1.4995310306549072, -7.749626159667969, -0.0332016721367836, -1.4333852529525757, -1.5158029794692993]"
11_rabbit_know_know_pref,I know that Sarah caught a rabbit and I know that Alice caught a rabbit as well. The rabbits made a fantastic dinner.,1,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁rabb|it|▁and|▁I|▁know|▁that|▁Alice|▁caught|▁a|▁rabb|it|▁as|▁well|.|▁The|▁rabb|its|▁made|▁a|▁fant|astic|▁dinner|.,"[-3.944467067718506, -2.1107535362243652, -9.150821685791016, -9.994085311889648, -1.8649628162384033, -6.961953163146973, -0.0012540103634819388, -2.193171501159668, -2.9806671142578125, -1.702843427658081, -0.269467294216156, -6.548760414123535, -1.3820359706878662, -0.1823173314332962, -0.5622522234916687, -0.0006018257699906826, -4.7093353271484375, -0.09441518783569336, -0.6193886399269104, -3.6287288665771484, -3.2879576683044434, -1.0929633378982544, -7.424887657165527, -1.5243768692016602, -6.871608734130859, -0.02508665807545185, -1.5739229917526245, -1.4419606924057007]"
11_rabbit_know_know_nonref,I know that Sarah caught a rabbit and I know that Alice caught a rabbit as well. It's not a big deal.,1,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁rabb|it|▁and|▁I|▁know|▁that|▁Alice|▁caught|▁a|▁rabb|it|▁as|▁well|.|▁It|'|s|▁not|▁a|▁big|▁deal|.,"[-3.944467067718506, -2.1107535362243652, -9.150821685791016, -9.994085311889648, -1.8649628162384033, -6.961953163146973, -0.0012540103634819388, -2.193171501159668, -2.9806671142578125, -1.702843427658081, -0.269467294216156, -6.548760414123535, -1.3820359706878662, -0.1823173314332962, -0.5622522234916687, -0.0006018257699906826, -4.7093353271484375, -0.09441518783569336, -0.6193886399269104, -4.101325988769531, -2.0559773445129395, -0.006655549164861441, -2.1816558837890625, -2.243690252304077, -2.4795236587524414, -0.30632665753364563, -1.3654454946517944]"
