id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
8_cake_doubt_know_nonref,I doubt that Michael baked a cake but I know that Adam baked a cake. It's not a big deal.,-1,I| doubt| that| Michael| baked| a| cake| but| I| know| that| Adam| baked| a| cake|.| It|'s| not| a| big| deal|.,"[-7.80846, -1.8346381, -9.138531, -13.209839, -2.7851734, -0.7724928, -4.2429214, -1.3810189, -3.068776, -1.3838985, -8.139728, -3.4902139, -0.9036943, -0.6305275, -1.4180965, -2.98039, -2.9702306, -2.6951163, -1.8594588, -3.105456, -0.5103994, -1.4262887]",15,1.7696041030213302e-07,doubt_know_nonref
8_cake_doubt_doubt_sref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cake was the best thing at the picnic.,0,I| doubt| that| Michael| baked| a| cake| and| I| doubt| that| Adam| baked| a| cake| as| well|.| The| cake| was| the| best| thing| at| the| picnic|.,"[-7.80846, -1.8346381, -9.138531, -13.209839, -2.7851734, -0.7724928, -3.3318057, -3.0064986, -1.8035878, -0.3719312, -7.200796, -2.5335016, -0.2916331, -0.10573537, -4.629801, -0.18919912, -0.6191774, -3.411492, -2.5474331, -1.390404, -4.6195545, -4.317239, -2.5912716, -4.2145767, -0.38200012, -5.3640957, -1.1557384]",17,9.415772248157216e-14,doubt_doubt_sref
8_cake_doubt_doubt_pref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. The cakes were the best thing at the picnic.,0,I| doubt| that| Michael| baked| a| cake| and| I| doubt| that| Adam| baked| a| cake| as| well|.| The| cakes| were| the| best| thing| at| the| picnic|.,"[-7.80846, -1.8346381, -9.138531, -13.209839, -2.7851734, -0.7724928, -3.3318057, -3.0064986, -1.8035878, -0.3719312, -7.200796, -2.5335016, -0.2916331, -0.10573537, -4.629801, -0.18919912, -0.6191774, -3.411492, -4.251112, -1.3780448, -5.1016765, -4.3269095, -3.2347243, -3.6976333, -0.46260932, -5.3706293, -1.2626191]",17,7.700815827809196e-15,doubt_doubt_pref
8_cake_doubt_doubt_nonref,I doubt that Michael baked a cake and I doubt that Adam baked a cake as well. It's not a big deal.,-1,I| doubt| that| Michael| baked| a| cake| and| I| doubt| that| Adam| baked| a| cake| as| well|.| It|'s| not| a| big| deal|.,"[-7.80846, -1.8346381, -9.138531, -13.209839, -2.7851734, -0.7724928, -3.3318057, -3.0064986, -1.8035878, -0.3719312, -7.200796, -2.5335016, -0.2916331, -0.10573537, -4.629801, -0.18919912, -0.6191774, -3.2938716, -1.4768544, -2.1228309, -2.537904, -2.7679343, -0.31833893, -1.3741871]",17,9.264356672048735e-07,doubt_doubt_nonref
8_cake_managed_failed_sref,Michael managed to bake a cake but Adam failed to bake a cake. The cake was the best thing at the picnic.,1,Michael| managed| to| bake| a| cake| but| Adam| failed| to| bake| a| cake|.| The| cake| was| the| best| thing| at| the| picnic|.,"[-9.336677, -0.23428036, -10.004986, -1.5077418, -1.1731144, -5.1607375, -8.340158, -3.7527707, -0.7820215, -3.2596936, -0.8712359, -0.31382173, -1.3128394, -2.8821096, -1.8334235, -1.515396, -4.900197, -2.8071396, -1.9277533, -5.0221257, -0.32005608, -4.2460365, -1.0870261]",13,2.9735536000924637e-12,managed_failed_sref
8_cake_managed_failed_pref,Michael managed to bake a cake but Adam failed to bake a cake. The cakes were the best thing at the picnic.,0,Michael| managed| to| bake| a| cake| but| Adam| failed| to| bake| a| cake|.| The| cakes| were| the| best| thing| at| the| picnic|.,"[-9.336677, -0.23428036, -10.004986, -1.5077418, -1.1731144, -5.1607375, -8.340158, -3.7527707, -0.7820215, -3.2596936, -0.8712359, -0.31382173, -1.3128394, -2.8821096, -4.767025, -1.0109508, -4.2899847, -3.325344, -2.797926, -4.1854396, -0.27930245, -4.2148414, -1.1726388]",13,2.740235481670294e-13,managed_failed_pref
8_cake_managed_failed_nonref,Michael managed to bake a cake but Adam failed to bake a cake. It's not a big deal.,-1,Michael| managed| to| bake| a| cake| but| Adam| failed| to| bake| a| cake|.| It|'s| not| a| big| deal|.,"[-9.336677, -0.23428036, -10.004986, -1.5077418, -1.1731144, -5.1607375, -8.340158, -3.7527707, -0.7820215, -3.2596936, -0.8712359, -0.31382173, -1.3128394, -3.6804228, -2.4377465, -2.4437099, -2.2832093, -2.5191157, -0.43618694, -1.4969952]",13,2.272110899252348e-07,managed_failed_nonref
8_cake_managed_managed_sref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cake was the best thing at the picnic.,0,Michael| managed| to| bake| a| cake| and| Adam| managed| to| bake| a| cake| as| well|.| The| cake| was| the| best| thing| at| the| picnic|.,"[-9.336677, -0.23428036, -10.004986, -1.5077418, -1.1731144, -2.2080188, -9.963777, -2.7579463, -0.037877828, -3.4650068, -0.53872526, -0.57275474, -3.713282, -0.035760537, -0.66156244, -3.4632514, -2.3349085, -1.5601903, -4.1116586, -2.483005, -2.3727527, -5.527926, -0.32531035, -4.8714767, -1.1146736]",15,5.861778518092084e-13,managed_managed_sref
8_cake_managed_managed_pref,Michael managed to bake a cake and Adam managed to bake a cake as well. The cakes were the best thing at the picnic.,1,Michael| managed| to| bake| a| cake| and| Adam| managed| to| bake| a| cake| as| well|.| The| cakes| were| the| best| thing| at| the| picnic|.,"[-9.336677, -0.23428036, -10.004986, -1.5077418, -1.1731144, -2.2080188, -9.963777, -2.7579463, -0.037877828, -3.4650068, -0.53872526, -0.57275474, -3.713282, -0.035760537, -0.66156244, -3.4632514, -2.6940794, -0.85776156, -4.913183, -2.325519, -2.780747, -4.5477347, -0.25120997, -4.4420958, -1.2819234]",15,1.0762856343327694e-12,managed_managed_pref
8_cake_managed_managed_nonref,Michael managed to bake a cake and Adam managed to bake a cake as well. It's not a big deal.,-1,Michael| managed| to| bake| a| cake| and| Adam| managed| to| bake| a| cake| as| well|.| It|'s| not| a| big| deal|.,"[-9.336677, -0.23428036, -10.004986, -1.5077418, -1.1731144, -2.2080188, -9.963777, -2.7579463, -0.037877828, -3.4650068, -0.53872526, -0.57275474, -3.713282, -0.035760537, -0.66156244, -3.2188199, -1.3448896, -2.696114, -2.3261077, -3.926368, -0.7471615, -1.1159433]",15,2.101584640657804e-07,managed_managed_nonref
8_cake_failed_managed_sref,Michael failed to bake a cake but Adam managed to bake a cake. The cake was the best thing at the picnic.,1,Michael| failed| to| bake| a| cake| but| Adam| managed| to| bake| a| cake|.| The| cake| was| the| best| thing| at| the| picnic|.,"[-11.670142, -0.32739633, -11.019393, -1.488119, -0.7547967, -5.1090612, -8.883091, -4.0644436, -0.1789224, -2.070904, -0.72667485, -0.85048276, -1.5916858, -3.0494115, -0.99151284, -0.8510295, -4.8749924, -1.5575665, -3.061607, -5.5415673, -0.18526323, -4.224356, -0.9289005]",13,1.0642062891791848e-11,failed_managed_sref
8_cake_failed_managed_pref,Michael failed to bake a cake but Adam managed to bake a cake. The cakes were the best thing at the picnic.,0,Michael| failed| to| bake| a| cake| but| Adam| managed| to| bake| a| cake|.| The| cakes| were| the| best| thing| at| the| picnic|.,"[-11.670142, -0.32739633, -11.019393, -1.488119, -0.7547967, -5.1090612, -8.883091, -4.0644436, -0.1789224, -2.070904, -0.72667485, -0.85048276, -1.5916858, -3.0494115, -5.3526034, -0.84736747, -3.9796612, -3.174006, -3.2478683, -4.1104364, -0.20600161, -4.1922984, -1.0019428]",13,2.1641098646073924e-13,failed_managed_pref
8_cake_failed_managed_nonref,Michael failed to bake a cake but Adam managed to bake a cake. It's not a big deal.,-1,Michael| failed| to| bake| a| cake| but| Adam| managed| to| bake| a| cake|.| It|'s| not| a| big| deal|.,"[-11.670142, -0.32739633, -11.019393, -1.488119, -0.7547967, -5.1090612, -8.883091, -4.0644436, -0.1789224, -2.070904, -0.72667485, -0.85048276, -1.5916858, -3.5362384, -2.037835, -2.1487145, -2.125919, -2.8424196, -0.44500884, -1.218387]",13,5.833244193080037e-07,failed_managed_nonref
8_cake_failed_failed_sref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cake was the best thing at the picnic.,0,Michael| failed| to| bake| a| cake| and| Adam| failed| to| bake| a| cake| as| well|.| The| cake| was| the| best| thing| at| the| picnic|.,"[-11.670142, -0.32739633, -11.019393, -1.488119, -0.7547967, -3.399933, -8.59752, -2.238324, -0.05765921, -2.5439777, -0.22927336, -0.28909564, -3.9895382, -0.09862768, -0.65251964, -3.1428037, -3.1470518, -1.7179358, -3.6715093, -3.3454473, -2.0442486, -4.9689403, -0.45409718, -4.8741417, -1.1480374]",15,4.13461050319359e-13,failed_failed_sref
8_cake_failed_failed_pref,Michael failed to bake a cake and Adam failed to bake a cake as well. The cakes were the best thing at the picnic.,0,Michael| failed| to| bake| a| cake| and| Adam| failed| to| bake| a| cake| as| well|.| The| cakes| were| the| best| thing| at| the| picnic|.,"[-11.670142, -0.32739633, -11.019393, -1.488119, -0.7547967, -3.399933, -8.59752, -2.238324, -0.05765921, -2.5439777, -0.22927336, -0.28909564, -3.9895382, -0.09862768, -0.65251964, -3.1428037, -4.387783, -1.0987664, -4.58533, -3.099659, -2.8926017, -4.3019695, -0.35397786, -4.9059196, -1.1735708]",15,9.912630399355831e-14,failed_failed_pref
8_cake_failed_failed_nonref,Michael failed to bake a cake and Adam failed to bake a cake as well. It's not a big deal.,-1,Michael| failed| to| bake| a| cake| and| Adam| failed| to| bake| a| cake| as| well|.| It|'s| not| a| big| deal|.,"[-11.670142, -0.32739633, -11.019393, -1.488119, -0.7547967, -3.399933, -8.59752, -2.238324, -0.05765921, -2.5439777, -0.22927336, -0.28909564, -3.9895382, -0.09862768, -0.65251964, -3.8201938, -1.2170248, -2.7779832, -2.1520586, -2.861656, -0.25763518, -0.97884285]",15,7.788912288724602e-07,failed_failed_nonref
9_letter_affirmative_negation_sref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. The letter arrived three days after it was sent.,1,Carol|yn| wrote| a| letter| to| her| parents| but| Jennifer| didn|'t| write| a| letter| to| her| parents|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-1.514457, -7.3099923, -3.284533, -3.1751175, -0.39503977, -1.9867183, -3.088189, -5.7703166, -10.786088, -2.9593358, -0.9238878, -2.4898481, -1.2127686, -0.05080799, -0.6297909, -0.23237763, -0.27362144, -0.7853378, -3.342731, -1.7678411, -6.9033446, -4.779769, -0.34332743, -1.1518673, -3.9356308, -0.2225606, -0.8996011, -0.80166006]",18,3.254709527888226e-11,affirmative_negation_sref
9_letter_affirmative_negation_pref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. The letters arrived three days after they were sent.,0,Carol|yn| wrote| a| letter| to| her| parents| but| Jennifer| didn|'t| write| a| letter| to| her| parents|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-1.514457, -7.3099923, -3.284533, -3.1751175, -0.39503977, -1.9867183, -3.088189, -5.7703166, -10.786088, -2.9593358, -0.9238878, -2.4898481, -1.2127686, -0.05080799, -0.6297909, -0.23237763, -0.27362144, -0.7853378, -3.342731, -3.1549728, -4.952816, -5.2589064, -0.29403675, -1.6263409, -2.2363696, -1.4397168, -0.95393133, -0.7248]",18,3.833638847735426e-11,affirmative_negation_pref
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but Jennifer didn't write a letter to her parents. It's not a big deal.,-1,Carol|yn| wrote| a| letter| to| her| parents| but| Jennifer| didn|'t| write| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,"[-1.514457, -7.3099923, -3.284533, -3.1751175, -0.39503977, -1.9867183, -3.088189, -5.7703166, -10.786088, -2.9593358, -0.9238878, -2.4898481, -1.2127686, -0.05080799, -0.6297909, -0.23237763, -0.27362144, -0.7853378, -3.6345925, -1.3654253, -2.2755558, -2.7161896, -1.8084732, -0.18369736, -1.3962723]",18,1.5454335686886624e-06,affirmative_negation_nonref
9_letter_affirmative_affirmative_sref,Carolyn wrote a letter to her parents and Jennifer wrote a letter to her parents too. The letter arrived three days after it was sent.,0,Carol|yn| wrote| a| letter| to| her| parents| and| Jennifer| wrote| a| letter| to| her| parents| too|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-1.514457, -7.3099923, -3.284533, -3.1751175, -0.39503977, -1.9867183, -3.088189, -2.6008677, -10.231897, -3.4780211, -0.7900764, -0.21090133, -0.048603386, -0.45133397, -1.4535294, -4.384513, -0.5680317, -3.133823, -2.0529354, -7.091843, -5.055793, -0.34291223, -1.3632882, -4.985814, -0.18551527, -1.0674542, -0.7395672]",17,5.0132059264747765e-12,affirmative_affirmative_sref
9_letter_affirmative_affirmative_pref,Carolyn wrote a letter to her parents and Jennifer wrote a letter to her parents too. The letters arrived three days after they were sent.,1,Carol|yn| wrote| a| letter| to| her| parents| and| Jennifer| wrote| a| letter| to| her| parents| too|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-1.514457, -7.3099923, -3.284533, -3.1751175, -0.39503977, -1.9867183, -3.088189, -2.6008677, -10.231897, -3.4780211, -0.7900764, -0.21090133, -0.048603386, -0.45133397, -1.4535294, -4.384513, -0.5680317, -3.133823, -1.4427326, -5.91326, -5.228491, -0.3541527, -1.4296508, -1.9763671, -1.3945541, -1.1780804, -0.70002824]",17,1.3161502392363957e-10,affirmative_affirmative_pref
9_letter_affirmative_affirmative_nonref,Carolyn wrote a letter to her parents and Jennifer wrote a letter to her parents too. It's not a big deal.,-1,Carol|yn| wrote| a| letter| to| her| parents| and| Jennifer| wrote| a| letter| to| her| parents| too|.| It|'s| not| a| big| deal|.,"[-1.514457, -7.3099923, -3.284533, -3.1751175, -0.39503977, -1.9867183, -3.088189, -2.6008677, -10.231897, -3.4780211, -0.7900764, -0.21090133, -0.048603386, -0.45133397, -1.4535294, -4.384513, -0.5680317, -3.0800796, -2.2741091, -3.1727276, -2.520695, -3.1205108, -0.49901757, -1.0370392]",17,1.5127312336025283e-07,affirmative_affirmative_nonref
9_letter_negation_affirmative_sref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. The letter arrived three days after it was sent.,1,Carol|yn| didn|'t| write| a| letter| to| her| parents| but| Jennifer| wrote| a| letter| to| her| parents|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-1.514457, -9.391178, -1.066925, -6.17813, -2.1566448, -3.436951, -1.1428399, -1.7715331, -2.5998967, -3.8971715, -9.864321, -2.7494307, -0.98448247, -0.29741082, -0.24012406, -0.48718125, -0.8155611, -1.3054022, -3.403942, -0.91441566, -7.077828, -4.5108747, -0.4796112, -0.9264768, -4.4553185, -0.18422297, -1.1175798, -0.8118154]",18,4.2475867279143294e-11,negation_affirmative_sref
9_letter_negation_affirmative_pref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. The letters arrived three days after they were sent.,0,Carol|yn| didn|'t| write| a| letter| to| her| parents| but| Jennifer| wrote| a| letter| to| her| parents|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-1.514457, -9.391178, -1.066925, -6.17813, -2.1566448, -3.436951, -1.1428399, -1.7715331, -2.5998967, -3.8971715, -9.864321, -2.7494307, -0.98448247, -0.29741082, -0.24012406, -0.48718125, -0.8155611, -1.3054022, -3.403942, -4.011231, -7.5068026, -5.0785837, -0.4807112, -1.3729681, -2.3461094, -1.3691186, -1.1286635, -0.7564861]",18,1.1929209935818486e-12,negation_affirmative_pref
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but Jennifer wrote a letter to her parents. It's not a big deal.,-1,Carol|yn| didn|'t| write| a| letter| to| her| parents| but| Jennifer| wrote| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,"[-1.514457, -9.391178, -1.066925, -6.17813, -2.1566448, -3.436951, -1.1428399, -1.7715331, -2.5998967, -3.8971715, -9.864321, -2.7494307, -0.98448247, -0.29741082, -0.24012406, -0.48718125, -0.8155611, -1.3054022, -3.24477, -1.6711595, -2.71462, -2.156916, -3.514854, -0.41215447, -1.1224724]",18,3.600775651334936e-07,negation_affirmative_nonref
9_letter_negation_negation_sref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. The letter arrived three days after it was sent.,0,Carol|yn| didn|'t| write| a| letter| to| her| parents| and| Jennifer| didn|'t| write| a| letter| to| her| parents| either|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-1.514457, -9.391178, -1.066925, -6.17813, -2.1566448, -3.436951, -1.1428399, -1.7715331, -2.5998967, -4.0596414, -9.61338, -1.2148669, -0.006735503, -0.58728623, -0.45433405, -0.043694936, -0.06520808, -0.32902163, -0.8589809, -2.6061413, -0.61882895, -3.4942598, -3.3687956, -7.7197747, -4.5724015, -0.55405223, -1.250042, -3.5984824, -0.26003507, -1.2344714, -0.90056354]",21,1.9702153981368086e-12,negation_negation_sref
9_letter_negation_negation_pref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. The letters arrived three days after they were sent.,0,Carol|yn| didn|'t| write| a| letter| to| her| parents| and| Jennifer| didn|'t| write| a| letter| to| her| parents| either|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-1.514457, -9.391178, -1.066925, -6.17813, -2.1566448, -3.436951, -1.1428399, -1.7715331, -2.5998967, -4.0596414, -9.61338, -1.2148669, -0.006735503, -0.58728623, -0.45433405, -0.043694936, -0.06520808, -0.32902163, -0.8589809, -2.6061413, -0.61882895, -3.4942598, -3.1719353, -6.5598917, -5.036108, -0.5165509, -1.1920258, -1.9830663, -1.375536, -1.4706087, -0.85176474]",21,7.237485764064542e-12,negation_negation_pref
9_letter_negation_negation_nonref,Carolyn didn't write a letter to her parents and Jennifer didn't write a letter to her parents either. It's not a big deal.,-1,Carol|yn| didn|'t| write| a| letter| to| her| parents| and| Jennifer| didn|'t| write| a| letter| to| her| parents| either|.| It|'s| not| a| big| deal|.,"[-1.514457, -9.391178, -1.066925, -6.17813, -2.1566448, -3.436951, -1.1428399, -1.7715331, -2.5998967, -4.0596414, -9.61338, -1.2148669, -0.006735503, -0.58728623, -0.45433405, -0.043694936, -0.06520808, -0.32902163, -0.8589809, -2.6061413, -0.61882895, -3.4949427, -1.1211636, -2.1815674, -2.441142, -2.63649, -0.1883881, -0.9847928]",21,2.15334825348258e-06,negation_negation_nonref
9_letter_know_doubt_sref,I know that Carolyn wrote a letter to her parents but I doubt that Jennifer wrote a letter to her parents. The letter arrived three days after it was sent.,1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| Jennifer| wrote| a| letter| to| her| parents|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-3.9131448, -2.4234385, -11.678148, -6.315072, -1.7229693, -3.023947, -0.55112773, -3.340399, -3.2671669, -4.054267, -0.75808513, -5.5650635, -1.0143754, -9.789686, -3.5094957, -1.4024264, -0.11899173, -0.3436205, -0.47923374, -0.5221845, -0.80157113, -3.6642542, -2.7599192, -8.833881, -4.78924, -0.5213795, -0.5715539, -4.8403745, -0.17238674, -1.3771685, -0.97662]",21,4.1654681444179407e-13,know_doubt_sref
9_letter_know_doubt_pref,I know that Carolyn wrote a letter to her parents but I doubt that Jennifer wrote a letter to her parents. The letters arrived three days after they were sent.,0,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| Jennifer| wrote| a| letter| to| her| parents|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-3.9131448, -2.4234385, -11.678148, -6.315072, -1.7229693, -3.023947, -0.55112773, -3.340399, -3.2671669, -4.054267, -0.75808513, -5.5650635, -1.0143754, -9.789686, -3.5094957, -1.4024264, -0.11899173, -0.3436205, -0.47923374, -0.5221845, -0.80157113, -3.6642542, -4.595667, -8.033551, -5.116289, -0.5695656, -0.91311455, -2.7161384, -0.86582536, -1.5885423, -0.90507686]",21,2.6263155671076434e-13,know_doubt_pref
9_letter_know_doubt_nonref,I know that Carolyn wrote a letter to her parents but I doubt that Jennifer wrote a letter to her parents. It's not a big deal.,-1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| but| I| doubt| that| Jennifer| wrote| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,"[-3.9131448, -2.4234385, -11.678148, -6.315072, -1.7229693, -3.023947, -0.55112773, -3.340399, -3.2671669, -4.054267, -0.75808513, -5.5650635, -1.0143754, -9.789686, -3.5094957, -1.4024264, -0.11899173, -0.3436205, -0.47923374, -0.5221845, -0.80157113, -3.1108446, -2.1672277, -1.953149, -3.0251427, -3.0858068, -0.2208819, -1.742193]",21,2.2543235518780252e-07,know_doubt_nonref
9_letter_know_know_sref,I know that Carolyn wrote a letter to her parents and I know that Jennifer wrote a letter to her parents as well. The letter arrived three days after it was sent.,0,I| know| that| Carolyn| wrote| a| letter| to| her| parents| and| I| know| that| Jennifer| wrote| a| letter| to| her| parents| as| well|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-3.9131448, -2.4234385, -11.678148, -6.315072, -1.7229693, -3.023947, -0.55112773, -3.340399, -3.2671669, -2.371419, -2.4244354, -2.1888697, -0.45375928, -8.638632, -1.503293, -0.3338058, -0.08876604, -0.12534273, -0.18907954, -0.55007064, -3.0292287, -0.031963278, -0.5265529, -4.0341516, -2.304816, -8.1419325, -5.370181, -0.4494761, -0.68856275, -5.27915, -0.23384342, -1.3277352, -0.85564315]",23,3.483768077603913e-13,know_know_sref
9_letter_know_know_pref,I know that Carolyn wrote a letter to her parents and I know that Jennifer wrote a letter to her parents as well. The letters arrived three days after they were sent.,1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| and| I| know| that| Jennifer| wrote| a| letter| to| her| parents| as| well|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-3.9131448, -2.4234385, -11.678148, -6.315072, -1.7229693, -3.023947, -0.55112773, -3.340399, -3.2671669, -2.371419, -2.4244354, -2.1888697, -0.45375928, -8.638632, -1.503293, -0.3338058, -0.08876604, -0.12534273, -0.18907954, -0.55007064, -3.0292287, -0.031963278, -0.5265529, -4.0341516, -2.0823944, -6.919405, -5.7670197, -0.56412864, -0.7984723, -2.0097237, -0.94277155, -2.644811, -0.88062555]",23,2.6845622409830476e-12,know_know_pref
9_letter_know_know_nonref,I know that Carolyn wrote a letter to her parents and I know that Jennifer wrote a letter to her parents as well. It's not a big deal.,-1,I| know| that| Carolyn| wrote| a| letter| to| her| parents| and| I| know| that| Jennifer| wrote| a| letter| to| her| parents| as| well|.| It|'s| not| a| big| deal|.,"[-3.9131448, -2.4234385, -11.678148, -6.315072, -1.7229693, -3.023947, -0.55112773, -3.340399, -3.2671669, -2.371419, -2.4244354, -2.1888697, -0.45375928, -8.638632, -1.503293, -0.3338058, -0.08876604, -0.12534273, -0.18907954, -0.55007064, -3.0292287, -0.031963278, -0.5265529, -3.4670606, -1.1998503, -2.7016716, -2.6855977, -3.6961653, -0.8900427, -1.0075974]",23,1.6001702838009208e-07,know_know_nonref
9_letter_doubt_know_sref,I doubt that Carolyn wrote a letter to her parents but I know that Jennifer wrote a letter to her parents. The letter arrived three days after it was sent.,1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| Jennifer| wrote| a| letter| to| her| parents|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-7.80846, -1.8346381, -12.546388, -7.7847967, -3.4147377, -2.179568, -0.7452946, -2.624219, -3.4314437, -4.9850903, -1.4289382, -3.7619388, -1.0939488, -8.287183, -2.151631, -0.9973755, -0.24326709, -0.21923019, -0.3895817, -0.8334822, -1.2141498, -3.3574958, -0.86030716, -6.5857944, -4.89647, -0.39836112, -0.51381373, -5.5225306, -0.17566684, -1.4574835, -0.8533972]",21,2.028133015214885e-11,doubt_know_sref
9_letter_doubt_know_pref,I doubt that Carolyn wrote a letter to her parents but I know that Jennifer wrote a letter to her parents. The letters arrived three days after they were sent.,0,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| Jennifer| wrote| a| letter| to| her| parents|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-7.80846, -1.8346381, -12.546388, -7.7847967, -3.4147377, -2.179568, -0.7452946, -2.624219, -3.4314437, -4.9850903, -1.4289382, -3.7619388, -1.0939488, -8.287183, -2.151631, -0.9973755, -0.24326709, -0.21923019, -0.3895817, -0.8334822, -1.2141498, -3.3574958, -4.889546, -6.369503, -5.429615, -0.47247848, -0.8061948, -2.9215794, -0.9934638, -1.6616834, -0.8004162]",21,9.315040286242251e-13,doubt_know_pref
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a letter to her parents but I know that Jennifer wrote a letter to her parents. It's not a big deal.,-1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| but| I| know| that| Jennifer| wrote| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,"[-7.80846, -1.8346381, -12.546388, -7.7847967, -3.4147377, -2.179568, -0.7452946, -2.624219, -3.4314437, -4.9850903, -1.4289382, -3.7619388, -1.0939488, -8.287183, -2.151631, -0.9973755, -0.24326709, -0.21923019, -0.3895817, -0.8334822, -1.2141498, -2.810678, -2.8276165, -2.613108, -2.2124484, -3.0919597, -0.3673994, -1.5180854]",21,1.9675719127483937e-07,doubt_know_nonref
9_letter_doubt_doubt_sref,I doubt that Carolyn wrote a letter to her parents and I doubt that Jennifer wrote a letter to her parents as well. The letter arrived three days after it was sent.,0,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| and| I| doubt| that| Jennifer| wrote| a| letter| to| her| parents| as| well|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-7.80846, -1.8346381, -12.546388, -7.7847967, -3.4147377, -2.179568, -0.7452946, -2.624219, -3.4314437, -3.5292568, -2.590425, -1.3061961, -0.3419047, -8.022917, -2.182996, -0.5324321, -0.07686875, -0.08274612, -0.3264366, -0.6727457, -4.0790796, -0.29273233, -0.48302647, -3.1420445, -3.3058362, -9.433701, -5.347754, -0.73168176, -0.527409, -4.9495115, -0.2014954, -1.8005893, -1.0416381]",23,5.780733292874523e-14,doubt_doubt_sref
9_letter_doubt_doubt_pref,I doubt that Carolyn wrote a letter to her parents and I doubt that Jennifer wrote a letter to her parents as well. The letters arrived three days after they were sent.,0,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| and| I| doubt| that| Jennifer| wrote| a| letter| to| her| parents| as| well|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-7.80846, -1.8346381, -12.546388, -7.7847967, -3.4147377, -2.179568, -0.7452946, -2.624219, -3.4314437, -3.5292568, -2.590425, -1.3061961, -0.3419047, -8.022917, -2.182996, -0.5324321, -0.07686875, -0.08274612, -0.3264366, -0.6727457, -4.0790796, -0.29273233, -0.48302647, -3.1420445, -3.0637317, -8.547369, -5.932781, -0.8079079, -0.62327707, -2.3174245, -0.82919693, -2.3368926, -0.9579446]",23,3.9552207256243217e-13,doubt_doubt_pref
9_letter_doubt_doubt_nonref,I doubt that Carolyn wrote a letter to her parents and I doubt that Jennifer wrote a letter to her parents as well. It's not a big deal.,-1,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents| and| I| doubt| that| Jennifer| wrote| a| letter| to| her| parents| as| well|.| It|'s| not| a| big| deal|.,"[-7.80846, -1.8346381, -12.546388, -7.7847967, -3.4147377, -2.179568, -0.7452946, -2.624219, -3.4314437, -3.5292568, -2.590425, -1.3061961, -0.3419047, -8.022917, -2.182996, -0.5324321, -0.07686875, -0.08274612, -0.3264366, -0.6727457, -4.0790796, -0.29273233, -0.48302647, -3.094071, -1.6454201, -2.2193358, -2.6899157, -3.1957452, -0.35137692, -1.4243952]",23,4.4719999781118987e-07,doubt_doubt_nonref
